doy,hod,A(Treg),A(TpDep),A(std),A(std2),E(Treg),E(TpDep),E(std),E(std2),gs(Treg),gs(TpDep),gs(std),gs(std2),gb(Treg),gb(TpDep),gb(std),gb(std2),gmin(Treg),gmin(TpDep),gmin(std),gmin(std2),Ci(Treg),Ci(TpDep),Ci(std),Ci(std2),Tleaf(Treg),Tleaf(TpDep),Tleaf(std),Tleaf(std2),Pleaf(Treg),Pleaf(TpDep),Pleaf(std),Pleaf(std2),Rublim(Treg),Rublim(TpDep),Rublim(std),Rublim(std2),Ps(Treg),Ps(TpDep),Ps(std),Ps(std2)
41,16.76666667,14.411632489573563,10.201359601664622,15.61110013580979,16.49764538009444,5.531300391924493,2.787677624600158,6.483792965674106,7.7169513732058395,0.21451749999999992,0.1,0.2567656108964457,0.3152486244124315,4.64,4.64,4.64,4.64,,,,0.0017185125822263795,28.428232558041657,22.990356034149226,29.357701149143086,30.68284438130898,31.575339212063547,32.06330260359254,31.414521412054125,31.212175498599983,-2.467795525411799,-1.6088977627058996,-2.7684097423588643,-3.2408035118471092,True,True,True,True,-0.75,-0.75,-0.75,-0.75
41,16.91666667,13.951665852296365,10.016326671020378,15.122395593121245,16.019495050170004,5.3683492507235915,2.7837565116613376,6.281169706822827,7.501982584422097,0.20792999999999995,0.1,0.24838942359901575,0.30605492810503504,4.64,4.64,4.64,4.64,,,,0.0017318023809699318,28.602104956732013,23.429711269748672,29.503358642163544,30.841328752873434,31.9959409935254,32.45737590933878,31.8409082894697,31.639385091720165,-2.4248506372765046,-1.6088977627058996,-2.7254648542235693,-3.1549137355765193,True,True,True,True,-0.75,-0.75,-0.75,-0.75
57,8.966666667,12.690659706263595,10.737928470142807,12.58985143526127,12.626175008017459,2.8394201850534326,0.6947253772035495,2.185784854299122,2.3325888139847217,0.4666275,0.1,0.34423845281663107,0.3708042516336612,4.64,4.64,4.64,4.64,,,,0.0012890023128174879,34.504884435025836,21.67152445449097,33.000629214010736,33.40502232743165,15.389625264318237,15.738538078730414,15.491726268681633,15.468470940674198,-1.8754607412934559,-1.208443033641299,-1.6670177076521568,-1.7087063143804166,False,False,False,False,-1.0,-1.0,-1.0,-1.0
57,9.05,12.694102186942688,10.741559098501119,12.594496700924019,12.630753777943509,2.8221499461423027,0.6913207923283764,2.17841979388794,2.3245477919317143,0.46603249999999996,0.1,0.3448716295484651,0.3714626459365815,4.64,4.64,4.64,4.64,,,,0.001289870778984185,34.52993477309472,21.69749099958237,33.04103867573567,33.444526056474686,15.427883676548596,15.774664121037294,15.528457609575959,15.505308503411971,-1.8754607412934559,-1.208443033641299,-1.6670177076521568,-1.7087063143804166,False,False,False,False,-1.0,-1.0,-1.0,-1.0
57,9.35,12.680303161925993,10.652900863192126,12.555278786073048,12.600962619976809,3.07120861339029,0.7836063237831091,2.341581942525553,2.5127799802048747,0.4458875,0.1,0.32557006736198035,0.3528517515235034,4.64,4.64,4.64,4.64,,,,0.001317143935425881,34.17513646955487,21.68011064573916,32.55106797545695,33.00824858410627,16.568999832119857,16.93794853756872,16.68200697817327,16.655098067186778,-2.0826570502273625,-1.3859105348419205,-1.8777316045257617,-1.9187166936660818,False,False,False,False,-1.14,-1.14,-1.14,-1.14
57,9.433333333,12.685061823251152,10.685835526517746,12.578782199218429,12.618787796292887,2.869033221369298,0.7175068665300025,2.2234211599309686,2.3771978909149833,0.4557049999999999,0.1,0.338853851521484,0.36579097484949474,4.64,4.64,4.64,4.64,,,,0.0013040170236865239,34.267483065788554,21.62194194700588,32.77797688755948,33.19867445624491,16.027850461276604,16.377055176325005,16.128404951420208,16.104124454811807,-2.0861443228960876,-1.3936691642945653,-1.8824751586015223,-1.9232089914604353,False,False,False,False,-1.19,-1.19,-1.19,-1.19
57,9.566666667,12.680581836663936,10.692038868951034,12.592580402717898,12.629745814610336,2.724421451330655,0.6823242513892501,2.176004252394401,2.3210045240479382,0.45502499999999996,0.1,0.35018267310364115,0.37711648395914377,4.64,4.64,4.64,4.64,,,,0.001305277987897629,34.3684166343806,21.717655497037473,33.07019474075037,33.466130065196246,16.093743122305042,16.42638059102196,16.179317428789137,16.156423006788422,-1.5207267439173382,-0.9159807220835101,-1.3479421662505302,-1.3911383106672321,False,False,False,False,-0.7,-0.7,-0.7,-0.7
57,9.683333333,12.670748014090337,10.670680581229238,12.584063044355156,12.621879141805799,2.7116171005869227,0.6836059326092998,2.178997718575741,2.3246120513380064,0.451795,0.1,0.3501506007856705,0.3771769327115064,4.64,4.64,4.64,4.64,,,,0.0013098033902069685,34.293066092279744,21.705475866252993,33.02670263537939,33.42345744384201,16.286185391849738,16.616481020618437,16.36924859402209,16.346278670040466,-1.5207267439173382,-0.9159807220835101,-1.3479421662505302,-1.3911383106672321,False,False,False,False,-0.7,-0.7,-0.7,-0.7
57,11.65,18.429511919462314,12.423259283874435,18.910338769888764,19.052623675198024,3.978210165166427,1.2130173542460871,4.560092804350206,4.9563350425990285,0.36819749999999996,0.1,0.43267310186252367,0.4788461396528812,4.64,4.64,4.64,4.64,,,,0.0014430423629567552,30.271342642980386,18.521714386132206,31.278390564398126,31.903837353698403,21.774408368903668,22.255234331593478,21.679790085765354,21.616629978744502,-2.250658201847794,-1.3751974605543382,-2.4174126287608333,-2.5424784489456127,False,True,False,False,-1.0,-1.0,-1.0,-1.0
57,11.73333333,18.380995694127133,12.360330269343535,18.843023146033097,18.99056352924634,4.114348203683317,1.254195227040022,4.659316318321905,5.070567775647085,0.36828249999999996,0.1,0.42650682257498584,0.47262176593119803,4.64,4.64,4.64,4.64,,,,0.0014422863149786411,30.087266985231864,18.416312532960742,30.995602520011623,31.63396554177874,21.744208302943594,22.239016999227456,21.655974566322815,21.590636905617224,-2.292346808576054,-1.3751974605543382,-2.459101235489093,-2.5841670556738725,False,True,False,False,-1.0,-1.0,-1.0,-1.0
57,11.86666667,18.381402863340213,12.37015150720344,18.85522012074249,19.00494231267531,4.076911431741093,1.2504440790241622,4.63411006302874,5.045538558418523,0.36581749999999996,0.1,0.425532791057092,0.47183300469240746,4.64,4.64,4.64,4.64,,,,0.0014461738647458702,30.117725096205586,18.48498268501489,31.05910907428569,31.702595406768467,21.89363450824206,22.38299654986449,21.803368091926206,21.737994152520148,-2.3852111301840946,-1.4802225861824791,-2.5497545018207517,-2.714297873457409,False,True,False,False,-1.11,-1.11,-1.11,-1.11
57,11.95,18.413377845762586,12.408235959248094,18.885593100514637,19.035278329055043,4.055259017659678,1.2445152536519646,4.6088138028036445,5.0188990561841464,0.36560499999999996,0.1,0.42521035803123447,0.4715797194697541,4.64,4.64,4.64,4.64,,,,0.0014466841356435439,30.216002227516782,18.546266484743054,31.15884684154768,31.80508589844666,21.911644223000927,22.39876271537897,21.82187524618872,21.75664623483228,-2.4443066075710287,-1.5470567570367502,-2.648227028147001,-2.7705792804925844,False,True,False,False,-1.18,-1.18,-1.18,-1.18
57,12.03333333,18.38348463107254,12.379352489351216,18.856281890905688,19.01175150642312,4.131057682599323,1.2759010375494126,4.67784043015103,5.100781223240457,0.36305499999999996,0.1,0.42038091011213385,0.46691173422815113,4.64,4.64,4.64,4.64,,,,0.001450165625458288,30.125142666480805,18.551169245273776,31.040346750810702,31.70014486142828,22.04593431235792,22.539128827841797,21.95753652537224,21.89046115613116,-2.459914812289238,-1.559348378840387,-2.623654163825393,-2.787393515361548,False,True,False,False,-1.15,-1.15,-1.15,-1.15
57,12.25,17.755915430713156,11.937299221084379,18.754764628975217,18.932492783862074,3.4108001050389936,1.1941802305054423,4.5153423386039275,4.915886414249986,0.31647499999999995,0.1,0.4423916593561211,0.49166903800151235,4.64,4.64,4.64,4.64,,,,0.001526339405714766,29.175862952020513,19.186625787921905,31.35018256720499,31.969658570817998,24.93279737659598,25.3262725466361,24.75123806890372,24.68777728826689,-1.7367074660008484,-1.0455691553336162,-2.0822766213344646,-2.2118650545845706,False,True,False,False,-0.7,-0.7,-0.7,-0.7
57,12.35,17.47826313720315,11.825008826540403,18.64272775261847,18.828118214184304,3.2051244786398727,1.170014771450225,4.41981941232374,4.813314268453782,0.30227999999999994,0.1,0.4439863088728119,0.4939260965391437,4.64,4.64,4.64,4.64,,,,0.0015506170469494617,29.107626959065513,19.570243748520856,31.61799207832771,32.23460706154454,25.81291797754967,26.17793798344464,25.61161257174404,25.54906044300456,-1.6935113215841464,-1.0455691553336162,-2.0390804769177624,-2.1686689101678684,False,True,False,False,-0.7,-0.7,-0.7,-0.7
57,14.06666667,19.43156826953478,12.214450747712004,20.495314873376472,20.90552120233562,5.231524994356029,1.8392836467179539,6.0972565718759295,6.872792528496147,0.320385,0.1,0.3872894926774744,0.4476804672245576,4.64,4.64,4.64,4.64,,,,0.0015353807617320872,28.741279544540838,19.08312487378738,29.94354654656842,30.930589226193938,25.40636866210844,26.03128086222927,25.255724877060395,25.124904797218356,-2.6258556624021323,-1.5419518874673774,-2.9593645162282107,-3.2094961565977695,False,True,False,False,-1.0,-1.0,-1.0,-1.0
57,14.15,19.18469549917037,12.029190921387968,20.342911772255352,20.754246066725607,5.08998985284145,1.8064352641603283,6.0342014690993215,6.7909328916898355,0.31732499999999997,0.1,0.39178342207278727,0.45219637080884584,4.64,4.64,4.64,4.64,,,,0.001540777541838968,28.353126092048996,18.958600863532265,29.681027085044988,30.636813609401305,25.613049096243362,26.221289932121454,25.447989355538198,25.319962032910993,-2.5841670556738725,-1.5419518874673774,-2.917675909499951,-3.1678075498695097,False,True,False,False,-1.0,-1.0,-1.0,-1.0
57,14.3,19.099229803185974,12.013648367282707,20.215141678739307,20.6666994462213,5.324617118277731,1.9168737676069532,6.208853602843913,7.028906360400394,0.31196999999999997,0.1,0.37702203990294125,0.43794953174274076,4.64,4.64,4.64,4.64,,,,0.00154857233508903,28.38022680910577,19.130417034621747,29.560489706881334,30.5793709169451,25.88182905249207,26.50639575250142,25.728778741786968,25.591204571521793,-2.892931532838168,-1.7509771776127225,-3.178420121644529,-3.5046927945660853,False,True,False,False,-1.18,-1.18,-1.18,-1.18
57,14.36666667,19.01276257957924,11.95081784021523,20.204364821943503,20.644586056491978,5.236222381947951,1.891272685304522,6.207513479846728,7.010721388826647,0.31099249999999995,0.1,0.383552952402535,0.44445623594291184,4.64,4.64,4.64,4.64,,,,0.0015503273668206223,28.256494520778674,19.09273483274266,29.571571433418413,30.55863934202587,25.9585871329553,26.573891810332523,25.790075878855685,25.655201387569296,-2.430448462709048,-1.3643639477688851,-2.7715955074899004,-3.02745579107554,False,True,False,False,-0.81,-0.81,-0.81,-0.81
57,14.51666667,19.170775309678238,12.07516643636281,20.28381752892678,20.733769884903147,5.453059803734018,1.9627298751759974,6.362288072520804,7.204450950651559,0.31184249999999997,0.1,0.3769294365126363,0.43794230519767485,4.64,4.64,4.64,4.64,,,,0.0015480191519670987,28.51712930705341,19.209873668632003,29.707225730829528,30.73271671340611,25.866310438923975,26.502889287342427,25.709835937546863,25.569324104918216,-2.384649632251379,-1.3047460218338283,-2.6870226431682926,-2.9893956540852074,False,True,False,False,-0.7,-0.7,-0.7,-0.7
57,14.58333333,19.102999103602453,12.003399751340137,20.31004465939591,20.730213777980698,5.122235782868978,1.8381195369247476,6.118446676204233,6.892304124369768,0.31341499999999994,0.1,0.39035815100413834,0.4510875660461601,4.64,4.64,4.64,4.64,,,,0.001546777641466915,28.34973521370744,19.07347146368565,29.738488158583667,30.701354315876717,25.8361120343953,26.443237005900812,25.66247126212201,25.532010835497665,-2.2982573434179745,-1.261549877417126,-2.6006303543348888,-2.8598072208351013,False,True,False,False,-0.7,-0.7,-0.7,-0.7
57,16.11666667,18.57877967424202,11.975029498433399,19.724292165622995,20.132340226897373,5.4547994447467785,2.012165229178225,6.5301569328093665,7.340900864255286,0.29921999999999993,0.1,0.3702623922600119,0.4268021514260503,4.64,4.64,4.64,4.64,,,,0.001561115128150685,28.496059219161502,19.46738440333284,29.874869851729112,30.840338749367564,26.213227059367345,26.81730938798931,26.036510450371154,25.90710651123769,-2.709232875858652,-1.625329100923897,-3.08443033641299,-3.3762505835108088,False,True,False,False,-1.0,-1.0,-1.0,-1.0
57,16.25,18.423609618858965,11.851244356469278,19.67257413622302,20.06289158733282,5.19447520842727,1.9200386677789425,6.374056705725405,7.136632131724655,0.2985824999999999,0.1,0.3806862118946768,0.4369828351356337,4.64,4.64,4.64,4.64,,,,0.0015635151340584429,28.237322286167334,19.34435879448949,29.806406497266867,30.718522861353872,26.302912906759456,26.88265560329155,26.10765334842881,25.98531808101693,-2.7074940178741107,-1.6301229062559388,-3.0804301718957854,-3.370491625023755,False,True,False,False,-1.05,-1.05,-1.05,-1.05
57,16.31666667,18.50050945359884,11.901046601064362,19.720830202019783,20.10914258012682,5.199551110275868,1.914011011646139,6.349081415053537,7.109815637135376,0.29994249999999995,0.1,0.3801713632930012,0.4364411593467269,4.64,4.64,4.64,4.64,,,,0.0015613460876272769,28.330024887448253,19.354273561632837,29.864685036557532,30.78225215661132,26.22116540587414,26.802861393855615,26.03082249838244,25.908675887761042,-2.8442077502305114,-1.7416806952006623,-3.211716768573794,-3.4975571161741255,False,True,False,False,-1.17,-1.17,-1.17,-1.17
57,16.51666667,18.503234215238614,11.920381796811311,19.691444632665352,20.096743149587248,5.447489114891175,2.0157078170897917,6.580393124330637,7.3899544507782755,0.29819999999999997,0.1,0.3730088955949151,0.4295333632872899,4.64,4.64,4.64,4.64,,,,0.0015626356458568957,28.384530840354508,19.436264560132237,29.832454381873593,30.782430048737446,26.27602026014602,26.87831345274358,26.08995329775787,25.960932798351415,-2.384649632251379,-1.3047460218338283,-2.773414932001697,-3.032591798501909,False,True,False,False,-0.7,-0.7,-0.7,-0.7
77,9.916666667000001,18.197741751597647,12.57933072875574,18.508573630284538,18.576864341340965,3.2540506189784018,0.8596378336102616,3.7039329487545314,3.948631418630471,0.43062999999999996,0.1,0.5021782336978766,0.5431524662309493,4.64,4.64,4.64,4.64,,,,0.001354158949690416,31.384980460240126,18.13053858442055,32.24397401353647,32.66803262535258,18.228734484246026,18.66067658647025,18.15268220791453,18.11194086571595,-1.60506911052887,-0.8621919418770965,-1.7361650814674183,-1.7798637384469345,False,True,False,False,-0.6,-0.6,-0.6,-0.6
77,9.983333333,18.118942513034064,12.512221460687654,18.396765102681844,18.468073971438457,3.4331454703232316,0.9020501941955932,3.807759993453949,4.065400167725256,0.4331375,0.1,0.4895005584829775,0.5301868995347909,4.64,4.64,4.64,4.64,,,,0.0013498836478112873,31.225165920646454,18.00989759392358,31.900023619836634,32.33921580635401,18.04766868554978,18.500209989015303,17.98480567055799,17.942127867999,-1.648767767508386,-0.8621919418770965,-1.7361650814674183,-1.8235623954264506,False,True,False,False,-0.6,-0.6,-0.6,-0.6
77,10.13333333,18.233382856579627,12.632616245541652,18.461327928871448,18.543904787437963,3.7527601290781254,0.9955756646973092,3.9892374009930847,4.282633413358922,0.4285474999999999,0.1,0.4602014048083388,0.501402284888901,4.64,4.64,4.64,4.64,,,,0.0013553814776971877,31.534027427962425,18.227527996607446,31.91883074352256,32.41951136730738,18.258359970249547,18.744269838924918,18.2191570956419,18.170976126986886,-1.9959441404569849,-1.1470966290073663,-2.0808288916019464,-2.1657136427469084,False,True,False,False,-0.85,-0.85,-0.85,-0.85
77,10.2,18.211409169526974,12.535550461518735,18.50280996005358,18.580867691287146,3.4891821421003426,0.9315331155527814,3.8710279683772026,4.142136586916192,0.42565749999999997,0.1,0.48118607138860775,0.5225576203187282,4.64,4.64,4.64,4.64,,,,0.0013604036543070305,31.182001667328915,18.071659071279807,31.870411651031144,32.333214179569026,18.477742588359416,18.933642211617464,18.41387307592388,18.36912870720671,-1.911059389312023,-1.1470966290073663,-2.0383865160294654,-2.1232712671744274,False,True,False,False,-0.85,-0.85,-0.85,-0.85
77,10.36666667,18.235311748702376,12.640927007919846,18.491966975022425,18.56799948236449,3.586312850284199,0.9486248318558109,3.90842104986071,4.184321825430936,0.42995,0.1,0.47570873091599003,0.5167975399617752,4.64,4.64,4.64,4.64,,,,0.0013539259221145516,31.578697164128556,18.236784818994675,32.14088580520551,32.6115233730054,18.20812435260137,18.676393140956385,18.15440324692865,18.108920727116267,-1.6050292385582539,-0.7652070172539809,-1.6934315776429143,-1.7818339167275745,False,True,False,False,-0.5,-0.5,-0.5,-0.5
77,10.43333333,18.396923386461644,12.61587710920623,18.74095280008706,18.82821962182795,3.559612954684559,0.9810020512772117,4.0298488054842805,4.323325578806654,0.41120749999999995,0.1,0.47629202879476223,0.518999276029413,4.64,4.64,4.64,4.64,,,,0.0013809339494711048,31.20201278198211,18.28018429176432,32.05919301809285,32.54983915340644,19.31850346197293,19.776458732689548,19.240281792050737,19.192240803344443,-1.5608280690159237,-0.8094081867963111,-1.7376327471852444,-1.8260350862699049,False,True,False,False,-0.5,-0.5,-0.5,-0.5
77,11.78333333,19.953726180173756,12.467674668824008,20.722956338928366,21.031082466623513,5.283307254226662,1.6960227232957683,5.945553684694768,6.621409563837264,0.35383249999999994,0.1,0.41036433529240374,0.46746093176564946,4.64,4.64,4.64,4.64,,,,0.0014822920377925704,29.14893264884239,18.393845172719168,30.06785904826441,30.944924015866608,23.426857671187005,24.08848534604626,23.311177551529422,23.19627308490144,-2.2168503082420954,-1.124383883754193,-2.4353435931396756,-2.6538368780372563,False,True,False,False,-0.6,-0.6,-0.6,-0.6
77,11.86666667,19.690195033900025,12.27678943991058,20.56065806933742,20.915572668115768,5.460146721220639,1.8149780582446042,6.201182901497451,6.94350917586312,0.34027499999999994,0.1,0.39858997391269907,0.4569201424993068,4.64,4.64,4.64,4.64,,,,0.0015025320676381726,28.715407532943296,18.49961275337041,29.693673466418304,30.617525851226507,24.188916397580456,24.855646794607697,24.060799301346577,23.935954037820153,-2.2605489652216115,-1.168082540733709,-2.522740907098708,-2.7849328489758047,False,True,False,False,-0.6,-0.6,-0.6,-0.6
77,12.01666667,19.47645052055339,12.142324849648038,20.41256517821902,20.803764497146812,5.5048475471575085,1.875467645001429,6.279455581287582,7.059756949782961,0.3311375,0.1,0.38975856753833954,0.448919677291786,4.64,4.64,4.64,4.64,,,,0.0015168799699563334,28.451916198984243,18.601340858279713,29.454202519277057,30.412747132134076,24.7200462754786,25.382210232731843,24.586512969245334,24.45574474122199,-2.5901373984717173,-1.401750882442252,-2.8447916519066028,-3.0994459053414887,False,True,False,False,-0.85,-0.85,-0.85,-0.85
77,12.1,19.355119661281,12.065316967582909,20.445030530626788,20.819578349573856,5.0795316856914985,1.750451318900858,5.996790996500361,6.7157567194659435,0.3277374999999999,0.1,0.40281801688085517,0.4622528931918023,4.64,4.64,4.64,4.64,,,,0.0015240158146148548,28.327228765035905,18.636764244642706,29.622642169380597,30.531218430467565,25.003923280906434,25.621653911841175,24.84328589123474,24.721319658355547,-2.420367896181794,-1.359308506869771,-2.7174645251891603,-2.9721187786240457,False,True,False,False,-0.85,-0.85,-0.85,-0.85
77,12.21666667,19.381578309836694,12.083610017281789,20.488360574535623,20.853200590480643,5.079857669696074,1.7467861800417357,6.035921844393276,6.750334509981976,0.3285025,0.1,0.40693228280960553,0.46627612774146193,4.64,4.64,4.64,4.64,,,,0.0015225326134129403,28.362927332950015,18.634298552604857,29.714108725915192,30.608442098933573,24.956164277408345,25.574524536388424,24.788908832579658,24.66788644237765,-2.0470409339815556,-1.0304140345079618,-2.3564491207778664,-2.5774549684895174,False,True,False,False,-0.5,-0.5,-0.5,-0.5
77,12.28333333,19.56497987075037,12.256179854877733,20.56674329070505,20.950569660123477,5.3700996423794525,1.8465420448664387,6.224290740777299,6.993474394809741,0.32803499999999997,0.1,0.39377883292417754,0.45339925426838484,4.64,4.64,4.64,4.64,,,,0.0015222200456070578,28.753683974468878,18.86135226309424,29.908480641331014,30.86485931883541,24.92774987161019,25.573702216113404,24.779937903194853,24.650746698210828,-2.135443273066216,-1.074615204050292,-2.400650290320197,-2.6658573075741776,False,True,False,False,-0.5,-0.5,-0.5,-0.5
77,14.58333333,14.473535128137959,10.113233760148026,15.809860497645921,16.64686682291353,5.453199946568302,2.6946713800677924,6.559199319457266,7.7366916401189405,0.21923499999999996,0.1,0.27032183653266145,0.32871068599600883,4.64,4.64,4.64,4.64,,,,0.0017099639609309458,27.916118023610615,22.39040548144722,29.035655868291965,30.273513883846277,31.31321611951,31.805689458607574,31.126307073599598,30.933239222693064,-2.2605489652216115,-1.4302744826108058,-2.6538368780372563,-3.047124790852901,True,True,True,True,-0.6,-0.6,-0.6,-0.6
77,14.78333333,14.366163997719513,10.007224948917619,15.83439345862318,16.605197935191875,5.086075665445808,2.500448979845856,6.315330855825492,7.37941794591616,0.22089249999999994,0.1,0.2824732767074637,0.34010997542644683,4.64,4.64,4.64,4.64,,,,0.0017094524759248258,27.65617098757724,22.142516663051673,29.001538301129592,30.143181391882102,31.293217452155183,31.762134024913497,31.082854900711425,30.906465461785068,-2.420367896181794,-1.6139627603046565,-2.8447916519066028,-3.226773032058931,True,True,True,True,-0.85,-0.85,-0.85,-0.85
77,14.93333333,14.532512392348618,10.117141701970247,16.006913645722797,16.784310597187677,5.199397170266433,2.5481995156519406,6.447769697374541,7.540816602786354,0.2215299999999999,0.1,0.28290851665210304,0.34097607526087775,4.64,4.64,4.64,4.64,,,,0.0017072653957332764,27.830150460144573,22.23272660187775,29.183171027817565,30.34432554465353,31.23054542478957,31.70905457646039,31.01794356279029,30.837684274801607,-2.0912421035238857,-1.2514198822196128,-2.489052629404857,-2.8426619857434985,True,True,True,True,-0.5,-0.5,-0.5,-0.5
