site_spp,A(Treg),A(TpDep),A(std),A(std2),E(Treg),E(TpDep),E(std),E(std2),gs(Treg),gs(TpDep),gs(std),gs(std2),gb(Treg),gb(TpDep),gb(std),gb(std2),gmin(std2),Ci(Treg),Ci(TpDep),Ci(std),Ci(std2),Tleaf(Treg),Tleaf(TpDep),Tleaf(std),Tleaf(std2),Pleaf(Treg),Pleaf(TpDep),Pleaf(std),Pleaf(std2),Rublim(Treg),Rublim(TpDep),Rublim(std),Rublim(std2),Ps,PPFD,Tair,VPD,Patm,CO2,doy,hod,A,E,Ci,gs,gb,Pleaf,Tleaf
Richmond_Eucalyptus_cladocalyx,19.476450520553392,12.142324849648038,20.41256517821902,20.80376449714681,5.5048475471575085,1.875467645001429,6.279455581287582,7.05975694978296,0.3311375,0.1,0.3897585675383395,0.448919677291786,4.64,4.64,4.64,4.64,0.0015168799699563336,28.451916198984247,18.601340858279716,29.454202519277054,30.41274713213408,24.7200462754786,25.382210232731843,24.58651296924533,24.45574474122199,-2.5901373984717173,-1.401750882442252,-2.8447916519066028,-3.0994459053414887,False,True,False,False,-0.85,1800.75,23.4625,1.5975,102.3,38.47791544,77,12.016666666666698,26.15,5.185,24.69796875,0.34725,4.64,-2.9,26.15
Richmond_Eucalyptus_cladocalyx,19.355119661280998,12.065316967582907,20.445030530626788,20.819578349573856,5.0795316856914985,1.7504513189008581,5.996790996500361,6.715756719465944,0.3277374999999999,0.1,0.4028180168808552,0.4622528931918023,4.64,4.64,4.64,4.64,0.0015240158146148546,28.327228765035905,18.636764244642702,29.622642169380605,30.53121843046757,25.003923280906434,25.62165391184117,24.843285891234736,24.72131965835555,-2.420367896181794,-1.3593085068697708,-2.7174645251891603,-2.9721187786240457,False,True,False,False,-0.85,1802.0,23.6625,1.455,102.3,38.3879895,77,12.1,30.6,6.02,25.7872125,0.45325,4.64,-2.8,25.65
Richmond_Eucalyptus_cladocalyx,19.38157830983669,12.083610017281787,20.488360574535626,20.853200590480643,5.079857669696074,1.7467861800417357,6.035921844393276,6.750334509981977,0.32850250000000003,0.1,0.4069322828096055,0.4662761277414619,4.64,4.64,4.64,4.64,0.0015225326134129405,28.36292733295001,18.634298552604857,29.714108725915192,30.60844209893357,24.95616427740834,25.574524536388427,24.788908832579654,24.667886442377647,-2.047040933981556,-1.0304140345079618,-2.3564491207778664,-2.5774549684895174,False,True,False,False,-0.5,1800.0,23.6175,1.4525,102.3,38.41534725,77,12.216666666666699,30.375,6.2575,26.3445,0.47275,4.64,-2.65,25.82
Richmond_Eucalyptus_cladocalyx,19.56497987075037,12.256179854877733,20.566743290705052,20.95056966012348,5.3700996423794525,1.8465420448664387,6.2242907407773,6.99347439480974,0.328035,0.1,0.3937788329241776,0.4533992542683848,4.64,4.64,4.64,4.64,0.0015222200456070578,28.75368397446888,18.86135226309424,29.90848064133101,30.86485931883541,24.927749871610192,25.573702216113404,24.779937903194853,24.650746698210828,-2.135443273066216,-1.0746152040502919,-2.400650290320197,-2.6658573075741776,False,True,False,False,-0.5,1800.0,23.645,1.56,102.2,38.90500031,77,12.283333333333301,21.15,4.835,27.053775,0.33025,4.64,-2.65,26.0475
Richmond_Eucalyptus_cladocalyx,14.47353512813796,10.113233760148026,15.80986049764592,16.64686682291353,5.453199946568302,2.6946713800677924,6.559199319457266,7.7366916401189405,0.219235,0.1,0.27032183653266145,0.32871068599600883,4.64,4.64,4.64,4.64,0.0017099639609309456,27.91611802361061,22.39040548144722,29.035655868291965,30.273513883846285,31.31321611951,31.805689458607567,31.1263070735996,30.933239222693068,-2.2605489652216115,-1.4302744826108058,-2.6538368780372563,-3.0471247908529016,True,True,True,True,-0.6,1800.0,30.045,2.34,102.0,38.9148795,77,14.583333333333302,20.15,7.425,27.3070875,0.33525,4.64,-2.8,31.8275
Richmond_Eucalyptus_cladocalyx,14.366163997719513,10.007224948917619,15.83439345862318,16.605197935191875,5.086075665445809,2.500448979845856,6.315330855825493,7.379417945916161,0.22089249999999996,0.1,0.2824732767074637,0.34010997542644683,4.64,4.64,4.64,4.64,0.0017094524759248258,27.656170987577237,22.142516663051676,29.00153830112959,30.143181391882106,31.293217452155186,31.762134024913497,31.08285490071143,30.906465461785068,-2.420367896181794,-1.6139627603046565,-2.8447916519066028,-3.226773032058931,True,True,True,True,-0.85,1800.0,29.9475,2.125,102.0,38.49438075,77,14.783333333333301,28.875,7.4125,23.9633625,0.37175,4.64,-2.9,31.025
Richmond_Eucalyptus_cladocalyx,14.532512392348616,10.117141701970247,16.006913645722793,16.784310597187677,5.199397170266433,2.5481995156519406,6.44776969737454,7.540816602786354,0.2215299999999999,0.1,0.28290851665210304,0.3409760752608777,4.64,4.64,4.64,4.64,0.0017072653957332766,27.830150460144573,22.23272660187775,29.18317102781757,30.34432554465353,31.23054542478957,31.70905457646039,31.01794356279029,30.837684274801607,-2.0912421035238857,-1.2514198822196128,-2.4890526294048567,-2.8426619857434985,True,True,True,True,-0.5,1799.0,29.91,2.18,102.0,38.76365194,77,14.933333333333302,22.4,7.77,27.35775,0.37925,4.64,-2.12,31.0
Richmond_Eucalyptus_dunnii,15.420103555423536,12.411016152740054,15.028762792308225,15.146887361001156,3.490095005310955,0.8539742185721569,2.1146518043207143,2.3493454830685145,0.4671799999999999,0.1,0.2633417240485291,0.2960831874041823,4.64,4.64,4.64,4.64,0.0012911441118089663,34.128792367855056,19.81963504986089,30.338270998094462,31.26897193954034,15.372381894260002,15.803370625121524,15.591031975740414,15.552761708686788,-1.8561471448433515,-1.1765367862108378,-1.4936882869060109,-1.5389956441481785,False,False,False,False,-0.95,500.0,15.46,0.83825,100.65,39.79792687,20,8.01666666666667,3.415,0.6459999999999999,32.09469375,0.077725,4.64,-1.2,16.7625
Richmond_Eucalyptus_dunnii,15.409402466198484,12.407531214479569,15.033555065293312,15.146656584717741,3.4023182787293207,0.8276977986229684,2.0770406826805665,2.3029699636867567,0.4701125,0.1,0.26717324649760105,0.2997575710063841,4.64,4.64,4.64,4.64,0.0012873305258096705,34.12396665771433,19.776853518759808,30.42153421678047,31.325546534001713,15.215779173294324,15.637742033898752,15.426907728801432,15.39000336537055,-1.810839787601184,-1.1765367862108378,-1.4936882869060109,-1.5389956441481785,False,False,False,False,-0.95,500.0,15.2875,0.81125,100.7,39.75942338,20,8.1,6.6675,1.2825,32.39866875,0.162,4.64,-1.2,16.86
Richmond_Eucalyptus_dunnii,15.417736380657564,12.327829658982932,15.134998700027651,15.231495943929625,3.126351155438396,0.7755712276813327,2.127587272013413,2.336722282878978,0.46038,0.1,0.2953815702197,0.3283313607829858,4.64,4.64,4.64,4.64,0.0013009583221532234,33.718668931984965,19.62629665228122,30.92379449125655,31.686677602724558,15.841421156166062,16.228992226129986,16.000632390701476,15.966627172332165,-1.6287677866846884,-1.0332394792199266,-1.3997184376597798,-1.4455283074647614,False,False,False,False,-0.85,501.0,15.86,0.75325,100.6,39.46102125,20,8.26666666666667,11.55,1.2725,27.88970625,0.17325,4.64,-1.4,17.4575
Richmond_Eucalyptus_dunnii,15.387934002595197,12.354244563869985,15.118611710591582,15.208990900870464,3.0441387714874457,0.7465295760879086,2.070818043983065,2.269912952806442,0.46616,0.1,0.29888702950180274,0.3315017193735699,4.64,4.64,4.64,4.64,0.0012931636483514686,33.91129861446477,19.69992643837133,31.143965581961226,31.88424056895769,15.513387660491883,15.893206057404553,15.668974439493857,15.636513094403455,-1.6287677866846884,-1.0332394792199266,-1.3539085678547977,-1.3997184376597798,False,False,False,False,-0.85,499.0,15.52,0.72375,100.6,39.57703838,20,8.36666666666667,10.175,1.045,27.68705625,0.14725,4.64,-1.35,17.2475
Richmond_Eucalyptus_dunnii,15.411527830875585,12.229333467185668,14.812286198793585,14.999230131448606,3.263306147306761,0.8452428181789788,1.83412985490787,2.081247829414119,0.4393425,0.1,0.22827801739268616,0.26246023980382505,4.64,4.64,4.64,4.64,0.0013316246841002155,33.39248440607881,19.709204280172006,28.701935400825995,29.91874643867941,17.05614519578457,17.452229906232034,17.284662079019512,17.243994382310696,-2.046015666998169,-1.4300041228942548,-1.6940090703673607,-1.738009894946212,False,False,False,False,-1.21,501.25,17.0975,0.8235,100.6,39.38578744,20,8.53333333333333,12.85,1.3125,25.81254375,0.16325,4.64,-1.4,18.7175
Richmond_Eucalyptus_dunnii,15.416279933789284,12.248936215911154,14.862228002693213,15.035062410862627,3.0584770687123006,0.7879015570674627,1.7580950470295618,1.986272570283519,0.4419775,0.1,0.2353354760136765,0.26935805877907765,4.64,4.64,4.64,4.64,0.001328397319181169,33.470813356140425,19.724792366491002,29.02145816301233,30.1749899568718,16.938434133113013,17.312642907412975,17.147441033361453,17.109737168914613,-2.0020148424193183,-1.4300041228942548,-1.6500082457885101,-1.738009894946212,False,False,False,False,-1.21,501.0,16.9425,0.763,100.6,39.43290356,20,8.61666666666667,12.25,1.39,28.04169375,0.1875,4.64,-1.4,18.725
Richmond_Eucalyptus_dunnii,21.38065553787116,12.983808417142384,21.583184095520803,22.6629454918114,6.82630055271224,2.4872186622644312,6.450189362691307,7.763414555646907,0.3037674999999999,0.1,0.28479879162976984,0.3539015255031325,4.64,4.64,4.64,4.64,0.0015618689019533515,27.65458399120449,18.51146647605568,26.79313282150084,28.620539499934267,26.076639024158844,26.834104298594927,26.139214453270426,25.922860497021798,-2.6823947921992657,-1.4913381772697432,-2.544965182784321,-2.957254011029156,False,True,False,False,-0.85,1800.0,25.0725,2.195,100.6,39.41491838,20,10.0,11.25,2.4675,21.75954375,0.1125,4.64,-1.4,29.5725
Richmond_Eucalyptus_dunnii,21.28739005787615,12.924890309939272,21.47668804745883,22.574495002640763,6.874293039256838,2.5135628065102606,6.481895924885683,7.812097901102537,0.3025775,0.1,0.2830177422673784,0.35219848186648284,4.64,4.64,4.64,4.64,0.001563503016933608,27.544312958074716,18.488404086175045,26.662210249650172,28.495836662050554,26.135815945315088,26.89588976788664,26.201014218610958,25.98214427674045,-2.6823947921992657,-1.4913381772697432,-2.544965182784321,-2.957254011029156,False,True,False,False,-0.85,1799.0,25.1425,2.2225,100.6,39.29712806,20,10.1666666666667,12.575,2.355,18.56780625,0.1055,4.64,-1.5,29.69
Richmond_Eucalyptus_dunnii,21.266124823245033,12.974210729640095,20.78407138096296,22.18839407748693,7.462632402820412,2.7699872539406165,6.372284865046121,7.920343232815188,0.29751999999999995,0.1,0.2484942230146793,0.31938657852275537,4.64,4.64,4.64,4.64,0.0015706493475551814,27.671762546438913,18.71294508242349,25.759494930407072,27.960983451557908,26.320066769269854,27.12610295915741,26.500061985437718,26.24567310459177,-2.988831075897541,-1.6749177158746809,-2.6263722179602005,-3.124753147624044,False,True,False,False,-0.95,1801.0,25.44,2.495,100.6,39.60110306,20,10.3166666666667,8.1025,1.79,19.63171875,0.071,4.64,-1.7,30.7075
Richmond_Eucalyptus_dunnii,21.25792630919431,12.97433579940424,21.0120197533747,22.310511530165908,6.948963159162383,2.573867501583225,6.13436712429008,7.547388519828704,0.298285,0.1,0.25876286099741314,0.32909700591177576,4.64,4.64,4.64,4.64,0.0015718004258153788,27.713595079407114,18.721755115102024,26.146812294722125,28.231164922191372,26.37452162870602,27.13515062195001,26.510325434204898,26.276219907410002,-2.8076016469288705,-1.584303001390346,-2.5810648607180324,-2.988831075897541,False,True,False,False,-0.95,1800.0,25.395,2.2825,100.6,39.61047563,20,10.4,9.835,2.0125,19.93569375,0.087325,4.64,-1.6,30.515
Richmond_Eucalyptus_dunnii,21.028382521288304,12.837283127285168,19.855489507168897,21.544739277496422,6.5011402656592,2.4224786368139894,5.046973275357276,6.443939428678162,0.2963724999999999,0.1,0.22240259695308745,0.2939556624780615,4.64,4.64,4.64,4.64,0.001580746982621918,27.510234564891178,18.683548379334887,24.64169491236145,27.12237104373312,26.57463103886367,27.29196631860979,26.822214967884,26.58403668191731,-3.0140338077328908,-1.8260115441039135,-2.5740255619443806,-2.97003298315404,False,True,True,False,-1.21,1800.0,25.5075,2.115,100.6,39.35235019,20,10.5666666666667,13.025,2.69,21.3289125,0.12725,4.64,-1.7,30.3275
Richmond_Eucalyptus_dunnii,21.00340926525146,12.808942725310526,19.764549901464765,21.481548352685962,6.614336144335952,2.463261782590212,5.091981424738298,6.516812230044787,0.29654250000000004,0.1,0.2204409439639095,0.29206331370685806,4.64,4.64,4.64,4.64,0.0015799099191624295,27.434751469711067,18.63303218071806,24.487971413506926,26.987364670295854,26.541114848213464,27.268838380362844,26.79958901499771,26.557231796702613,-3.0580346323117418,-1.8260115441039135,-2.5740255619443806,-3.0140338077328908,False,True,True,False,-1.21,1799.0,25.4975,2.16,100.6,39.25609144,20,10.65,14.575,3.0625,21.1262625,0.142,4.64,-1.8,30.52
Richmond_Eucalyptus_dunnii,16.005238383483654,10.907736730786201,15.367963564224748,17.45130156271034,6.899161469454957,3.4808679680749783,5.908902521374547,7.922217530376107,0.2138374999999999,0.1,0.17961444182536462,0.25055154415142666,4.64,4.64,4.64,4.64,0.001724095376524584,27.24997416270258,21.96278991164144,25.51121799489594,27.97310737593446,31.59217348923809,32.186204178595055,31.759637262608138,31.422985936932047,-2.6823947921992657,-1.7203875262946513,-2.407535573369376,-3.0030638808341377,True,True,True,True,-0.85,1998.75,30.3625,3.08,100.5,39.52460269,20,12.766666666666698,9.6625,3.96,25.35658125,0.1275,4.64,-1.6,34.2025
Richmond_Eucalyptus_dunnii,15.949107670456153,10.989185567184563,14.326978876757812,16.92151700297103,7.806863142269157,3.9625123415160814,5.734944671835819,8.159583048693605,0.21043749999999994,0.1,0.15041419804041614,0.2230234337432495,4.64,4.64,4.64,4.64,0.0017272972962187384,27.420717230623694,22.190735324535666,24.371878771204628,27.36775053178208,31.600580167432863,32.252960405006625,31.945600273864752,31.54254332721241,-3.079445790381876,-1.992069216569854,-2.4451427889915296,-3.215367862108379,True,True,True,True,-0.95,1998.75,30.5625,3.6075,100.5,39.88202663,20,12.933333333333302,3.135,1.53,25.5339,0.0412,4.64,-1.55,36.005
Richmond_Eucalyptus_dunnii,15.869421329631699,10.961109048360123,14.168430636229155,16.80491966380873,7.8963403866777755,4.030574204969415,5.738438571022196,8.211972149667169,0.20912,0.1,0.1477348503818906,0.2203486167353321,4.64,4.64,4.64,4.64,0.0017292868822649204,27.43126980551176,22.25890658034265,24.29636339520186,27.33267073754373,31.660315964238553,32.31487009267905,32.0191813649963,31.60841758261141,-3.124753147624044,-1.992069216569854,-2.4451427889915296,-3.215367862108379,True,True,True,True,-0.95,2000.5,30.64,3.68,100.5,39.90507806,20,13.016666666666698,2.4275,1.5525,28.1176875,0.041,4.64,-1.4,36.3225
Richmond_Eucalyptus_dunnii,15.807945948401771,10.842957799289938,13.272461265515938,16.021155513733568,6.576641369568487,3.350438587555028,4.321926696019573,6.342605043097628,0.21179749999999986,0.1,0.13285908840967756,0.20329067232555775,4.64,4.64,4.64,4.64,0.0017363834695288312,27.375633011467066,22.157207270157713,23.390123576634632,26.64476828774289,31.78281004568924,32.34847621235847,32.17344212408319,31.822432469139123,-3.0140338077328908,-2.09001649157702,-2.354021439050126,-2.97003298315404,True,True,True,True,-1.21,2001.0,30.4825,2.9275,100.4,39.59882325,20,13.183333333333302,7.6275,2.6325,23.811375,0.08825,4.64,-2.4,34.9525
Richmond_Eucalyptus_dunnii,15.966806715424195,10.89201313188169,13.629479232524224,16.27534921167057,6.376096298938641,3.2118581501532857,4.316057096301405,6.2401951953952,0.214645,0.1,0.13890399565221356,0.20932947136520666,4.64,4.64,4.64,4.64,0.001732119103516567,27.326405558326996,21.994435651711232,23.57560747846685,26.719743227649545,31.656429029559693,32.21517848051854,32.01523590061681,31.679629430035693,-2.97003298315404,-2.046015666998169,-2.354021439050126,-2.9260321585751887,True,True,True,True,-1.21,1999.25,30.315,2.78,100.4,39.514723499999995,20,13.266666666666698,9.0075,3.0225,24.1660125,0.10725,4.64,-1.95,34.255
Richmond_Eucalyptus_dunnii,10.267602863725038,0.015133963817024032,8.227914092506683,17.147052806938575,5.565287325982184,0.041570905471728835,3.388797943127667,18.316969251173504,0.15021500000000002,0.001,0.08782658518902285,0.6410391326172132,4.64,4.64,4.64,4.64,0.015635639349956106,28.689380030868072,37.365623833769405,24.74250295372952,35.05290289029201,35.591844764044716,36.60328316936771,35.97611513509933,33.71188391809902,-2.315915833759413,-0.85,-1.7203875262946513,-9.966164091191349,True,True,True,False,-0.85,2001.5,34.105,3.38,100.3,39.74878425,20,15.033333333333301,3.37,2.8425,30.87879375,0.081125,4.64,-1.9,39.31
Richmond_Eucalyptus_dunnii,11.166821742756577,0.011218265897193769,9.532934219846108,18.25491694155754,6.063378020044506,0.04305136582795949,4.130370302818814,19.16924262486602,0.15845999999999993,0.001,0.10471779020287224,0.6435169941115364,4.64,4.64,4.64,4.64,0.014173691251008513,28.48141202157413,38.134220200903,25.205773938459192,34.924068786299216,34.996500313624146,36.085250374964325,35.33115646763919,33.08745807884449,-2.4533454431743578,-0.85,-1.9036270055145776,-9.966164091191349,True,True,True,False,-0.85,1999.75,33.62,3.5575,100.3,39.90077175,20,15.15,1.375,1.8325,33.15860625,0.0496,4.64,-1.35,38.2125
Richmond_Eucalyptus_dunnii,11.110580124092673,0.011684581793378168,7.08505517608691,18.46865138265836,6.706179250720665,0.04756042121026968,2.7793715085620603,20.731148273830453,0.15722749999999985,0.001,0.061500221631704995,0.6196296371268141,4.64,4.64,4.64,4.64,0.0017718789203502734,28.456868344516344,38.11373128041495,21.59215699742044,34.75653921726024,34.92116886894239,36.103517820505466,35.60036681082255,32.911103482965515,-3.0580346323117418,-1.21,-1.914013193261616,-9.966164091191349,True,True,True,False,-1.21,1999.5,33.6925,4.025,100.3,39.95371406,20,15.533333333333301,2.5675,1.9775,28.75096875,0.04735,4.64,-1.9,38.7075
Richmond_Eucalyptus_dunnii,10.979950546128457,0.011673663671978751,7.143209584425856,18.102728199565746,6.36525531292253,0.045187088420782735,2.7003456735202325,19.416141141121003,0.1570999999999999,0.001,0.06300815717635455,0.6110952611474909,4.64,4.64,4.64,4.64,0.014245153290172029,28.501571182402753,38.027610713106334,21.807064528092884,34.7018611797318,35.00780243762709,36.140321886622175,35.647193105961634,33.11144210670946,-2.97003298315404,-1.21,-1.914013193261616,-9.966164091191349,True,True,True,False,-1.21,1999.0,33.7,3.7725,100.2,39.86404144,20,15.6333333333333,3.8125,1.7525,23.9633625,0.04485,4.64,-1.5,37.8525
Richmond_Eucalyptus_dunnii,10.397107635573905,0.015789675982151863,5.741081680563183,13.594835917688231,7.744215136708574,0.058734215092486226,2.661797988568141,27.00410812546536,0.14617749999999996,0.001,0.04712491619930242,0.5447469798694072,4.64,4.64,4.64,4.64,0.02107530470392619,28.259246850813195,37.30233741254376,20.442619221760754,35.58004156118196,35.30416722004652,36.631919010718754,36.16377263518363,32.62434706193618,-3.41004122894255,-1.21,-1.914013193261616,-9.966164091191349,True,True,True,True,-1.21,1999.0,34.3425,5.1575,100.2,39.7862745,20,17.75,2.435,3.9875,31.41075,0.075175,4.64,-1.85,38.9025
Richmond_Eucalyptus_dunnii,9.798990919145592,0.018324009660114268,6.8916279606334925,13.40405155869642,7.202761068475338,0.060005878456468986,3.5888124561100447,27.754211232577234,0.13185499999999994,0.001,0.0629856069781521,0.5512214913056372,4.64,4.64,4.64,4.64,0.02115899088149836,28.061811916470614,37.17000092944179,22.60104720540617,35.93372510300074,35.56004942012989,36.75495710726772,36.146524803094074,32.81577459354763,-2.8982163614132057,-0.95,-1.8561471448433515,-9.966164091191349,True,True,True,False,-0.95,1501.0,35.185,5.5025,100.2,40.05275925,20,18.0833333333333,0.7390000000000001,2.0325,33.335925,0.0358,4.64,-1.5,38.5925
Richmond_Eucalyptus_dunnii,9.722860388307518,0.017922934163515425,6.821896815139171,13.3080825327228,7.172978210673553,0.059956098151138726,3.5613347240065787,27.6741799197754,0.1313875,0.001,0.06253851480335243,0.5497712704832377,4.64,4.64,4.64,4.64,0.021269249140222563,28.00059025545503,37.1201312437906,22.54255023587893,35.840782658940704,35.590391435423825,36.78051126483504,36.17669002330952,32.85181317119336,-2.8982163614132057,-0.95,-1.8561471448433515,-9.966164091191349,True,True,True,False,-0.95,1498.75,35.2125,5.4975,100.2,39.93978188,20,18.1666666666667,2.5025,2.785,28.49765625,0.049175,4.64,-1.4,38.5075
Richmond_Eucalyptus_dunnii,9.70394314032131,0.017101756953585182,5.892969822328481,12.904602561606948,6.771946324286213,0.05607603718419648,2.6721337709699715,19.95935594812913,0.1327474999999999,0.001,0.049719383485358204,0.4143475214083239,4.64,4.64,4.64,4.64,0.021203736853631024,28.05316340384869,37.16296629129441,20.993807653577804,34.58263532311327,35.61449336907454,36.74666201863768,36.28938672199385,33.75336987800377,-3.1020354568905932,-1.21,-1.914013193261616,-9.966164091191349,True,True,True,True,-1.21,1499.0,35.1325,5.095,100.2,39.85340231,20,18.3166666666667,3.0,3.8175,30.16951875,0.073275,4.64,-1.7,37.4275
Richmond_Eucalyptus_dunnii,9.704018183949547,0.017229662289413694,5.760088321236938,12.997760161369298,7.011315391443717,0.05834674362246519,2.6897154400445458,26.570282869817945,0.13202499999999995,0.001,0.04802637915216302,0.5366726812430163,4.64,4.64,4.64,4.64,0.021782038345942584,27.984952520625,37.1357441603535,20.77019255978593,35.76837485236268,35.597146582571504,36.764074492666666,36.305868056240726,32.96485836716972,-3.1460362814694443,-1.21,-1.914013193261616,-9.966164091191349,True,True,True,True,-1.21,1500.25,35.175,5.33,100.2,39.84630956,20,18.45,3.97,4.42,28.75096875,0.081125,4.64,-1.85,38.19
Richmond_Eucalyptus_dunnii,14.942788598591742,11.61200828036401,15.014570020871062,15.09885517673683,3.742835894741124,1.120041856320158,3.768523833953784,4.068785066253578,0.3751249999999999,0.1,0.3778567623985157,0.4137217716387332,4.64,4.64,4.64,4.64,0.0014176873959888068,32.16957560612857,20.085276903896588,32.18336531616358,32.698518671910435,20.74867384300116,21.169320391353715,20.74478948438539,20.699819437954808,-1.132447827802189,-0.4944572087796386,-1.132447827802189,-1.1815240292654619,False,False,False,False,-0.2,499.25,20.875,1.1175,101.7,38.973648,41,8.15,18.725,4.495,30.87879375,0.439,4.64,-0.5,21.5325
Richmond_Eucalyptus_dunnii,14.940192882070393,11.610142215843673,15.066486351489676,15.142124371880415,3.3362361452540936,1.0007397210177384,3.5253849080648574,3.789071788425424,0.3742325,0.1,0.3990773013996537,0.43495242571981296,4.64,4.64,4.64,4.64,0.0014206707123480295,32.18084123615593,20.113708756815072,32.52377551969887,32.9911212843078,20.879145895660308,21.25756782418716,20.85040829963473,20.810827875473066,-1.0342954248756429,-0.4453810073163656,-1.083371626338916,-1.132447827802189,False,False,False,False,-0.2,500.0,20.9275,0.98775,101.7,38.99923256,41,8.23333333333333,19.35,4.9375,32.24668125,0.55775,4.64,-0.5,21.4525
Richmond_Eucalyptus_dunnii,15.091762267812419,11.816009790103495,15.1858575850146,15.264704852181051,3.709561517589148,1.1112635484438855,3.8172411027195534,4.115145925844397,0.3747,0.1,0.3872221841612562,0.42336107841019854,4.64,4.64,4.64,4.64,0.0014182337158872337,32.94103226803454,20.600074430916848,33.10772192108876,33.610331123667514,20.78233346959455,21.199479889999786,20.76608825162368,20.72159803091483,-1.0378942394042423,-0.3966372887234007,-1.0872216971489226,-1.1858766126382827,False,False,False,False,-0.15,501.0,20.9,1.1075,101.7,39.82021838,41,8.36666666666667,4.9525,2.595,35.767725,0.2455,4.64,-0.6,22.07
Richmond_Eucalyptus_dunnii,15.0048211727704,11.70816518491058,15.149334481895378,15.219783774033806,3.345110170002919,1.0001722969727258,3.60558176823694,3.8672739105574183,0.37555,0.1,0.4100256836995512,0.4459284851951733,4.64,4.64,4.64,4.64,0.001418306256613844,32.5558429277775,20.336322539445483,33.03208691587042,33.479892921960925,20.799411490605443,21.17931599850181,20.759919002457604,20.720789585849047,-0.9885667816595624,-0.3966372887234007,-1.0378942394042423,-1.0872216971489226,False,False,False,False,-0.15,499.75,20.85,0.9875,101.7,39.38122781,41,8.43333333333333,12.475,3.21,32.62665,0.348,4.64,-0.5,21.705
Richmond_Eucalyptus_dunnii,15.001910844607739,11.687430325548155,15.079005647803402,15.161077739767759,2.995142504323016,0.8957759028280279,3.030285644755568,3.27012938417032,0.3755075,0.1,0.3804402669594539,0.4163794350843063,4.64,4.64,4.64,4.64,0.0014213137797824884,32.44113927662325,20.254873701551773,32.489450596498735,33.001939662317696,20.86969212762246,21.21361375943094,20.864270446028023,20.827557174090376,-1.0748364892857798,-0.59161216309526,-1.0748364892857798,-1.171481354523884,False,False,False,False,-0.35,501.0,20.8525,0.8740000000000001,101.7,39.26622394,41,8.56666666666667,15.475,3.8575,33.133275,0.485,4.64,-1.25,21.54
Richmond_Eucalyptus_dunnii,14.996700582149234,11.685568183068625,15.098783852697773,15.17659392345165,2.8384503691433824,0.8495021066583283,2.9370901442623523,3.1626039807395685,0.3752525,0.1,0.39040446426303227,0.4263281503787668,4.64,4.64,4.64,4.64,0.0014223195304099163,32.451206618184926,20.26999238623127,32.654371979488296,33.143405876029625,20.914351849840735,21.242032343274108,20.899072850907405,20.864480380395147,-1.026514056666728,-0.543289730476208,-1.0748364892857798,-1.123158921904832,False,False,False,False,-0.35,501.0,20.8675,0.82375,101.7,39.27838294,41,8.65,15.05,3.91,33.6905625,0.526,4.64,-1.05,21.5025
Richmond_Eucalyptus_dunnii,21.925670958073493,12.973521672851719,24.17569621143425,24.43893847571521,4.570693684465609,1.5450031886600768,6.855404149728366,7.4872512434353915,0.3359825,0.1,0.5594652126225537,0.6265209254552122,4.64,4.64,4.64,4.64,0.0015067277967040944,27.54977721049246,17.504539969357822,30.99812692608324,31.66298705153514,24.61350494951756,25.189451379371057,24.213480893209105,24.10896986971877,-1.3287526336552815,-0.5926096117061849,-1.9176670512145584,-2.113971857067652,False,True,False,False,-0.2,1799.75,23.1775,1.23,101.7,38.61774394,41,9.98333333333333,26.325,7.2575,30.77746875,0.67,4.64,-1.9,25.025
Richmond_Eucalyptus_dunnii,21.83433622726098,12.932035949955946,24.092078710833444,24.374255802209067,4.771357912912154,1.6264399465903472,7.088900763181843,7.765129707530353,0.33245499999999995,0.1,0.5455262130586409,0.6128782306036157,4.64,4.64,4.64,4.64,0.0015113154987261511,27.472674539212047,17.558592388951055,30.83594556443482,31.530264253336068,24.78150156643806,25.373837492037172,24.380132289788094,24.269377107099963,-1.3778288351185546,-0.5926096117061849,-1.9667432526778317,-2.1630480585309244,False,True,False,False,-0.2,1798.75,23.385,1.315,101.7,38.60457169,41,10.0666666666667,26.4,6.19,28.85229375,0.5185,4.64,-1.3,25.48
Richmond_Eucalyptus_dunnii,22.382700780752703,13.413949855751948,24.37567221125523,24.68435383404969,5.738287211432582,1.9514437168723235,8.126956721602909,8.978824591388099,0.33160500000000004,0.1,0.5085177159020734,0.5763574100632601,4.64,4.64,4.64,4.64,0.0015076664304212598,28.46806759607062,18.078029697082293,31.52930619934776,32.33655115996403,24.646201094055872,25.331590586605568,24.248546982677897,24.11364735139702,-1.5804962745957238,-0.6432745774468014,-2.221753225276565,-2.4683905139999665,False,True,False,False,-0.15,1799.25,23.435,1.67,101.7,39.90735788,41,10.2333333333333,2.0575,2.8825,36.9329625,0.17725,4.64,-1.95,26.8025
