doy,hod,A(Treg),A(TpDep),A(std),A(std2),E(Treg),E(TpDep),E(std),E(std2),gs(Treg),gs(TpDep),gs(std),gs(std2),gb(Treg),gb(TpDep),gb(std),gb(std2),gmin(Treg),gmin(TpDep),gmin(std),gmin(std2),Ci(Treg),Ci(TpDep),Ci(std),Ci(std2),Tleaf(Treg),Tleaf(TpDep),Tleaf(std),Tleaf(std2),Pleaf(Treg),Pleaf(TpDep),Pleaf(std),Pleaf(std2),Rublim(Treg),Rublim(TpDep),Rublim(std),Rublim(std2),Ps(Treg),Ps(TpDep),Ps(std),Ps(std2)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[Pa],[degC],[degC],[degC],[degC],[MPa],[MPa],[MPa],[MPa],[-],[-],[-],[-],[MPa],[MPa],[MPa],[MPa]
57,11.63333333,18.171505984846366,12.249238093721358,18.616519032035335,18.754912804999492,4.151344751159052,1.253655446466789,4.692631869533452,5.0957399161945975,0.3721499999999999,0.1,0.430074053814933,0.4753396651770368,4.64,4.64,4.64,4.64,,,,0.0014368202599514485,30.08106407127691,18.434519773173015,30.95785675104629,31.568313462272467,21.532246188390165,22.034492128724562,21.444441224350147,21.380243915205234,-1.351462380953983,-0.5889115018319948,-1.492675506717314,-1.605646007327979,False,True,False,False,-0.25,-0.25,-0.25,-0.25
57,13.45,19.066036076999843,11.98025554911194,20.08682656723741,20.471381720717517,5.2562443227423845,1.826592527154937,6.115182376768855,6.86386463889515,0.32471999999999995,0.1,0.3919374636723492,0.45079477025509135,4.64,4.64,4.64,4.64,,,,0.0015293983413728913,28.491238636234808,18.90424062589214,29.65101641470152,30.576288123890684,25.191284874577626,25.825486299756264,25.041179099303772,24.914312157049046,-1.6621312576333116,-0.7301246275953259,-1.9163148840073077,-2.1422558852286375,False,True,False,False,-0.25,-0.25,-0.25,-0.25
57,13.51666667,19.135831708353827,12.013303867452928,20.146815786629453,20.51430702739697,5.167383894026161,1.7786664377907058,6.025662927554422,6.747860839811936,0.32828999999999997,0.1,0.3975761715003594,0.45610667358825624,4.64,4.64,4.64,4.64,,,,0.0015239930212558464,28.536014307948005,18.82943907932676,29.720057074534854,30.623198774253908,24.995576129008416,25.624668784229417,24.84497568139116,24.72212623050739,-1.6338886324806452,-0.7018820024426597,-1.8880722588546415,-2.1140132600759713,False,True,False,False,-0.25,-0.25,-0.25,-0.25
57,13.63333333,19.182088436950828,12.066863523450575,19.450272285392685,20.035659532953858,5.299931794772896,1.8304355911703385,5.117863171587463,5.925986163072174,0.32684499999999994,0.1,0.31590770568593046,0.375410598271287,4.64,4.64,4.64,4.64,,,,0.0015304097480280006,28.672854235845,18.944122883507553,28.19619934585481,29.49471933972837,25.0554150906448,25.69585450065157,25.086781543024998,24.945822993696808,-1.9572625622640771,-0.985754187421359,-1.9032898747728149,-2.1461669684834943,False,True,False,False,-0.5,-0.5,-0.5,-0.5
57,13.7,19.100682592668075,11.995095036862937,19.37608991215769,19.963175682374953,5.3033736907796465,1.8326365347757074,5.1293772700370805,5.937024153654001,0.3266325,0.1,0.31629060801167663,0.37570313387817544,4.64,4.64,4.64,4.64,,,,0.0015306614074122643,28.501112076265564,18.853210421180794,28.039925541884134,29.32644966327853,25.065612072300926,25.706077180332578,25.095545118227804,24.954747702207133,-1.9572625622640771,-0.985754187421359,-1.9032898747728149,-2.1731533122291253,False,True,False,False,-0.5,-0.5,-0.5,-0.5
57,13.83333333,19.11483234011371,12.022153076604251,19.14058162404415,19.685582933911288,6.177327377608574,2.1408451541407745,5.777546693827887,6.426637808193819,0.32425249999999994,0.1,0.2968177495430424,0.34094026045014175,4.64,4.64,4.64,4.64,,,,0.0015319836281258265,28.533266720538073,18.91779095372143,27.6330028792615,28.70667345802848,25.030218469062596,25.75167363208282,25.099370824141047,24.987692914300084,-2.3145157726387855,-1.1114368367487044,-2.180840335317665,-2.3947210350314574,False,True,False,False,-0.55,-0.55,-0.55,-0.55
57,13.9,19.15506643481381,12.046842468475571,19.227880157475564,19.878348817807023,5.407122141738716,1.8690854174122138,5.000483809417141,5.840992424413508,0.32633499999999993,0.1,0.29977425301877625,0.35949845394512975,4.64,4.64,4.64,4.64,,,,0.0015316109718894624,28.6225714207955,18.92715600212192,27.741001577630087,29.141463974314433,25.06177534153218,25.711845412586083,25.13264681687791,24.98584631567345,-2.047164897996545,-1.0579666618202563,-1.9402245481396492,-2.180840335317665,False,True,False,False,-0.55,-0.55,-0.55,-0.55
57,15.28333333,18.435813312026283,11.826108784247312,18.39503288786455,19.087267740491065,6.310103048053649,2.2684407986250656,5.722813997547371,6.718875852843253,0.3077625,0.1,0.2750834426712529,0.33139727291070004,4.64,4.64,4.64,4.64,,,,0.0015494737022004705,28.27298094663641,19.13134352881767,27.157776361076575,28.622980447322476,25.57142756732201,26.265956351194635,25.667969132604103,25.505051313856764,-2.3412508601030098,-1.1649070116771525,-2.1541052478534413,-2.4749262974241297,False,True,False,False,-0.55,-0.55,-0.55,-0.55
57,15.35,18.481243350893415,11.860316956770136,18.62128807370406,19.241799910703133,5.774629154574582,2.0643680776944193,5.447629234329155,6.335259452231546,0.30976,0.1,0.2896897688247925,0.345568355614043,4.64,4.64,4.64,4.64,,,,0.0015487242512472912,28.36368542039296,19.13868709574543,27.6204931421892,28.97816826091725,25.560037530695695,26.207442538006173,25.614465618375597,25.467785103886825,-2.180840335317665,-1.0847017492844806,-2.0738999854607694,-2.3412508601030098,False,True,False,False,-0.55,-0.55,-0.55,-0.55
57,15.46666667,18.412570068697175,11.804004759565393,19.56412941376581,19.903092827089413,5.19616370697097,1.855232967191844,6.3558964883923394,7.066489395777946,0.31026999999999993,0.1,0.39420642049134935,0.4487836638150974,4.64,4.64,4.64,4.64,,,,0.0015453865511158966,28.267401632540086,19.081554229180846,29.787961623874544,30.622938002091526,25.645530817235002,26.239926699862497,25.45275583774827,25.338126140965652,-1.6338886324806452,-0.7301246275953259,-2.0010427594653066,-2.226983760686636,False,True,False,False,-0.25,-0.25,-0.25,-0.25
57,15.51666667,18.577409713966308,11.938372466280512,18.951988482605024,19.48945649228303,5.508423286694845,1.9608779452820673,5.4908737755215045,6.313771749924071,0.31124749999999995,0.1,0.3102562960855304,0.3657883340919953,4.64,4.64,4.64,4.64,,,,0.0015467790682638129,28.555273739571845,19.209889385460343,28.32039402291502,29.55336742397631,25.52575968412954,26.150172504244978,25.52866054430603,25.39258205457648,-2.03822159350097,-1.01274053116699,-2.011235249755339,-2.2810986872116494,False,True,False,False,-0.5,-0.5,-0.5,-0.5
57,15.61666667,18.459975093492993,11.861133092301987,19.497579755576844,19.868970524324585,5.579512580173344,2.0014847047231887,6.599676382481107,7.383017561647822,0.3086124999999999,0.1,0.37648630470879973,0.43141199197384283,4.64,4.64,4.64,4.64,,,,0.001546018871632525,28.399948736608387,19.197668027860644,29.65397953118537,30.560403816492332,25.663982079375657,26.291886239867907,25.496307018473367,25.371009573019034,-1.7468591330913101,-0.7866098779006584,-2.057528009770639,-2.311711636144635,False,True,False,False,-0.25,-0.25,-0.25,-0.25
57,15.68333333,18.37505541757793,11.785739661899749,19.58175744534023,19.910503368065356,5.032239279652288,1.800596887118201,6.250395474882433,6.9351030032017125,0.3095474999999999,0.1,0.4006775916752582,0.4552046948449129,4.64,4.64,4.64,4.64,,,,0.001547287392342213,28.249156204520887,19.094923696503557,29.8920549141845,30.703632743998458,25.716105910297024,26.29430923973912,25.512682925405386,25.401873186437548,-1.605646007327979,-0.7301246275953259,-1.97280013431264,-2.1704985103813037,False,True,False,False,-0.25,-0.25,-0.25,-0.25
77,9.583333332999999,18.017189095506893,12.639835923817488,18.041233010194215,18.148642944710524,2.740830931667712,0.7048447456873317,2.5200958710324053,2.7322581833846424,0.44354999999999994,0.1,0.40097475192383164,0.44106148683935076,4.64,4.64,4.64,4.64,,,,0.0013420355149686247,32.14132743611745,18.531283541770776,31.440211388593667,32.05390656907415,17.60691668398096,17.9886747016129,17.646557733224224,17.608543018744477,-1.3845120972394787,-0.8336280243098697,-1.3320469474366585,-1.3845120972394787,False,True,False,False,-0.65,-0.65,-0.65,-0.65
77,9.683333333,18.035644747537827,12.612568833775047,18.10546419435641,18.207854534843108,2.5975525436960427,0.6718832647430398,2.4681900145702986,2.6692135928813854,0.4407875,0.1,0.41414329996677424,0.4544192859339208,4.64,4.64,4.64,4.64,,,,0.0013463296667178258,31.997921330976332,18.480425728265256,31.547627271158397,32.129991105535005,17.793643634928017,18.158591215784135,17.817132237987487,17.78086541204854,-1.3582795223380686,-0.8336280243098697,-1.3058143725352487,-1.3582795223380686,False,True,False,False,-0.65,-0.65,-0.65,-0.65
77,9.783333333,18.055446339203467,12.625784795959781,18.15261470123959,18.250774398928744,2.6834519649669204,0.6966831016712222,2.6001301892772233,2.80774806209266,0.43900249999999996,0.1,0.4220906251617038,0.46246851585242504,4.64,4.64,4.64,4.64,,,,0.0013482158991455916,32.010232523670595,18.505850656641734,31.70717100200167,32.27250020193371,17.880513405860587,18.25438728571337,17.895545172743383,17.858465222495397,-1.3150634419360587,-0.7853868182797189,-1.2885796107532417,-1.3415472731188756,False,True,False,False,-0.6,-0.6,-0.6,-0.6
77,9.866666667,18.044495751815454,12.576949525303288,18.159510276829643,18.257507283440265,2.6505864127284124,0.6909302267171012,2.5989860091920103,2.8046565464353335,0.43709,0.1,0.42619868583747866,0.46668664710821617,4.64,4.64,4.64,4.64,,,,0.0013509848893328055,31.81986014403554,18.419854292481403,31.60502643200151,32.1613694814461,17.997653035371314,18.36728003606681,18.00701647429522,17.970256241452805,-1.3150634419360587,-0.7853868182797189,-1.2885796107532417,-1.3415472731188756,False,True,False,False,-0.6,-0.6,-0.6,-0.6
77,11.21666667,19.90775291289461,12.587193762028743,19.747919808769236,20.22873266481766,4.992212155198942,1.543013407263398,4.335942978442743,4.984857738323497,0.36968499999999993,0.1,0.3156591474596014,0.371475424948701,4.64,4.64,4.64,4.64,,,,0.001466280747872119,29.840338330578525,18.504108530453564,28.441095144419933,29.728882585818646,22.601143248405435,23.24907525714895,22.718785171959738,22.60177109740354,-1.9771592215064833,-0.9972574677422548,-1.7917724032267643,-1.9771592215064833,False,True,False,False,-0.6,-0.6,-0.6,-0.6
77,11.3,19.809646555219697,12.485183277000562,19.713464604749422,20.182140236397995,4.815921763126005,1.4926628415359153,4.256275375505513,4.878787992684295,0.36891999999999997,0.1,0.32162042947273256,0.37736564161456027,4.64,4.64,4.64,4.64,,,,0.0014678168801652892,29.581525487007244,18.38401016572017,28.35838749542734,29.599564910686425,22.674299368988226,23.30328295409306,22.775118004266957,22.66222036673686,-1.9241915591408492,-0.9972574677422548,-1.7652885720439473,-1.9506753903236662,False,True,False,False,-0.6,-0.6,-0.6,-0.6
77,11.45,19.784399947941424,12.452902877105842,19.690852272853157,20.182289659729125,4.449184189036934,1.3966975215845587,3.935244492223885,4.5213090119159425,0.3647039999999999,0.1,0.31862951064622513,0.37496541927116833,4.64,4.64,4.64,4.64,,,,0.0014761192770169202,29.50052039535298,18.442686027442242,28.28354851944598,29.55039016190806,22.991593645651385,23.5800414379501,23.085754406161875,22.977397219066866,-1.8829310203662675,-1.0172560486197393,-1.725535570957808,-1.9091635952676773,False,True,False,False,-0.65,-0.65,-0.65,-0.65
77,11.63333333,19.890861124018173,12.575925859709752,19.591688448194297,20.134295911356197,5.042048384841028,1.572375446522537,4.232223475227668,4.908172362011464,0.36594499999999996,0.1,0.30028349001827753,0.3566658708107571,4.64,4.64,4.64,4.64,,,,0.0014722889247437492,29.802395810656037,18.564486197028156,28.057640642236663,29.453973054997494,22.799932640547926,23.449420676520685,22.945126774125978,22.82317748158659,-2.0665590446761373,-1.0697211984225592,-1.804233295662038,-2.014093894873317,False,True,False,False,-0.65,-0.65,-0.65,-0.65
77,11.7,19.7722816121133,12.442899763033868,19.574206143661954,20.094824589430598,4.3393102397169425,1.35991664534495,3.7366154250589987,4.3112101992542895,0.36562199999999995,0.1,0.3096520790868477,0.36600801722889353,4.64,4.64,4.64,4.64,,,,0.0014755528038715214,29.480592951883736,18.411677545467533,28.01206039606593,29.3323013109866,22.95230314221899,23.529838928319506,23.063718095415414,22.956505763995438,-1.895140656520134,-1.0637384606800406,-1.7132714261801136,-1.895140656520134,False,True,False,False,-0.7,-0.7,-0.7,-0.7
77,11.83333333,19.676699419228402,12.35008912078806,19.53935776643156,20.05314036056924,4.2115887794482845,1.3272419192301008,3.6845705523324948,4.242324132828333,0.3637349999999999,0.1,0.3139911673813169,0.37039688791995595,4.64,4.64,4.64,4.64,,,,0.0014786772578018602,29.24821353049834,18.330519381633852,27.938175496905718,29.223181775195552,23.082112041663123,23.64503880072155,23.17992666703392,23.07530662066347,-1.869159337900131,-1.0637384606800406,-1.7132714261801136,-1.869159337900131,False,True,False,False,-0.7,-0.7,-0.7,-0.7
77,14.11666667,14.718036509951181,10.186029882062012,13.928329130234399,15.319410659882156,5.590089553824261,2.6833627206518216,4.5788434233536135,5.867751124529191,0.22635799999999995,0.1,0.18011252236678124,0.23841163037276752,4.64,4.64,4.64,4.64,,,,0.0017063304000487429,27.885366037714014,22.101530151649023,25.886373670192082,27.941661627032992,30.871456527814935,31.38921487535386,31.047273955905236,30.82442411341899,-2.2848604358201774,-1.4274769213600815,-1.9730846123801427,-2.3887857103001893,True,True,True,True,-0.7,-0.7,-0.7,-0.7
77,14.25,14.85203025907877,10.355055681696628,13.669884091821148,15.299823542007319,6.507845545695409,3.113421434170006,4.882338035866639,6.4482880473138415,0.2245474999999999,0.1,0.16384111236158597,0.22372601907398626,4.64,4.64,4.64,4.64,,,,0.0017049648124884515,28.189308138161707,22.34857193048403,25.443049921921414,27.807718221008983,30.78745790429527,31.373838345870194,31.062116956595034,30.79682566835093,-2.6226175778802157,-1.5314021958400932,-2.0770098868601545,-2.5966362592602126,True,True,True,True,-0.7,-0.7,-0.7,-0.7
77,14.31666667,14.688453435403048,10.188517466677327,13.771136491540174,15.2233348318911,5.7836765894473485,2.791077009076368,4.63245054952333,5.98672511937026,0.22482800000000003,0.1,0.1746354585536677,0.23317802376702174,4.64,4.64,4.64,4.64,,,,0.0017080849317914232,27.94224453800492,22.203374799474066,25.75340695009241,27.88630641288477,30.920470638455406,31.44954619944576,31.119325473757318,30.886314253358254,-2.3628043916801866,-1.4534582399800844,-1.9990659310001455,-2.440748347540195,True,True,True,True,-0.7,-0.7,-0.7,-0.7
