doy,hod,A(obs),A(std),A(pmax),E(obs),E(std),E(pmax),gs(obs),gs(std),gs(pmax),gb(obs),gb(std),gb(pmax),Ci(obs),Ci(std),Ci(pmax),Tleaf(obs),Tleaf(std),Tleaf(pmax),Pleaf(obs),Pleaf(std),Pleaf(pmax),Rublim(obs),Rublim(std),Rublim(pmax),Ps(obs),Ps(std),Ps(pmax)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[degC],[degC],[degC],[MPa],[MPa],[MPa],[-],[-],[-],[MPa],[MPa],[MPa]
57,14.51666667,22.817775113861007,20.28381752892678,19.971213621634167,39.54060692472297,6.362288072520804,5.966819736903408,10,0.3769294365126363,0.3469548954150687,4.64,4.64,4.64,37.895465615989686,29.707225730829528,29.075788230877585,22.404100996337334,25.709835937546863,25.777706814293584,-9.296032738923701,-2.6870226431682926,-2.5574342099181866,False,False,False,-0.7,-0.7,-0.7
57,14.58333333,22.792371328278122,20.31004465939591,20.07228677407654,36.67749985622806,6.118446676204233,5.836739064948276,10,0.39035815100413834,0.3661962058961742,4.64,4.64,4.64,37.643171851395856,29.738488158583667,29.26415730520975,22.556788235247126,25.66247126212201,25.711545801691404,-9.296032738923701,-2.6006303543348888,-2.514238065501485,False,False,False,-0.7,-0.7,-0.7
57,16.11666667,22.305644374082682,19.724292165622995,19.210771793771283,41.305544030015916,6.5301569328093665,5.666913331104842,10,0.3702623922600119,0.31579565876370713,4.64,4.64,4.64,37.97500952555048,29.874869851729112,28.67531340060992,22.829355023240414,26.036510450371154,26.177297139611515,-9.296032738923701,-3.08443033641299,-2.7926100893151715,False,False,False,-1.0,-1.0,-1.0
57,16.25,22.270963047877203,19.67257413622302,19.040050225848397,39.10741894184573,6.374056705725405,5.373318300473847,10,0.3806862118946768,0.313938915383933,4.64,4.64,4.64,37.6522167687194,29.806406497266867,28.35894052778815,23.05908886313605,26.10765334842881,26.27209459538429,-9.296032738923701,-3.0804301718957854,-2.7489313683209637,False,False,False,-1.05,-1.05,-1.05
57,16.31666667,22.279041021633827,19.720830202019783,18.80642628160599,39.0204531057122,6.349081415053537,5.016858818275898,10,0.3801713632930012,0.29079365146814745,4.64,4.64,4.64,37.7427593779979,29.864685036557532,27.81700715499469,22.980837040594796,26.03082249838244,26.2512996587893,-9.296032738923701,-3.211716768573794,-2.7625390794875595,False,False,False,-1.17,-1.17,-1.17
57,16.51666667,22.292066246531313,19.691444632665352,19.25962897732963,41.34448768670341,6.580393124330637,5.836739064948276,10,0.3730088955949151,0.3263328980338387,4.64,4.64,4.64,37.8555834897907,29.832454381873593,28.815410874829034,22.891058274593277,26.08995329775787,26.21075831646075,-9.296032738923701,-2.773414932001697,-2.514238065501485,False,False,False,-0.7,-0.7,-0.7
77,9.916666667000001,18.763488525794806,18.508573630284538,18.50794165532389,18.738426383774907,3.7039329487545314,3.738528220465394,10,0.5021782336978766,0.5139338752755866,4.64,4.64,4.64,37.849400714223144,32.24397401353647,32.33875839324275,16.44790725902072,18.15268220791453,18.146392094905288,-9.296032738923701,-1.7361650814674183,-1.7361650814674183,False,False,False,-0.6,-0.6,-0.6
77,9.983333333,18.630329719131,18.396765102681844,18.31989856517697,19.80210578832045,3.807759993453949,3.597844103436468,10,0.4895005584829775,0.46198910092868434,4.64,4.64,4.64,37.624739751023746,31.900023619836634,31.53911295350296,16.184724633818426,17.98480567055799,18.019520853738538,-9.296032738923701,-1.7361650814674183,-1.6924664244879022,False,False,False,-0.6,-0.6,-0.6
77,10.13333333,18.74131696675364,18.461327928871448,18.45719209643521,22.34952505775479,3.9892374009930847,4.001680295571765,10,0.4602014048083388,0.46586568424421154,4.64,4.64,4.64,38.05790258520436,31.91883074352256,31.973952880123598,16.199228523546157,18.2191570956419,18.216796791941444,-9.296032738923701,-2.0808288916019464,-2.0808288916019464,False,False,False,-0.85,-0.85,-0.85
77,10.2,18.795115957591552,18.50280996005358,18.350235731727487,20.368969673634204,3.8710279683772026,3.4651124531529356,10,0.48118607138860775,0.42574185334981385,4.64,4.64,4.64,37.73658498077552,31.870411651031144,31.10275442422952,16.579730705584574,18.41387307592388,18.481469235875537,-9.296032738923701,-2.0383865160294654,-1.911059389312023,False,False,False,-0.85,-0.85,-0.85
77,10.36666667,18.72050999558229,18.491966975022425,18.528107771817126,20.8623763651199,3.90842104986071,4.077068527962141,10,0.47570873091599003,0.5054036321894071,4.64,4.64,4.64,38.07725695694041,32.14088580520551,32.453504747818144,16.268138025269316,18.15440324692865,18.126186740824213,-9.296032738923701,-1.6934315776429143,-1.7376327471852444,False,False,False,-0.5,-0.5,-0.5
77,10.43333333,19.17179927763766,18.74095280008706,18.701802749895045,21.681880500313593,4.0298488054842805,3.934776602084941,10,0.47629202879476223,0.467328103352507,4.64,4.64,4.64,38.06416799311655,32.05919301809285,31.91098677628209,17.328164578261116,19.240281792050737,19.25559192103906,-9.296032738923701,-1.7376327471852444,-1.6934315776429143,False,False,False,-0.5,-0.5,-0.5
77,11.78333333,22.170433914781196,20.722956338928366,20.540648401064487,35.27209804728036,5.945553684694768,5.6639994985556505,10,0.41036433529240374,0.38455623457463184,4.64,4.64,4.64,37.786231099363974,30.06785904826441,29.578266520109807,20.17505450872882,23.311177551529422,23.360440554178,-9.296032738923701,-2.4353435931396756,-2.3479462791806434,False,False,False,-0.6,-0.6,-0.6
77,11.86666667,22.34586662095221,20.56065806933742,20.2869543659983,37.66639121262057,6.201182901497451,5.797828045907897,10,0.39858997391269907,0.36548516740961706,4.64,4.64,4.64,37.57304224604618,29.693673466418304,29.039836074833577,20.794977701811288,24.060799301346577,24.13044582172953,-9.296032738923701,-2.522740907098708,-2.3916449361601595,False,False,False,-0.6,-0.6,-0.6
77,12.01666667,22.43970203936256,20.41256517821902,19.698339272087356,38.2989635484724,6.279455581287582,5.310333398077454,10,0.38975856753833954,0.3176186796707531,4.64,4.64,4.64,37.44830624798357,29.454202519277057,27.89314396645187,21.307019868473176,24.586512969245334,24.75384062255095,-9.296032738923701,-2.8447916519066028,-2.505252647326756,False,False,False,-0.85,-0.85,-0.85
77,12.1,22.583940155253334,20.445030530626788,19.82720707526387,35.67211871385601,5.996790996500361,5.181824484763303,10,0.40281801688085517,0.3358209874973704,4.64,4.64,4.64,37.354411452774414,29.622642169380597,28.279561395299886,21.758076307718802,24.84328589123474,24.985792372961463,-9.296032738923701,-2.7174645251891603,-2.462810271754275,False,False,False,-0.85,-0.85,-0.85
77,12.21666667,22.575545218433756,20.488360574535623,20.35578869404387,35.618678240812194,6.035921844393276,5.888081465475818,10,0.40693228280960553,0.3920063456695364,4.64,4.64,4.64,37.38217047575051,29.714108725915192,29.430817245279755,21.713934629000384,24.788908832579658,24.81508673034279,-9.296032738923701,-2.3564491207778664,-2.3122479512355367,False,False,False,-0.5,-0.5,-0.5
77,12.28333333,22.60440072467244,20.56674329070505,20.31909480955114,37.478100442633675,6.224290740777299,5.888081465475818,10,0.39377883292417754,0.36602615953967504,4.64,4.64,4.64,37.86889947427831,29.908480641331014,29.352126967599858,21.57507100400433,24.779937903194853,24.838041665488365,-9.296032738923701,-2.400650290320197,-2.3122479512355367,False,False,False,-0.5,-0.5,-0.5
77,14.58333333,22.4977004648662,15.809860497645921,16.175870248177812,52.85752027955017,6.559199319457266,6.975031760801663,10,0.27032183653266145,0.29192434892996777,4.64,4.64,4.64,37.8851230139761,29.035655868291965,29.51786907595018,27.181878159665178,31.126307073599598,31.056948434366024,-9.296032738923701,-2.6538368780372563,-2.7849328489758047,False,True,True,-0.6,-0.6,-0.6
77,14.78333333,22.281023167372332,15.83439345862318,16.27314477027318,48.42605069989196,6.315330855825492,6.804350557682464,10,0.2824732767074637,0.3106076478780539,4.64,4.64,4.64,37.474448023724,29.001538301129592,29.5743372740253,27.41232848862566,31.082854900711425,31.00041434729026,-9.296032738923701,-2.8447916519066028,-3.0145611541965267,False,True,True,-0.85,-0.85,-0.85
77,14.93333333,22.411586640085588,16.006913645722797,16.254047349589314,49.5691159083208,6.447769697374541,6.694180998322569,10,0.28290851665210304,0.2975289768958837,4.64,4.64,4.64,37.73782538720279,29.183171027817565,29.476590828419543,27.284295911768446,31.01794356279029,30.97618726607715,-9.296032738923701,-2.489052629404857,-2.5774549684895174,False,True,True,-0.5,-0.5,-0.5
