site_spp,A(driv),A(std),A(std_gmin),A(pmax),A(pmax_gmin),E(driv),E(std),E(std_gmin),E(pmax),E(pmax_gmin),gs(driv),gs(std),gs(std_gmin),gs(pmax),gs(pmax_gmin),gb(driv),gb(std),gb(std_gmin),gb(pmax),gb(pmax_gmin),gmin(std_gmin),gmin(pmax_gmin),Ci(driv),Ci(std),Ci(std_gmin),Ci(pmax),Ci(pmax_gmin),Tleaf(driv),Tleaf(std),Tleaf(std_gmin),Tleaf(pmax),Tleaf(pmax_gmin),Pleaf(driv),Pleaf(std),Pleaf(std_gmin),Pleaf(pmax),Pleaf(pmax_gmin),k(pmax),k(pmax_gmin),Rublim(driv),Rublim(std),Rublim(std_gmin),Rublim(pmax),Rublim(pmax_gmin),PPFD,VPD,Patm,Tref,Ps,Tair,CO2,doy,hod,E,gs,gb,Pleaf,Tleaf
E_fibrosa_HW2,4.459551810234639,8.398616219870192,13.623763522851204,19.609478614741324,19.609478614741324,0.9651212917559839,1.879173500081616,4.325035130352582,12.741051438720742,12.741051438720742,0.0233355,0.047237332750179516,0.11738885344474215,0.4503864222047823,0.4503864222047823,2.9213465,2.9213465,2.9213465,2.9213465,2.9213465,0.001917974606137509,0.001858760928287724,15.958997324289253,17.798096727349535,27.453258886082352,38.78660844358203,38.78660844358203,38.198292082403825,37.94323388001147,37.302625578033336,35.546042196686074,35.546042196686074,-1.0092446878867305,-1.1944893757734607,-1.6761255642789594,-3.417425630414224,-3.417425630414224,4.65637289489351,4.65637289489351,True,True,False,False,False,1136.25,3.62063575,101.79,34.4,-0.8240000000000001,36.44,46.72161,312,11.64326389,0.93517325,0.0233355,2.9213465,-2.09,34.6775
E_fibrosa_HW2,7.8005197138001465,9.179623155613957,10.209902512812702,11.973589967538027,11.973589967538027,0.8868472723469707,1.1924656957405193,1.755432538416357,9.926041174622352,9.926041174622352,0.045546333,0.06203910294230783,0.09356633066728276,0.7636491513126877,0.7636491513126877,2.920826833,2.920826833,2.920826833,2.920826833,2.920826833,0.0015251948588212855,0.0014811655056960694,21.50349208258832,25.108066958231724,31.176564138259486,45.75304513248564,45.75304513248564,24.916857892927126,24.83955633876897,24.700162955399094,23.091079632933248,23.091079632933248,-0.8825110195450219,-0.920213223454026,-1.033319835181039,-2.6922168071772306,-2.6922168071772306,4.873202082509691,4.873202082509691,False,False,False,False,False,352.6666667,1.9622161669999998,100.2616667,25.44,-0.6940000000000001,24.81,48.82743167,306,11.29796296,0.9018815,0.045546333,2.920826833,-2.164,26.3
E_fibrosa_HW2,7.011085208472117,9.28696572503664,12.750629936777788,15.710636590606954,15.710636590606954,1.1153403358730558,1.500993264862638,3.1030403134471545,9.841589767071518,9.841589767071518,0.033638,0.04593139685421648,0.10044321041252056,0.4024377731390305,0.4024377731390305,2.921585,2.921585,2.921585,2.921585,2.921585,0.0018572786500017345,0.0018128880899095285,18.497774247330845,19.378341559379407,31.271889408292974,45.14631326768219,45.14631326768219,35.9910300910623,35.89261828208897,35.50244049900305,34.17544756203587,34.17544756203587,-1.0976956355143277,-1.1712608473524369,-1.5023043006239285,-2.8632607196289483,-2.8632607196289483,4.835644700464746,4.835644700464746,False,False,False,False,False,529.5,3.2663005000000003,101.9375,34.1125,-0.877,35.53,52.192,311,11.41291667,1.0997385,0.033638,2.921585,-2.636,34.88
E_fibrosa_HW2,9.05214600336532,9.481681185429721,15.935605538979983,20.997075950578157,20.997075950578157,1.555418529836957,1.48078743150272,3.723971510430956,10.524812031963727,10.524812031963727,0.04600175,0.04401676236454915,0.1196917293626257,0.4317335653372997,0.4317335653372997,2.92114375,2.92114375,2.92114375,2.92114375,2.92114375,0.0018417713313361578,0.0017925418902768686,20.218454263370944,17.144345815562147,30.02086123874073,43.31752046327197,43.31752046327197,35.62050275093621,35.6409085341742,35.042632997551664,33.55640170551402,33.55640170551402,-1.3254806392011396,-1.2893161237343462,-1.7594548248026591,-3.1337064125408043,-3.1337064125408043,4.760152572855257,4.760152572855257,True,True,False,False,False,1076.25,3.0194259999999997,101.81,32.745,-1.0,34.13,52.12672,312,11.36673611,1.3649434999999999,0.04600175,2.92114375,-2.29,32.73
E_fibrosa_HW2,7.980241201791848,9.118638239601301,9.584948074122153,10.812741980348155,10.812741980348155,1.1263303746635211,1.6395821671184938,2.1403279390244756,10.643291267990973,10.643291267990973,0.055901,0.08312844242932657,0.11086671454464947,0.8005688453658186,0.8005688453658186,2.92093675,2.92093675,2.92093675,2.92093675,2.92093675,0.001549017001526525,0.0015048959061164926,22.781233920847765,27.936392712676113,31.57471009736825,42.955135896412756,42.955135896412756,25.80423314598371,25.678262368238762,25.558494435942478,23.96286073281741,23.96286073281741,-0.6893891028510111,-0.7671854704680148,-0.8838800218935202,-2.5954001094676014,-2.5954001094676014,4.8913749145026575,4.8913749145026575,False,False,False,False,False,300.5,2.07259625,100.285,29.2525,-0.456,25.87,45.629675,306,12.13854167,1.1721555000000001,0.055901,2.92093675,-1.722,27.4375
E_fibrosa_HW2,2.9456041023558086,3.0570100397535604,3.2935300411786907,3.835432240806069,3.835432240806069,0.6780122293286192,0.7249429454094097,1.0096852986393343,11.587811329508819,11.587811329508819,0.0287675,0.030838842741758587,0.04364211604510779,0.8976124270058514,0.8976124270058514,2.922297,2.922297,2.922297,2.922297,2.922297,0.0020122406995124035,0.0019548617376913355,29.01751306842072,29.53441683600225,33.30740237042833,44.62389863640047,44.62389863640047,39.97905904519628,39.96750320541962,39.89832816431353,38.310902878255504,38.310902878255504,-0.4564734458978673,-0.4959645945304897,-0.5354557431631122,-2.667977769324724,-2.667977769324724,4.877951138306122,4.877951138306122,False,False,False,False,False,130.0,2.40054025,101.86,35.655,-0.33799999999999997,39.92,45.531420000000004,311,12.23354167,0.695457,0.0287675,2.922297,-1.946,32.33
E_fibrosa_HW2,9.468518352622581,9.604270879960124,15.414917762506398,21.4337286992148,21.4337286992148,2.3699229390982675,2.1503268123818566,4.9581113699437465,12.756891867389625,12.756891867389625,0.05594325,0.05113755104810765,0.12827711862727606,0.416678744752337,0.416678744752337,2.92130925,2.92130925,2.92130925,2.92130925,2.92130925,0.0019255256420846953,0.0018697282375610335,21.71556921964778,18.64644943872437,29.225769609701697,39.98406756508947,39.98406756508947,38.20952794988445,38.268909110670855,37.5312824335971,35.868713566532115,35.868713566532115,-1.2981588015708254,-1.261069662988454,-1.8174067417240216,-3.412239700765983,-3.412239700765983,4.658518531201613,4.658518531201613,True,True,False,False,False,1286.25,3.787156,101.7575,35.2825,-0.816,36.55,49.25063,312,12.19236111,2.03266,0.05594325,2.92130925,-2.211,35.71
E_fibrosa_HW2,5.6684385005095175,17.142744783628256,19.918359330055413,22.71764766846077,22.71764766846077,0.9304190197405698,3.6036513327904154,5.408045277050227,11.255211612640341,11.255211612640341,0.0282735,0.11849961603830547,0.1877081229004328,0.4685095775241202,0.4685095775241202,2.92164075,2.92164075,2.92164075,2.92164075,2.92164075,0.0016064100190219832,0.0015676878029343836,12.991541334741804,21.220821574992254,27.17516400372906,36.10536091993683,36.10536091993683,28.67671666720611,27.95346494219907,27.49833852284633,26.204947028799683,26.204947028799683,-0.8522899140173835,-1.3823016732660576,-1.7608815013008248,-2.9344789682086025,-2.9344789682086025,4.817781333147002,4.817781333147002,True,False,False,False,False,1196.25,2.9410905,100.29,29.2275,-0.6629999999999999,26.91,44.82963,306,12.21736111,0.83077475,0.0282735,2.92164075,-0.9890000000000001,31.22
E_fibrosa_HW2,2.4499063547982844,-0.09794084770763856,3.805887208987588,3.895267725847244,3.895267725847244,0.4766038586980849,1e-17,2.6585827561969366,3.9139558654343514,3.9139558654343514,0.01661775,1e-17,0.10297640913799344,0.15953658290087347,0.15953658290087347,2.9213240000000003,2.9213240000000003,2.9213240000000003,2.9213240000000003,2.9213240000000003,0.002014167985457962,0.002006320639232898,23.368146572079137,6.9405629124008215,40.97262446486383,42.93447826649871,42.93447826649871,40.49209250908496,40.612515594636406,39.98986263177577,39.73602499721281,39.73602499721281,-2.67649354640038,-2.592,-3.155290309335866,-3.408770948537005,-3.408770948537005,4.659948300880641,4.659948300880641,False,True,False,False,False,134.25,2.9168865000000004,101.865,35.8075,-2.592,40.44,47.06163,311,12.155625,0.49219075,0.01661775,2.9213240000000003,-3.033,33.845
E_fibrosa_HW2,5.835262591624716,0.9709240068489868,11.959177167656287,17.608930923330114,17.608930923330114,1.168847297591419,0.1530121565231144,2.9263858461885186,9.83522610289798,9.83522610289798,0.032639499999999995,0.0041401447220116025,0.08724995047628642,0.37247817931586896,0.37247817931586896,2.922464,2.922464,2.922464,2.922464,2.922464,0.0019153755015079573,0.001865856297504549,15.825382140743127,7.128484073707918,22.17308537101421,36.254430673321814,36.254430673321814,37.65254478438445,37.93022354056507,37.199655807624005,35.755013115615135,35.755013115615135,-1.7355636685690603,-1.5336519526527232,-2.07208319509629,-3.5191171591633768,-3.5191171591633768,4.612312525851069,4.612312525851069,True,True,False,False,False,751.5,3.35071,101.76,35.46,-1.5,36.71,44.67264,312,12.09972222,1.0924365,0.032639499999999995,2.9224639999999997,-2.83,33.965
E_moluccana_HW2,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,-0.030026,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,False,0.0,0.0,9999.0,9999.0,704.0,2.67310075,100.26,26.4825,,25.18,46.1196,306,11.37555556,-0.84421775,-0.030026,2.92188275,,29.5525
