site_spp,A(std),A(pmax),E(std),E(pmax),gs(std),gs(pmax),gb(std),gb(pmax),Ci(std),Ci(pmax),Tleaf(std),Tleaf(pmax),Pleaf(std),Pleaf(pmax),Rublim(std),Rublim(pmax),Ps,PPFD,Tair,VPD,Patm,CO2,doy,hod,A,E,Ci,gs,gb,Tleaf,Pleaf
Corrigin_Eucalyptus_capillosa,9.972908187809178,9.37211019664209,2.5099095727183265,2.22720333017454,0.0962677826317838,0.0850628644201982,2.84,2.84,19.1939549997998,18.22130685658203,26.393797363059512,26.399547017142343,-4.600812175377373,-4.492315041939149,True,True,-3.8,1719.0,26.19,2.59,97.61,35.54379675,45,9.0,9.52,1.86,11.95635,0.0701,2.84,27.07,
Corrigin_Eucalyptus_capillosa,9.82873564831232,9.242490682787594,2.5185942320713184,2.2409306330233902,0.0945215285970741,0.0837582234853586,2.84,2.84,19.08264003293464,18.142036044594366,26.61248270209492,26.618154430021256,-4.605978705541098,-4.497481572102873,True,True,-3.8,1883.0,26.38,2.64,97.61,35.4860415,45,9.0,9.52,2.21,15.19875,0.0821,2.84,27.14,
Corrigin_Eucalyptus_capillosa,8.767804844614222,7.586497495839701,1.963509940139175,1.5529712461827956,0.0744812035738281,0.0585506388397993,2.84,2.84,17.05794119172346,15.304590288763624,26.08737641374536,26.09565709713628,-5.299609914362929,-5.06637771434291,True,True,-4.4,1923.0,25.84,2.59,97.55,35.50428,45,9.0,10.4,2.34,14.894775,0.0886,2.84,27.02,
Corrigin_Eucalyptus_capillosa,8.573344001426358,7.380889275362248,1.972493736037638,1.5529712461827956,0.0721848983312213,0.0564910278124993,2.84,2.84,16.918771048638405,15.158607587565452,26.35531256910816,26.363824395514325,-5.303774775077572,-5.06637771434291,True,True,-4.4,2025.0,26.09,2.68,97.55,35.51745225,45,9.0,8.42,1.9,14.286825,0.0693,2.84,27.35,
Corrigin_Eucalyptus_capillosa,0.7373463679440886,2.516550387865674,0.3207775567454434,1.5931431891622854,0.0053137079321253,0.0266358860940151,2.84,2.84,13.950477101246438,20.6650759153209,37.79938433866815,37.76920170810929,-4.41262694619341,-4.941107232177876,True,True,-4.3,1033.0,37.67,5.87,97.81,35.2955505,45,10.25,3.39,2.49,18.745125,0.0403,2.84,39.04,
Corrigin_Eucalyptus_capillosa,0.8044977820811967,2.540406926804192,0.3466206361181723,1.5663715136268157,0.0056893748349569,0.0259361494251664,2.84,2.84,14.238761127057524,20.831116610545397,37.84214432800072,37.813235201777694,-4.4212905574390575,-4.928111815309405,True,True,-4.3,2087.0,37.5,5.85,97.8,35.99367975,45,10.25,1.25,2.63,27.9657,0.0428,2.84,39.02,
Corrigin_Eucalyptus_capillosa,0.8950191965240942,2.6716388688437496,0.3922096899364871,1.6998644630682227,0.0065209188490267,0.0285328338969123,2.84,2.84,14.403190403891657,21.01861766696917,37.69746972831523,37.66646466875827,-4.33046376539911,-4.847820076464545,True,True,-4.2,1082.0,37.56,5.85,97.84,35.5306245,45,10.25,3.23,2.98,21.784875,0.0487,2.84,38.92,
Corrigin_Eucalyptus_capillosa,0.8548498262496931,2.619830656603129,0.3803348763741915,1.6998644630682227,0.0062073959331473,0.0280056298991836,2.84,2.84,14.414673408640258,21.118704640075915,37.834021598456985,37.802749382118336,-4.325965014868106,-4.847820076464545,True,True,-4.2,2202.0,37.47,5.88,97.84,35.61472425,45,10.25,2.07,2.22,23.203425,0.0358,2.84,39.16,
Corrigin_Eucalyptus_capillosa,0.465669038025823,2.2172979480190897,0.2061438159466664,1.4564595142055623,0.0032824707281603,0.0233961170464519,2.84,2.84,13.422511542257023,20.567904872035182,38.267347856130144,38.237628592593246,-4.474967492863578,-5.016399385767192,True,True,-4.4,1018.0,38.14,6.1,97.75,35.21753025,45,10.25,2.1,1.54,18.137175,0.0238,2.84,38.62,
Corrigin_Eucalyptus_capillosa,0.3373520078231222,2.065211919791108,0.1589618836603862,1.4564595142055623,0.0023468207849502,0.0216847258410963,2.84,2.84,13.164088759958076,20.52705118719493,38.53863131831067,38.50778089451629,-4.458308050005005,-5.016399385767192,True,True,-4.4,1984.0,38.22,6.51,97.74,35.24184825,45,10.25,3.26,2.34,16.718625,0.0342,2.84,39.73,
Corrigin_Eucalyptus_capillosa,0.854574594448339,2.5663734812205607,0.4297848725092107,2.0735784794340275,0.0065878410676424,0.0321400214000066,2.84,2.84,15.466416041063669,23.04836901952016,38.637334344757775,38.598226917648326,-3.9136636636019495,-4.435483210138173,True,True,-3.8,1987.0,38.32,6.28,97.81,35.431326,45,10.25,2.63,2.28,20.06235,0.0345,2.84,39.1,
Corrigin_Eucalyptus_capillosa,0.8788019377997236,2.603355524547413,0.4375221177924762,2.087744603646607,0.0067482334211652,0.0325651227250141,2.84,2.84,15.564083203430432,23.206713547579294,38.63188718080565,38.59262361947644,-3.9188301937656735,-4.4406497403018985,True,True,-3.8,1860.0,38.34,6.25,97.81,35.607631500000004,45,10.25,3.99,4.71,23.406075,0.0726,2.84,39.02,
Corrigin_Eucalyptus_capillosa,0.4904730498897518,2.2380697642399263,0.2203577283997216,1.4727500425747817,0.0034339122287465,0.0231480686514618,2.84,2.84,13.43034540863458,20.432895714286644,38.18558260744402,38.15584348843614,-4.479132353578221,-5.024729107196478,True,True,-4.4,1810.0,37.9,6.18,97.78,35.38370325,45,10.25,3.85,3.08,19.150425,0.0475,2.84,38.84,
Corrigin_Eucalyptus_capillosa,-0.014359008679625,0.9602810905113112,1e-17,1.03993053957242,1e-17,0.0166591532283108,2.84,2.84,14.621487867124454,26.839492512572534,38.06021629980683,38.03549800418726,-4.4,-4.816486071464319,False,False,-4.4,81.0,38.12,6.17,97.78,35.735301,45,10.25,1.5,2.07,24.824625,0.0318,2.84,38.81,
Corrigin_Eucalyptus_capillosa,-0.0079624353070737,1.5155188292601878,1e-17,1.4479242171606974,1e-17,0.0188066880583903,2.84,2.84,13.432952200629726,23.74854042002352,40.8541219872556,40.81947286363523,-4.3,-4.8717983422127,True,True,-4.3,842.0,40.77,7.55,97.68,36.181131,45,12.0,2.48,2.34,18.6438,0.0291,2.84,42.21,
Corrigin_Eucalyptus_capillosa,-0.0082464525868847,1.4422535518504482,1e-17,1.4571774446779329,1e-17,0.0183941081660141,2.84,2.84,13.698598356972058,24.22108868032681,41.19030852970379,41.15543115418658,-4.3,-4.876130147835523,True,True,-4.3,1416.0,40.99,7.72,97.68,36.31386675,45,12.0,1.52,2.37,23.71005,0.0289,2.84,42.59,
Corrigin_Eucalyptus_capillosa,0.0956864865409734,1.6879170563893982,0.0482205098212563,1.5707691497302745,0.0006552323650062,0.0215445585399101,2.84,2.84,13.894792002450725,24.20400818429841,40.62379379383405,40.58737097123225,-4.213496251593011,-4.789336319561496,True,True,-4.2,1548.0,40.39,7.1,97.73,36.30778725,45,12.0,1.15,1.43,22.798125,0.0188,2.84,42.2,
Corrigin_Eucalyptus_capillosa,0.2073303169355771,1.8491915828880283,0.0975393012243732,1.5707691497302745,0.0014440658854818,0.0234851100847277,2.84,2.84,14.1901816707155,24.05831257286616,40.22195540897182,40.186725556552325,-4.231491253717027,-4.789336319561496,True,True,-4.2,679.0,40.16,6.58,97.73,36.229767,45,12.0,1.56,2.52,25.635225,0.0362,2.84,40.77,
Corrigin_Eucalyptus_capillosa,0.2618970357060201,1.937711580869516,0.1291285134505156,1.6009559750537845,0.0018094226559925,0.0226417015463534,2.84,2.84,13.94819647223124,22.94369204376842,39.69099874317406,39.65585009111464,-4.240488754779034,-4.802832571154507,True,True,-4.2,1160.0,39.54,6.92,97.72,36.16795875,45,12.0,3.31,1.81,11.3484,0.0246,2.84,41.24,
Corrigin_Eucalyptus_capillosa,-0.0115688353726169,1.302307867400719,1e-17,1.3485387532729718,1e-17,0.0164721990668172,2.84,2.84,13.950801843100404,24.09130621529131,41.503294986635545,41.471015821529534,-4.4,-4.96225619647683,True,True,-4.4,2026.0,41.18,7.92,97.66,36.278403,45,12.0,0.28,0.8690000000000001,27.459075,0.0102,2.84,43.1,
Corrigin_Eucalyptus_capillosa,-0.0110501667803375,1.3327833554062325,1e-17,1.3653730746425847,1e-17,0.0171346868784878,2.84,2.84,13.897864140353892,24.13750206706017,41.438089658718994,41.40540868411521,-4.4,-4.970585917906117,True,True,-4.4,1742.0,41.17,7.73,97.65,36.1264155,45,12.0,0.863,0.942,20.06235,0.0114,2.84,42.61,
Corrigin_Eucalyptus_capillosa,0.2620551414179789,1.820652238276908,0.1530696021102097,1.987731680411441,0.0018813807423373,0.0246811371105322,2.84,2.84,14.85473832827943,24.831175156474085,40.54891267616515,40.50503872842738,-3.8413322413098,-4.404484029155824,True,True,-3.8,1991.0,40.24,7.83,97.69,36.23280675,45,12.0,0.974,1.12,20.568975,0.0134,2.84,42.79,
Corrigin_Eucalyptus_capillosa,0.276194811092136,1.8236945709617036,0.1580022093657318,1.9587904178864604,0.0020022250108507,0.0250789353330848,2.84,2.84,14.95348224336488,24.88564534416101,40.558831604182906,40.51576793369816,-3.8413322413098,-4.394150968828374,True,True,-3.8,2117.0,40.22,7.58,97.7,36.128442,45,12.0,2.68,2.61,19.0491,0.0325,2.84,42.27,
Corrigin_Eucalyptus_capillosa,0.1480430496410677,1.821812968947336,0.0692892817248385,1.4153702157630978,0.0009929094633885,0.0204579405458507,2.84,2.84,13.450946631734388,22.581927634181785,39.79806078686183,39.76592269934359,-4.42498916428786,-4.995575082193976,True,True,-4.4,1903.0,39.49,6.7,97.68,36.32602575,45,12.0,0.77,3.52,29.9922,0.05,2.84,40.24,
Corrigin_Eucalyptus_capillosa,0.1483770440946212,1.8547705676326467,0.0710334468318369,1.448283214621738,0.0010009310149312,0.0205854337942415,2.84,2.84,13.226019582093729,22.059527351268216,39.54123363288407,39.508366378045785,-4.42498916428786,-5.012234525052548,True,True,-4.4,1496.0,39.32,6.85,97.68,35.9683485,45,12.0,1.61,1.12,15.908025,0.0154,2.84,40.53,
Corrigin_Eucalyptus_capillosa,-0.0217964534198559,1.0847657224516214,1e-17,1.4012993722427909,1e-17,0.0156528584119488,2.84,2.84,14.860166082825357,25.56901351510989,42.58545537919917,42.55193109469114,-4.3,-4.850139314098582,True,True,-4.3,1973.0,42.28,8.66,97.53,36.23483325,45,14.666666666666698,0.423,1.51,27.256425,0.0163,2.84,44.59,
Corrigin_Eucalyptus_capillosa,-0.0206849999543564,1.2233372266445826,1e-17,1.410672316022793,1e-17,0.0169559469622769,2.84,2.84,14.334159001959277,25.04088083621421,41.968054162423385,41.934300943350806,-4.3,-4.854471119721406,True,True,-4.3,301.0,42.0,8.19,97.52,36.14769375,45,14.666666666666698,0.418,1.08,26.14185,0.0122,2.84,43.61,
Corrigin_Eucalyptus_capillosa,-0.0157392978685096,1.090194197527981,1e-17,1.4476109083564446,1e-17,0.0165138756683433,2.84,2.84,14.995747149569413,26.162122622353817,42.740958394506194,42.70633271253026,-4.2,-4.735351313189451,True,True,-4.2,1108.0,42.61,8.56,97.57,36.329065500000006,45,14.666666666666698,-0.161,1.86,32.525325,0.0202,2.84,44.35,
Corrigin_Eucalyptus_capillosa,-0.0212349360995431,1.1832130866922794,1e-17,1.3653730746425847,1e-17,0.0151775199811029,2.84,2.84,14.270745894219155,24.28729546613537,41.89206970443226,41.85939660701922,-4.4,-4.970585917906117,True,True,-4.4,1590.0,41.67,8.74,97.53,36.28346925,45,14.666666666666698,0.268,0.607,24.92595,0.00645,2.84,44.16,
Corrigin_Eucalyptus_capillosa,-0.0228778183640256,1.1585570602497892,1e-17,1.3485387532729718,1e-17,0.014751958038627,2.84,2.84,14.341892738329024,24.331542723580583,41.97730739667325,41.945037330860906,-4.4,-4.96225619647683,True,True,-4.4,1722.0,41.73,8.87,97.53,36.41519175,45,14.666666666666698,-0.0291,0.521,32.0187,0.00545,2.84,44.42,
Corrigin_Eucalyptus_capillosa,-0.0080523334362122,1.5175189505323443,1e-17,1.5121983227828293,1e-17,0.0183781792308078,2.84,2.84,13.384787713413685,23.544954252241325,40.79257029884414,40.75641205888751,-4.3,-4.902120981572464,True,True,-4.3,1656.0,40.55,7.99,97.49,36.258138,45,16.5,0.12,0.183,23.000775,0.00213,2.84,42.54,
Corrigin_Eucalyptus_capillosa,-0.0089831561512442,1.5358027225017028,1e-17,1.4847944381490084,1e-17,0.0182918602893737,2.84,2.84,13.266328499708171,23.27308090921929,40.63990749819052,40.60439779966725,-4.3,-4.889125564703994,True,True,-4.3,617.0,40.61,7.97,97.53,36.20240925,45,16.5,1.02,1.67,23.608725,0.0196,2.84,42.41,
Corrigin_Eucalyptus_capillosa,-0.0076550191666838,1.4245754115655516,1e-17,1.5403425769978725,1e-17,0.0190191382686929,2.84,2.84,13.83450327772041,24.60876903470126,41.35964922051745,41.322793742751045,-4.2,-4.775840067968485,True,True,-4.2,1714.0,41.1,7.86,97.54,36.148707,45,16.5,1.26,1.69,21.987525,0.0201,2.84,42.25,
Corrigin_Eucalyptus_capillosa,-0.007142726122658,1.493336836652051,1e-17,1.5606536638481694,1e-17,0.0190513375010941,2.84,2.84,13.614278883101113,24.26064838312486,41.08421997071702,41.04688770253589,-4.2,-4.7848375690304925,True,True,-4.2,1751.0,40.82,7.95,97.53,36.33615825,45,16.5,0.0322,1.01,31.309425,0.0119,2.84,42.44,
Corrigin_Eucalyptus_capillosa,0.2234515081656728,1.9131319375396976,0.1057234203771542,1.4318683523166456,0.0014958204607301,0.0204290182106169,2.84,2.84,13.251144532363847,21.702719616968903,39.09729380871005,39.06567553054352,-4.437483746431789,-5.003904803623263,True,True,-4.4,268.0,39.13,6.91,97.54,36.13756125,45,16.5,1.01,0.8859999999999999,19.25175,0.012,2.84,39.97,
Corrigin_Eucalyptus_capillosa,0.1501273500019705,1.8560938279573265,0.0725752552214334,1.448283214621738,0.0009995422433271,0.0201163526077869,2.84,2.84,13.151642311141256,21.939192240567778,39.41429448617489,39.38146764508697,-4.42498916428786,-5.012234525052548,True,True,-4.4,356.0,39.43,7.09,97.53,36.156813,45,16.5,0.945,0.878,19.555725,0.0116,2.84,40.42,
Corrigin_Eucalyptus_capillosa,0.5551595403469822,2.201232083520188,0.294532366177426,2.0165097042883726,0.0040628722802804,0.0281143028400731,2.84,2.84,15.29214079931466,24.147939472323447,39.50881714621452,39.46771487995162,-3.8774979524558746,-4.4148170894832734,True,True,-3.8,353.0,39.53,7.09,97.55,36.24496575,45,16.5,0.7979999999999999,0.968,22.49415,0.0128,2.84,40.45,
Corrigin_Eucalyptus_capillosa,0.4564570504795394,2.104434945515284,0.2523411175877401,2.059372003785705,0.0032907033060211,0.0271417509242163,2.84,2.84,15.093410853055488,24.38287507450835,39.76191854878591,39.71875975068782,-3.8671648921284247,-4.430316679974449,True,True,-3.8,343.0,39.79,7.5,97.55,36.35844975,45,16.5,0.0191,0.262,31.106775,0.00327,2.84,41.39,
Corrigin_Eucalyptus_capillosa,-0.0080637935123971,1.5628312613708824,1e-17,1.407089823279703,1e-17,0.0175606492225132,2.84,2.84,13.041534200714429,22.56053337288274,40.34643619673759,40.31281274190162,-4.4,-4.991410221479333,True,True,-4.4,1766.0,40.08,7.77,97.52,36.262191,45,16.5,0.737,0.941,21.784875,0.0113,2.84,42.02,
Corrigin_Eucalyptus_capillosa,-0.0084646310271571,1.5496182701658674,1e-17,1.423629712587716,1e-17,0.0174432873772132,2.84,2.84,13.071050198614314,22.58457893319609,40.385320028732856,40.35129827738323,-4.4,-4.999739942908619,True,True,-4.4,1723.0,40.13,7.92,97.52,36.26320425,45,16.5,0.647,1.51,26.14185,0.0179,2.84,42.36,
Corrigin_Eucalyptus_capillosa,0.4263876498859195,2.1592275460177888,0.2040977954790615,1.5574011130798855,0.0028912916729092,0.0222508001614514,2.84,2.84,13.681009914649058,21.322749070406896,38.67386936701168,38.64166050471707,-4.369308889965176,-4.923780009686582,True,True,-4.3,907.0,38.58,6.86,97.57,36.2925885,45,17.6666666666667,0.5479999999999999,0.8370000000000001,24.92595,0.0115,2.84,39.88,
Corrigin_Eucalyptus_capillosa,0.4365997039020611,2.184788618361032,0.2115121163607156,1.584242507887584,0.0029548296018246,0.0223206288516486,2.84,2.84,13.618400231804724,21.17401568353767,38.57342254401808,38.54076613839512,-4.373640695587999,-4.9367754265550525,True,True,-4.3,1014.0,38.46,6.95,97.57,36.27435,45,17.6666666666667,1.26,1.25,20.6703,0.0169,2.84,40.07,
Corrigin_Eucalyptus_capillosa,0.005585164298546,1.1098350795898102,0.0026608948213986,1.2225939441170357,3.849177493515397e-05,0.0178250664918672,2.84,2.84,14.116872697942616,26.75313123255445,38.834820762014616,38.80575279846601,-4.2,-4.640877552038371,False,False,-4.2,90.0,38.9,6.77,97.58,36.34629075,45,17.6666666666667,0.416,0.5429999999999999,23.9127,0.00754,2.84,39.59,
Corrigin_Eucalyptus_capillosa,0.7684179633857982,2.497789145450469,0.3407776566553924,1.5131160761627729,0.0052313438262605,0.0234115304846789,2.84,2.84,13.625683948161946,19.70031271595569,37.41359368126958,37.38585745377582,-4.524945821439296,-5.045553410769694,True,True,-4.4,1103.0,37.28,6.32,97.55,36.15985275,45,17.6666666666667,0.557,0.364,16.6173,0.00542,2.84,38.38,
Corrigin_Eucalyptus_capillosa,0.0870491880503415,1.292459711911318,0.037649489205269,1.1308524208468456,0.000592623691364,0.0179350500017504,2.84,2.84,13.736276569905916,25.13846834035881,37.44074004201893,37.414845585586285,-4.41249458214393,-4.85813467861075,False,False,-4.4,103.0,37.5,6.22,97.56,36.23888625,45,17.6666666666667,0.825,0.653,19.758375,0.0099,2.84,38.13,
