doy,hod,A(std),A(pmax),E(std),E(pmax),gs(std),gs(pmax),gb(std),gb(pmax),Ci(std),Ci(pmax),Tleaf(std),Tleaf(pmax),Pleaf(std),Pleaf(pmax),Rublim(std),Rublim(pmax),Ps(std),Ps(pmax)
306,10.0,11.040854961804978,10.7820063726087,2.9181020993813425,2.758452234903897,0.1265704856468079,0.11932549368795808,2.84,2.84,21.017945153390063,20.55841492500608,26.297320886590125,26.300565439162515,-4.014149309850552,-3.9661392722135407,True,True,-3.3,-3.3
306,10.0,10.664781667597437,10.42442478965819,2.6669088316787377,2.534009812338016,0.11773183468708362,0.11161152158587184,2.84,2.84,20.326585630211003,19.911598054742612,26.263080273885492,26.265778557810552,-4.219755340809768,-4.174416421703641,True,True,-3.5,-3.5
306,10.0,10.260637433543707,10.054151606758396,2.6300098827400644,2.5160785459368125,0.11276837760589602,0.10767944273097016,2.84,2.84,20.194754909769642,19.846893341843813,27.12370449394161,27.12605975691084,-4.202753246144971,-4.1687490568153756,True,True,-3.5,-3.5
306,12.0,10.063434314557352,10.035213437258175,3.0897913126439502,3.0687023127490143,0.10930091808266855,0.1085245170070242,2.84,2.84,20.978088388728032,20.9289636494877,28.368047946575068,28.368494970402004,-3.921679354698395,-3.915511155085588,True,True,-3.2,-3.2
306,12.0,10.185007343786353,10.204301037422997,3.012588622419132,3.0240832455281335,0.11174374799826706,0.11219042493012794,2.84,2.84,21.141368429875904,21.17662145694178,28.077966691720587,28.07772376339626,-3.8970065562471676,-3.9031747558599745,True,True,-3.2,-3.2
306,12.0,9.671427631956245,9.631652452711334,2.9522574419018657,2.9252138457210526,0.10117708176831566,0.10021340582118259,2.84,2.84,20.552860669612823,20.483788557984347,28.550602908687583,28.551178945912795,-4.020150564555179,-4.014149309850552,True,True,-3.3,-3.3
306,12.0,9.725358647314906,9.614098598580833,2.934504625659727,2.8631517383763367,0.10277097936612117,0.10017259553849664,2.84,2.84,20.595292548989224,20.40357532001058,28.536770900234913,28.538289288702494,-4.014149309850552,-3.996145545736673,True,True,-3.3,-3.3
306,12.0,6.146094612609222,6.992808997439264,2.1781271589048323,2.7632020953056133,0.059778749056686634,0.07634112731063873,2.84,2.84,19.085713737934423,20.77776428038813,32.220221167271646,32.206999980153626,-3.9367565012730497,-4.105951485369989,True,True,-3.4,-3.4
306,12.0,5.313662847815382,6.392614086888935,1.9959990620845403,2.7822739994677725,0.05047106614380483,0.0709380069908195,2.84,2.84,18.827224912033927,21.117910339380064,33.12107593164716,33.103124694074985,-3.884247713105034,-4.111785795166435,True,True,-3.4,-3.4
306,12.0,9.236309257822265,9.605114349959392,2.5271642324423573,2.758452234903897,0.10110961356649743,0.11077856134109375,2.84,2.84,21.18048092413502,21.887148050738027,29.565463764651362,29.560439271812243,-3.900125470462649,-3.9661392722135407,True,True,-3.3,-3.3
306,12.0,9.626692117933441,9.581163452664857,2.914257447616011,2.8839020124184156,0.10016590172723054,0.09908106096047767,2.84,2.84,20.6227099831189,20.54000430375061,28.489573726131425,28.490220648296585,-4.008148055145925,-4.0021468004413,True,True,-3.3,-3.3
306,12.0,9.704738868838122,9.472397550330582,2.7912848226075164,2.6580455876335214,0.09906093491523885,0.09415655603725578,2.84,2.84,19.81275035129847,19.428302737715452,27.80636858482881,27.80916073527368,-4.259426895027629,-4.214087975921502,True,True,-3.5,-3.5
306,12.0,9.690683249614768,9.670933440240272,2.5460735716817626,2.534009812338016,0.10065236726396404,0.10015707911546261,2.84,2.84,20.405487494056775,20.368267454485302,27.957936593303252,27.958191148827005,-4.180083786591907,-4.174416421703641,True,True,-3.5,-3.5
306,14.0,9.206273651354245,9.451318133019598,2.897712136181197,3.0687023127490143,0.09820527749241707,0.10424355554065247,2.84,2.84,20.787721221330695,21.254815267422327,29.21967391446747,29.215980046155703,-3.8661655581831336,-3.915511155085588,True,True,-3.2,-3.2
306,14.0,7.69334682910905,7.962685817298113,2.4285867238987136,2.657191538377877,0.08102460950594134,0.08892645053443886,2.84,2.84,20.88002201175755,21.699143301177003,29.532045558548894,29.527072711485967,-3.7428015659269978,-3.804483562055066,False,False,-3.2,-3.2
306,14.0,6.119660507669499,6.661458306897429,1.9021604062056674,2.3682626828888633,0.06248315805518565,0.07828590069419789,2.84,2.84,20.58174596179709,22.53110125783585,31.05894306291731,31.04855666178603,-3.738091593437734,-3.8581166875302637,False,False,-3.3,-3.3
306,14.0,5.5895465845142915,6.140957494884196,1.7990932874121268,2.3011809995927166,0.05642925885491648,0.0726458981601564,2.84,2.84,20.353761000992904,22.559604781264735,30.79866453554316,30.787517172016205,-3.708085319914601,-3.840112923416384,False,False,-3.3,-3.3
306,14.0,7.398108202725949,7.786025377675452,2.584679274644211,2.8391451532249112,0.07191585812800202,0.07922251201594077,2.84,2.84,19.200639454011,19.898617604524702,30.730269994563667,30.724644521023727,-4.053442697201973,-4.1292887245557734,True,True,-3.4,-3.4
306,14.0,4.478682309045212,5.169102874757414,1.4758556921354555,2.1428750080856727,0.04350325183791952,0.06367654919308698,2.84,2.84,19.720361362351316,23.033350135964486,30.61876236959195,30.603991873960787,-3.7500585877867714,-3.925087881680157,False,False,-3.4,-3.4
306,14.0,8.789487800993511,8.87225204840748,2.658486904114478,2.7161278505160995,0.09252701678232715,0.0946096494193272,2.84,2.84,20.465894303723463,20.65226070630666,28.830926516605427,28.829688648446268,-3.936132998690408,-3.9541367628042874,False,False,-3.3,-3.3
306,14.0,6.021974168893959,6.443257202706896,1.7452718880420994,2.1423431322497533,0.06341646475266849,0.07829830776643143,2.84,2.84,20.970898530396074,22.897546969600434,28.556707189579253,28.548215989296274,-3.6960828105053483,-3.7981041404839986,False,False,-3.3,-3.3
306,14.0,8.951401343657734,8.886088330699225,2.732366426259456,2.693010649095404,0.08757408041295754,0.08626825920769438,2.84,2.84,19.624075675621054,19.51396811834973,28.86181873554926,28.86266141357905,-4.236757435474566,-4.225422705698034,True,True,-3.5,-3.5
306,14.0,8.736292242577628,8.777599969529536,2.6873619925837042,2.7104147214396708,0.08555587853191042,0.08631434731042927,2.84,2.84,19.539356041258152,19.60977763587358,29.11346180221414,29.11296585553058,-4.225422705698034,-4.2310900705862995,True,True,-3.5,-3.5
306,16.0,7.958920409451277,8.431958048473213,2.815974279033092,3.1571228051603537,0.08086385073150512,0.09102190489052842,2.84,2.84,20.216642397012773,21.092009001993063,30.72201830667633,30.71447678875294,-3.8476609593447133,-3.940183953536815,True,True,-3.2,-3.2
306,16.0,8.098078253849398,8.43893755803327,2.8718547797715903,3.1130485081131383,0.08102260466524983,0.08806924586530165,2.84,2.84,20.345775961513453,20.973778031924013,30.637993211595806,30.63266904469065,-3.859997358570327,-3.9278475543112017,True,True,-3.2,-3.2
306,16.0,7.848697633803383,8.299403241098931,2.6616910802007374,2.96627482158992,0.07751958727023991,0.08670231054273919,2.84,2.84,20.111986395802454,20.94872447900782,30.7805942364683,30.773853725863237,-3.936132998690408,-4.026151819259805,True,True,-3.3,-3.3
306,16.0,6.3605490907887425,7.24890511444268,1.9940177262706402,2.6521621051355218,0.0637924970800407,0.08559660040644748,2.84,2.84,20.70588107838071,22.974995759929286,32.551204613344275,32.536254441852485,-3.7620966122562396,-3.936132998690408,True,True,-3.3,-3.3
306,16.0,1.9138852196725278,2.561885208890727,0.5912125814349801,1.4640696101253847,0.018897341427401012,0.047331089157247354,2.84,2.84,20.27749883130191,27.488770686456384,29.37332203718955,29.354378628986016,-3.5341891253182625,-3.744224277990325,False,False,-3.4,-3.4
306,16.0,8.681946132541208,8.79714585481006,2.750551765307571,2.8202454213312356,0.08580031151255277,0.08805035101675965,2.84,2.84,19.972731945061764,20.173523738027548,29.57796919726775,29.576457932743583,-4.100117175573542,-4.123454414759328,True,True,-3.4,-3.4
306,16.0,0.6947045561146681,1.2536038889775285,0.23160309219202294,1.2220911179609022,0.006803887279738299,0.03633304438945087,2.84,2.84,20.46287791875833,30.824299783051014,30.350221569729367,30.328375854165113,-3.3480100376370117,-3.570056461708192,False,False,-3.3,-3.3
306,16.0,2.3062000366538884,3.006855036318867,0.7577649503263206,1.6946240272558917,0.022790046680586176,0.051558713800165294,2.84,2.84,20.46234805342961,27.01790989148588,30.312052742373623,30.29140305604993,-3.4620338770249153,-3.6840803010960954,False,False,-3.3,-3.3
306,16.0,7.689881436271309,7.959992853497043,2.5618559812507415,2.7277666209125866,0.07280257105988489,0.07766427642133264,2.84,2.84,19.10652551915363,19.582138055636605,30.251087021246448,30.247445845499865,-4.185751151480173,-4.236757435474566,True,True,-3.5,-3.5
306,16.0,7.690204069759108,7.9552767741016135,2.565097718974479,2.7277666209125866,0.07290175148888779,0.07766887443905084,2.84,2.84,19.08133224794107,19.547385547327988,30.230354253258408,30.226785370858583,-4.185751151480173,-4.236757435474566,True,True,-3.5,-3.5
45,7.5,10.676390593835187,9.640263662969202,1.8936762618282377,1.5484073851740436,0.10227092163189526,0.08303457314334588,2.84,2.84,18.70143282100898,16.959894562951703,22.582277859832445,22.588612018621838,-5.092720428976698,-4.919448204063759,True,True,-4.3,-4.3
45,7.5,10.785910053562173,9.7114709377155,1.885382628961204,1.5303497718974053,0.10388525202183191,0.08370097063265704,2.84,2.84,18.803281267242674,16.988177944162906,22.317512768261324,22.323966175074457,-5.088388623353874,-4.9107845928181115,True,True,-4.3,-4.3
45,7.5,10.75048889489524,9.795586671026754,1.9974377692089715,1.660615758569814,0.10377271101761454,0.08570087700742668,2.84,2.84,18.97905473008084,17.38817664226718,23.266902437176366,23.273208048648847,-4.991780093456667,-4.829825074340531,True,True,-4.2,-4.2
45,7.5,10.753311505540943,9.863479685456689,1.9835297168791748,1.6704670973313673,0.10223611519284323,0.08557055120603392,2.84,2.84,19.17122837312744,17.674716056461445,23.68176827444249,23.68770704214676,-4.982782592394659,-4.834323824871534,True,True,-4.2,-4.2
45,7.5,10.879422136845374,9.915766728645062,1.6683882660267788,1.3737585246802733,0.10865360444704979,0.0888227581089212,2.84,2.84,18.897015054838192,17.182263324395972,21.32266026486681,21.327848811996066,-5.128850625062558,-4.97475077862076,True,True,-4.4,-4.4
45,7.5,10.764315084969466,9.774131967493902,1.6815287042498128,1.3737585246802733,0.10824362233843311,0.08777731673010356,2.84,2.84,18.6483298048519,16.87262915217122,20.76557506342254,20.77089055231931,-5.137180346491844,-4.97475077862076,True,True,-4.4,-4.4
45,7.5,9.380174380925835,9.248754455425303,1.5697011270376857,1.488872090233784,0.11376669334563234,0.10767114129155643,2.84,2.84,20.790842823638755,20.269361025454216,21.160133885330442,21.161557339922904,-4.259821184571524,-4.233988533752899,False,False,-3.8,-3.8
45,7.5,3.4422230695834513,3.727076069836146,0.5689848727474972,0.8558296037075533,0.04092889387812655,0.06204867872586739,2.84,2.84,21.36042080996254,25.0326535073534,21.052737366422544,21.04769986274063,-3.9549959049117493,-4.037660387531349,False,False,-3.8,-3.8
45,7.5,10.421574778255044,9.460899049569097,1.7103292127279937,1.407089823279703,0.10581642977280398,0.08644147613280057,2.84,2.84,18.11757482603972,16.48663343937964,21.680559780666915,21.685966002687266,-5.149674928635774,-4.991410221479333,True,True,-4.4,-4.4
45,7.5,10.602250626380709,9.657371904566117,1.6661581569040678,1.3737585246802733,0.10855121817512751,0.08886129976444555,2.84,2.84,18.43106385184159,16.791890326575327,21.53540925496754,21.54059755551045,-5.128850625062558,-4.97475077862076,True,True,-4.4,-4.4
45,9.0,8.143163076388225,7.341668467367628,1.9951252475628087,1.6895322409911084,0.0687107114773297,0.05794373635331164,2.84,2.84,17.045180587235865,15.835579865852745,27.46279828347411,27.46915686574163,-5.149033902073404,-4.9887570940289345,True,True,-4.3,-4.3
45,9.0,8.769274384603492,7.9011326093936205,1.9848562496243156,1.672212710843317,0.07162457123608494,0.06007353225621938,2.84,2.84,18.026734631128747,16.680956539344773,27.466336055609435,27.47284142659705,-5.14470209645058,-4.980093482783287,True,True,-4.3,-4.3
45,9.0,7.715873076941886,7.176655779549146,2.029593452560485,1.8056635153889453,0.067158597831655,0.05957185065112018,2.84,2.84,16.90247613477446,16.08144321531343,28.125462679117668,28.13018305607728,-5.005276345049678,-4.897306332305587,True,True,-4.2,-4.2
45,9.0,7.644212101827756,7.107036354396087,2.03967792121789,1.8151279279519859,0.06583715204486697,0.05841904723750814,2.84,2.84,16.85361709417839,16.034208268334062,28.188027129259627,28.192768966827565,-5.014273846111686,-4.901805082836591,True,True,-4.2,-4.2
45,9.0,8.24408201334633,7.174581065575321,1.952365058653135,1.568771343049996,0.06811648616664799,0.054444791181822376,2.84,2.84,16.842352899713983,15.2570611484955,26.989638875127618,26.997535707538034,-5.291280192933642,-5.074707435772196,True,True,-4.4,-4.4
45,9.0,8.297558623875616,7.2294061559162985,1.9317093371442975,1.5529712461827956,0.06939736908637853,0.05549246531013186,2.84,2.84,16.880754417002436,15.295647472268987,26.92380514609005,26.931591689469293,-5.278785610789713,-5.06637771434291,True,True,-4.4,-4.4
45,9.0,9.972908187809178,9.37211019664209,2.5099095727183265,2.22720333017454,0.0962677826317838,0.08506286442019827,2.84,2.84,19.193954999799796,18.22130685658203,26.393797363059512,26.399547017142346,-4.600812175377373,-4.492315041939149,True,True,-3.8,-3.8
45,9.0,9.82873564831232,9.242490682787594,2.5185942320713184,2.2409306330233902,0.09452152859707418,0.08375822348535868,2.84,2.84,19.082640032934638,18.142036044594366,26.612482702094916,26.618154430021256,-4.605978705541098,-4.497481572102873,True,True,-3.8,-3.8
45,9.0,8.767804844614222,7.586497495839701,1.963509940139175,1.5529712461827956,0.07448120357382815,0.05855063883979939,2.84,2.84,17.05794119172346,15.304590288763624,26.08737641374536,26.09565709713628,-5.299609914362929,-5.06637771434291,True,True,-4.4,-4.4
45,9.0,8.573344001426358,7.380889275362248,1.972493736037638,1.5529712461827956,0.07218489833122135,0.0564910278124993,2.84,2.84,16.918771048638405,15.158607587565452,26.35531256910816,26.363824395514325,-5.303774775077572,-5.06637771434291,True,True,-4.4,-4.4
45,10.25,0.7373463679440886,2.516550387865674,0.32077755674544345,1.5931431891622854,0.005313707932125327,0.026635886094015102,2.84,2.84,13.950477101246438,20.6650759153209,37.79938433866815,37.76920170810929,-4.41262694619341,-4.941107232177876,True,True,-4.3,-4.3
45,10.25,0.8044977820811967,2.540406926804192,0.34662063611817234,1.5663715136268155,0.005689374834956991,0.025936149425166498,2.84,2.84,14.238761127057524,20.831116610545394,37.842144328000714,37.813235201777694,-4.4212905574390575,-4.928111815309405,True,True,-4.3,-4.3
45,10.25,0.8950191965240942,2.6716388688437496,0.39220968993648714,1.6998644630682227,0.00652091884902678,0.028532833896912385,2.84,2.84,14.403190403891655,21.01861766696917,37.69746972831523,37.66646466875827,-4.33046376539911,-4.847820076464545,True,True,-4.2,-4.2
45,10.25,0.8548498262496931,2.6198306566031295,0.38033487637419156,1.6998644630682227,0.0062073959331473225,0.02800562989918369,2.84,2.84,14.414673408640258,21.118704640075915,37.834021598456985,37.802749382118336,-4.325965014868106,-4.847820076464545,True,True,-4.2,-4.2
45,10.25,0.46566903802582305,2.2172979480190897,0.20614381594666648,1.4564595142055625,0.0032824707281603137,0.0233961170464519,2.84,2.84,13.422511542257023,20.567904872035182,38.267347856130144,38.237628592593246,-4.474967492863578,-5.016399385767192,True,True,-4.4,-4.4
45,10.25,0.33735200782312225,2.065211919791108,0.15896188366038624,1.4564595142055625,0.0023468207849502566,0.02168472584109634,2.84,2.84,13.164088759958075,20.52705118719493,38.53863131831067,38.50778089451629,-4.458308050005005,-5.016399385767192,True,True,-4.4,-4.4
45,10.25,0.854574594448339,2.5663734812205607,0.4297848725092107,2.0735784794340275,0.006587841067642478,0.03214002140000665,2.84,2.84,15.466416041063667,23.04836901952016,38.637334344757775,38.598226917648326,-3.9136636636019495,-4.435483210138173,True,True,-3.8,-3.8
45,10.25,0.8788019377997236,2.603355524547413,0.4375221177924762,2.087744603646607,0.006748233421165266,0.032565122725014106,2.84,2.84,15.564083203430432,23.206713547579298,38.63188718080565,38.59262361947644,-3.9188301937656744,-4.4406497403018985,True,True,-3.8,-3.8
45,10.25,0.4904730498897518,2.2380697642399263,0.22035772839972168,1.4727500425747817,0.003433912228746567,0.02314806865146188,2.84,2.84,13.430345408634581,20.432895714286644,38.18558260744402,38.15584348843614,-4.479132353578221,-5.024729107196478,True,True,-4.4,-4.4
45,10.25,-0.01435900867962503,0.9602810905113113,1e-17,1.03993053957242,1e-17,0.016659153228310866,2.84,2.84,14.621487867124454,26.839492512572534,38.06021629980683,38.03549800418726,-4.4,-4.816486071464319,False,False,-4.4,-4.4
45,12.0,-0.007962435307073745,1.5155188292601878,1e-17,1.4479242171606974,1e-17,0.018806688058390347,2.84,2.84,13.432952200629726,23.748540420023517,40.8541219872556,40.81947286363523,-4.3,-4.8717983422127,True,True,-4.3,-4.3
45,12.0,-0.008246452586884723,1.4422535518504482,1e-17,1.4571774446779329,1e-17,0.018394108166014143,2.84,2.84,13.698598356972058,24.22108868032681,41.19030852970379,41.15543115418658,-4.3,-4.876130147835523,True,True,-4.3,-4.3
45,12.0,0.09568648654097345,1.6879170563893982,0.04822050982125635,1.5707691497302745,0.0006552323650062376,0.021544558539910195,2.84,2.84,13.894792002450725,24.20400818429841,40.623793793834054,40.58737097123225,-4.213496251593011,-4.789336319561496,True,True,-4.2,-4.2
45,12.0,0.20733031693557713,1.8491915828880283,0.09753930122437329,1.5707691497302745,0.0014440658854818005,0.02348511008472776,2.84,2.84,14.1901816707155,24.058312572866157,40.22195540897182,40.186725556552325,-4.231491253717027,-4.789336319561496,True,True,-4.2,-4.2
45,12.0,0.2618970357060201,1.9377115808695156,0.12912851345051565,1.6009559750537845,0.001809422655992552,0.022641701546353487,2.84,2.84,13.94819647223124,22.94369204376842,39.69099874317406,39.655850091114644,-4.240488754779034,-4.802832571154507,True,True,-4.2,-4.2
45,12.0,-0.011568835372616992,1.3023078674007187,1e-17,1.3485387532729718,1e-17,0.016472199066817263,2.84,2.84,13.950801843100404,24.09130621529131,41.503294986635545,41.471015821529534,-4.4,-4.96225619647683,True,True,-4.4,-4.4
45,12.0,-0.011050166780337545,1.3327833554062325,1e-17,1.3653730746425847,1e-17,0.0171346868784878,2.84,2.84,13.897864140353892,24.13750206706017,41.438089658718994,41.40540868411521,-4.4,-4.970585917906117,True,True,-4.4,-4.4
