site_spp,A(obs),E(obs),gs(obs),gb(obs),Ci(obs),Tleaf(obs),Pleaf(obs),Rublim(obs),Ps,PPFD,Tair,VPD,Patm,CO2,doy,hod,A,E,Ci,gs,gb,Tleaf,Pleaf
Richmond_Eucalyptus_cladocalyx,19.60258127932116,5.041397416753853,0.327,4.64,28.74147817235616,24.704806987392303,-2.2498690080196324,False,-0.7,1801.0,24.5975,1.665,102.1,38.94021075,57,14.516666666666698,20.725,5.1275,27.2057625,0.327,4.64,27.285,-3.1
Richmond_Eucalyptus_cladocalyx,20.50223113450179,6.073227362132347,0.4385,4.64,30.57600180185264,24.600283383944547,-2.594284343135106,False,-0.7,1799.5,24.505,1.53,102.1,38.68664494,57,14.583333333333302,25.825,6.17,27.5604,0.4385,4.64,26.8675,-3.0
Richmond_Eucalyptus_cladocalyx,18.36232769481931,4.495015471977705,0.26825,4.64,27.49177219639018,25.423849288614228,-2.398830228098988,False,-1.0,1499.75,25.34,1.79,101.9,38.99416631,57,16.1166666666667,19.8,4.57,25.5339,0.26825,4.64,26.88,-2.65
Richmond_Eucalyptus_cladocalyx,20.02345011931388,6.8539482068429285,0.45125,4.64,30.970645627169468,25.432795355071768,-3.2663794173067044,False,-1.05,1500.5,25.3775,1.6875,101.9,38.669673,57,16.25,25.625,6.995,27.78838125,0.45125,4.64,27.015,-2.9
Richmond_Eucalyptus_cladocalyx,19.911483791198155,6.476252948959809,0.42525,4.64,30.672960776842363,25.357336196989504,-3.272729673678086,False,-1.17,1500.0,25.2975,1.6825,101.9,38.76061219,57,16.3166666666667,24.375,6.615,27.83904375,0.42525,4.64,26.865,-2.7
Richmond_Eucalyptus_cladocalyx,19.212318707730752,5.576668161785721,0.3375,4.64,29.190723574181305,25.47051190722427,-2.4220766755773693,False,-0.7,1500.75,25.4,1.7925,101.9,38.87409619,57,16.516666666666698,21.575,5.695,26.92711875,0.3375,4.64,27.2625,-2.8
Richmond_Eucalyptus_cladocalyx,18.208283247518946,3.2957423872528917,0.4885,4.64,32.18076363903913,17.647910216500872,-1.601713287121428,False,-0.6,999.0,17.61,0.758,102.3,38.7122295,77,9.91666666666667,25.425,3.3325,29.1309375,0.4885,4.64,19.065,-1.8
Richmond_Eucalyptus_cladocalyx,18.103824789423307,3.440184652650057,0.4795,4.64,31.87595605541344,17.498404461927944,-1.6452660387354032,False,-0.6,999.0,17.4625,0.80525,102.3,38.48171513,77,9.98333333333333,26.775,3.48,28.2190125,0.4795,4.64,18.8025,-1.2
Richmond_Eucalyptus_cladocalyx,17.58042747530382,2.6342709495326555,0.31625,4.64,29.45244206734705,17.77606836392829,-1.6537126312498347,False,-0.85,999.0,17.7325,0.9055,102.4,38.91665269,77,10.1333333333333,20.95,2.67,27.07910625,0.31625,4.64,19.5475,-1.6
Richmond_Eucalyptus_cladocalyx,18.170837392158678,3.3963078804619315,0.455,4.64,31.637177930185345,17.939528064904188,-1.8934163984646972,False,-0.85,999.0,17.9025,0.8345,102.4,38.60203856,77,10.2,27.45,3.44,27.5604,0.455,4.64,19.67,-1.8
Richmond_Eucalyptus_cladocalyx,17.958311271966267,3.0343313795178317,0.39175,4.64,31.031531285117325,17.689941754404366,-1.4104407843293314,False,-0.5,1000.0,17.65,0.855,102.4,38.93945081,77,10.3666666666667,21.4,3.0725,29.00428125,0.39175,4.64,19.41,-1.6
Richmond_Eucalyptus_cladocalyx,18.239989350700224,3.1809403357394874,0.39925,4.64,31.051187962419817,18.79329368037564,-1.4544943706678477,False,-0.5,1001.0,18.7525,0.8805,102.4,38.94274388,77,10.4333333333333,19.7,3.2225,29.890875,0.39925,4.64,19.63,-1.3
Richmond_Eucalyptus_cladocalyx,20.138567308914105,4.933760054223181,0.378,4.64,29.638340245164574,22.228427750714165,-2.1098287226178045,False,-0.6,1800.75,22.1275,1.4275,102.3,38.80038225,77,11.7833333333333,21.85,4.9975,28.04169375,0.3779999999999999,4.64,24.6325,-3.25
Richmond_Eucalyptus_cladocalyx,20.45945804245298,5.945784953345255,0.42625,4.64,30.270978433092612,23.01611779603857,-2.4437331516582805,False,-0.6,1799.25,22.925,1.5425,102.3,38.59519912,77,11.8666666666667,27.55,6.0325,26.4964875,0.42625,4.64,25.4575,-3.3
Richmond_Eucalyptus_cladocalyx,19.768380453643065,5.102091313393384,0.34725,4.64,28.73954290281778,23.56529791405801,-2.443325040898795,False,-0.85,1800.75,23.4625,1.5975,102.3,38.47791544,77,12.016666666666698,26.15,5.185,24.69796875,0.34725,4.64,26.15,-2.9
Richmond_Eucalyptus_cladocalyx,20.55729722073485,5.940935332370207,0.45325,4.64,30.485059392307345,23.75732335639749,-2.7112292513154066,False,-0.85,1802.0,23.6625,1.455,102.3,38.3879895,77,12.1,30.6,6.02,25.7872125,0.45325,4.64,25.65,-2.8
Richmond_Eucalyptus_cladocalyx,20.67595432866709,6.160048347557335,0.47275,4.64,30.7691294097928,23.70935228965875,-2.394304212556189,False,-0.5,1800.0,23.6175,1.4525,102.3,38.41534725,77,12.2166666666667,30.375,6.2575,26.3445,0.47275,4.64,25.82,-2.65
Richmond_Eucalyptus_cladocalyx,19.72727660023902,4.763741421085802,0.33025,4.64,28.72708980049377,23.75279139813028,-1.9537683491710287,False,-0.5,1800.0,23.645,1.56,102.2,38.90500031,77,12.2833333333333,21.15,4.835,27.053775,0.33025,4.64,26.0475,-2.65
Richmond_Eucalyptus_cladocalyx,17.137186511361204,7.241213668381867,0.33525,4.64,30.211879726872503,30.135374105290584,-2.879260667798032,True,-0.6,1800.0,30.045,2.34,102.0,38.9148795,77,14.583333333333302,20.15,7.425,27.3070875,0.33525,4.64,31.8275,-2.8
Richmond_Eucalyptus_cladocalyx,17.399966331647526,7.246797912711684,0.37175,4.64,30.47393644387946,30.03960655923084,-3.1765365641442584,False,-0.85,1800.0,29.9475,2.125,102.0,38.49438075,77,14.7833333333333,28.875,7.4125,23.9633625,0.37175,4.64,31.025,-2.9
Richmond_Eucalyptus_cladocalyx,17.600606478292647,7.566479466007148,0.37925,4.64,30.800901420733112,29.996920151200733,-2.8788936622798658,False,-0.5,1799.0,29.91,2.18,102.0,38.76365194,77,14.933333333333302,22.4,7.77,27.35775,0.37925,4.64,31.0,-2.12
Richmond_Eucalyptus_dunnii,11.1176906363136,0.6383499809920283,0.077725,4.64,16.866867554267206,15.479752156429424,-1.1155722954976708,False,-0.95,500.0,15.46,0.83825,100.65,39.79792687,20,8.01666666666667,3.415,0.6459999999999999,32.09469375,0.077725,4.64,16.7625,-1.2
Richmond_Eucalyptus_dunnii,14.070293283520284,1.2635542201279468,0.162,4.64,25.61353067327733,15.301847402995037,-1.266092564131917,False,-0.95,500.0,15.2875,0.81125,100.7,39.75942338,20,8.1,6.6675,1.2825,32.39866875,0.162,4.64,16.86,-1.2
Richmond_Eucalyptus_dunnii,14.194421823996995,1.2534919301396048,0.17325,4.64,26.103130569916445,15.875452543609995,-1.1695984072037031,False,-0.85,501.0,15.86,0.75325,100.6,39.46102125,20,8.26666666666667,11.55,1.2725,27.88970625,0.17325,4.64,17.4575,-1.4
Richmond_Eucalyptus_dunnii,13.782594709888723,1.0295229383992364,0.14725,4.64,24.387988948190618,15.537064786634454,-1.1087225201172837,False,-0.85,499.0,15.52,0.72375,100.6,39.57703838,20,8.36666666666667,10.175,1.045,27.68705625,0.14725,4.64,17.2475,-1.35
Richmond_Eucalyptus_dunnii,14.007371780210736,1.2940244190848678,0.16325,4.64,25.42152875050888,17.11346940404561,-1.5462133123495845,False,-1.21,501.25,17.0975,0.8235,100.6,39.38578744,20,8.53333333333333,12.85,1.3125,25.81254375,0.16325,4.64,18.7175,-1.4
Richmond_Eucalyptus_dunnii,14.339723002035203,1.3702589329518602,0.1875,4.64,26.93178974250968,16.957969742199726,-1.56083128245174,False,-1.21,501.0,16.9425,0.763,100.6,39.43290356,20,8.61666666666667,12.25,1.39,28.04169375,0.1875,4.64,18.725,-1.4
Richmond_Eucalyptus_dunnii,14.370467131075667,2.424998590836524,0.1125,4.64,18.81324068331008,25.209274025471927,-1.4587588708641968,True,-0.85,1800.0,25.0725,2.195,100.6,39.41491838,20,10.0,11.25,2.4675,21.75954375,0.1125,4.64,29.5725,-1.4
Richmond_Eucalyptus_dunnii,13.763895549632572,2.3060414066134127,0.1055,4.64,18.283012079100597,25.28072471883565,-1.428320927320987,True,-0.85,1799.0,25.1425,2.2225,100.6,39.29712806,20,10.1666666666667,12.575,2.355,18.56780625,0.1055,4.64,29.69,-1.5
Richmond_Eucalyptus_dunnii,10.561873823911888,1.7538150830536752,0.071,4.64,15.793075177576508,25.58430231531986,-1.386508779039314,True,-0.95,1801.0,25.44,2.495,100.6,39.60110306,20,10.3166666666667,8.1025,1.79,19.63171875,0.071,4.64,30.7075,-1.7
Richmond_Eucalyptus_dunnii,12.2373366706564,1.9683354622092,0.087325,4.64,17.114365436193527,25.538176285482223,-1.4467168864930124,True,-0.95,1800.0,25.395,2.2825,100.6,39.61047563,20,10.4,9.835,2.0125,19.93569375,0.087325,4.64,30.515,-1.6
Richmond_Eucalyptus_dunnii,15.292842798755371,2.636706283881672,0.12725,4.64,19.916671118357836,25.644260104046367,-1.8970445948013244,True,-1.21,1800.0,25.5075,2.115,100.6,39.35235019,20,10.5666666666667,13.025,2.69,21.3289125,0.12725,4.64,30.3275,-1.7
Richmond_Eucalyptus_dunnii,16.17307253466696,2.9935356486639706,0.142,4.64,20.78670719792438,25.629216772354003,-1.9847524154142595,True,-1.21,1799.0,25.4975,2.16,100.6,39.25609144,20,10.65,14.575,3.0625,21.1262625,0.142,4.64,30.52,-1.8
Richmond_Eucalyptus_dunnii,13.52703324534355,3.8505831182929873,0.1275,4.64,22.38158333137202,30.51687917833848,-1.83923316515432,True,-0.85,1998.75,30.3625,3.08,100.5,39.52460269,20,12.766666666666698,9.6625,3.96,25.35658125,0.1275,4.64,34.2025,-1.6
Richmond_Eucalyptus_dunnii,6.238090482579107,1.4845945183071263,0.0412,4.64,15.807349980972266,30.74543192927857,-1.3263006715856154,True,-0.95,1998.75,30.5625,3.6075,100.5,39.88202663,20,12.933333333333302,3.135,1.53,25.5339,0.0412,4.64,36.005,-1.55
Richmond_Eucalyptus_dunnii,6.204543363751609,1.506791934400827,0.041,4.64,15.843958654128848,30.822457330595768,-1.3263006715856154,True,-0.95,2000.5,30.64,3.68,100.5,39.90507806,20,13.016666666666698,2.4275,1.5525,28.1176875,0.0409999999999999,4.64,36.3225,-1.4
Richmond_Eucalyptus_dunnii,10.901731156666754,2.563000080595072,0.08825,4.64,19.802855675203723,30.657014677720664,-1.8678086545970127,True,-1.21,2001.0,30.4825,2.9275,100.4,39.59882325,20,13.183333333333302,7.6275,2.6325,23.811375,0.08825,4.64,34.9525,-2.4
Richmond_Eucalyptus_dunnii,12.32094298027539,2.946729344552912,0.10725,4.64,21.03993089450362,30.484708536619607,-1.970134445312104,True,-1.21,1999.25,30.315,2.78,100.4,39.5147235,20,13.266666666666698,9.0075,3.0225,24.1660125,0.10725,4.64,34.255,-1.95
Richmond_Eucalyptus_dunnii,8.649330243257614,2.730377086365882,0.081125,4.64,22.70189892721596,34.28751842034744,-1.5348537297222211,True,-0.85,2001.5,34.105,3.38,100.3,39.74878425,20,15.0333333333333,3.37,2.8425,30.87879375,0.081125,4.64,39.31,-1.9
Richmond_Eucalyptus_dunnii,6.474411612839809,1.7682071226451594,0.0496,4.64,19.153718354674584,33.81249788922578,-1.291350181376543,True,-0.85,1999.75,33.62,3.5575,100.3,39.90077175,20,15.15,1.375,1.8325,33.15860625,0.0496,4.64,38.2125,-1.35
Richmond_Eucalyptus_dunnii,6.2480620060544965,1.906462338328908,0.04735,4.64,18.98951271187441,33.87844126349548,-1.7070109834732985,True,-1.21,1999.5,33.6925,4.025,100.3,39.95371406,20,15.5333333333333,2.5675,1.9775,28.75096875,0.04735,4.64,38.7075,-1.9
Richmond_Eucalyptus_dunnii,5.983580982648973,1.6973674073186789,0.04485,4.64,18.69919137277273,33.891506584057346,-1.6485391030646752,True,-1.21,1999.0,33.7,3.7725,100.2,39.86404144,20,15.6333333333333,3.8125,1.7525,23.9633625,0.04485,4.64,37.8525,-1.5
Richmond_Eucalyptus_dunnii,8.175186391311582,3.840947309452396,0.075175,4.64,22.4358535053717,34.49094949926778,-2.218639937048753,True,-1.21,1999.0,34.3425,5.1575,100.2,39.7862745,20,17.75,2.435,3.9875,31.41075,0.075175,4.64,38.9025,-1.85
Richmond_Eucalyptus_dunnii,4.717451982509151,1.963515081705609,0.0358,4.64,19.184069705225276,35.29789681154788,-1.4467168864930124,True,-0.95,1501.0,35.185,5.5025,100.2,40.05275925,20,18.0833333333333,0.7390000000000001,2.0325,33.335925,0.0358,4.64,38.5925,-1.5
Richmond_Eucalyptus_dunnii,5.913442406237495,2.685350500733238,0.049175,4.64,20.8477154113394,35.314636611764264,-1.6273412088541075,True,-0.95,1498.75,35.2125,5.4975,100.2,39.93978188,20,18.1666666666667,2.5025,2.785,28.49765625,0.049175,4.64,38.5075,-1.4
Richmond_Eucalyptus_dunnii,7.619555567551413,3.688673709374871,0.073275,4.64,23.269585525837705,35.22388682535598,-2.1747860267422854,True,-1.21,1499.0,35.1325,5.095,100.2,39.85340231,20,18.3166666666667,3.0,3.8175,30.16951875,0.073275,4.64,37.4275,-1.7
Richmond_Eucalyptus_dunnii,8.03908896614902,4.261438834588816,0.081125,4.64,24.0194825906192,35.25578959157944,-2.3355836978659994,True,-1.21,1500.25,35.175,5.33,100.2,39.84630956,20,18.45,3.97,4.42,28.75096875,0.081125,4.64,38.19,-1.85
Richmond_Eucalyptus_dunnii,15.070192615115166,4.397131595711512,0.439,4.64,33.044467669245435,20.858814338518425,-1.2923756162100506,False,-0.2,499.25,20.875,1.1175,101.7,38.973648,41,8.15,18.725,4.495,30.87879375,0.439,4.64,21.5325,-0.5
Richmond_Eucalyptus_dunnii,15.256165378494718,4.820951881563786,0.55775,4.64,34.178372092365905,20.90772228472052,-1.3902002982587118,False,-0.2,500.0,20.9275,0.98775,101.7,38.99923256,41,8.23333333333333,19.35,4.9375,32.24668125,0.55775,4.64,21.4525,-0.5
Richmond_Eucalyptus_dunnii,14.535021478028105,2.5406738549701178,0.2455,4.64,29.934482297103347,20.90444281101279,-0.7727282728969469,False,-0.15,501.0,20.9,1.1075,101.7,39.82021838,41,8.36666666666667,4.9525,2.595,35.767725,0.2455,4.64,22.07,-0.6
Richmond_Eucalyptus_dunnii,14.919255152289509,3.1426373900194813,0.348,4.64,32.09236074109825,20.848617079306734,-0.92021654805675,False,-0.15,499.75,20.85,0.9875,101.7,39.38122781,41,8.43333333333333,12.475,3.21,32.62665,0.348,4.64,21.705,-0.5
Richmond_Eucalyptus_dunnii,15.224691105346698,3.7688207612923135,0.485,4.64,33.80147531536584,20.84524099216871,-1.2811143861253729,False,-0.35,501.0,20.8525,0.874,101.7,39.26622394,41,8.56666666666667,15.475,3.8575,33.133275,0.485,4.64,21.54,-1.25
Richmond_Eucalyptus_dunnii,15.281495498604924,3.8214089196044623,0.526,4.64,34.18541471709115,20.86005485444405,-1.2971680824378788,False,-0.35,501.0,20.8675,0.82375,101.7,39.27838294,41,8.65,15.05,3.91,33.6905625,0.526,4.64,21.5025,-1.05
Richmond_Eucalyptus_dunnii,24.355190230860455,7.161139335779762,0.67,4.64,32.08549908140989,23.257738649814765,-2.009756617900233,False,-0.2,1799.75,23.1775,1.23,101.7,38.61774394,41,9.98333333333333,26.325,7.2575,30.77746875,0.67,4.64,25.025,-1.9
Richmond_Eucalyptus_dunnii,23.701875481075437,6.105007448283338,0.5185,4.64,30.596439072734203,23.47766732932409,-1.7325866854290262,False,-0.2,1798.75,23.385,1.315,101.7,38.60457169,41,10.0666666666667,26.4,6.19,28.85229375,0.5185,4.64,25.48,-1.3
Richmond_Eucalyptus_dunnii,18.579774528003387,2.8413625602694355,0.17725,4.64,22.61280981221145,23.56383251452828,-0.838278617412415,True,-0.15,1799.25,23.435,1.67,101.7,39.90735788,41,10.2333333333333,2.0575,2.8825,36.9329625,0.17725,4.64,26.8025,-1.95
Richmond_Eucalyptus_dunnii,23.170038227891304,4.911588231655239,0.4025,4.64,29.57543631707892,23.454252724753783,-1.3626813735361596,False,-0.15,1800.25,23.3475,1.33,101.7,39.46051463,41,10.3166666666667,11.675,4.97,33.6399,0.4025,4.64,25.555,-1.45
Richmond_Eucalyptus_dunnii,24.14796363252636,6.467170825803319,0.6095,4.64,31.585701882096625,23.54981313889461,-1.987477023875655,False,-0.35,1801.5,23.46,1.205,101.7,38.63395594,41,10.45,25.575,6.5525,30.3975,0.6095,4.64,25.435,-2.0
Richmond_Eucalyptus_dunnii,24.342887145918212,6.998353954026214,0.6385,4.64,32.074464165663926,23.55046857806738,-2.131960290688213,False,-0.35,1800.25,23.4675,1.2525,101.625,38.88473531,41,10.5666666666667,21.6,7.1,32.04403125,0.6385,4.64,25.4275,-1.7
Richmond_Eucalyptus_dunnii,21.063961879722296,6.32807731857732,0.384,4.64,29.678871298583022,28.568277937305712,-1.7814990264533568,False,-0.2,1801.5,28.465,1.7875,101.5,39.0526815,41,12.933333333333302,14.075,6.47,31.68939375,0.384,4.64,30.21,-1.9
Richmond_Eucalyptus_dunnii,22.55956641316478,8.69211010633404,0.6135,4.64,32.09870583948777,28.417768742998945,-2.433663573444432,False,-0.2,1801.0,28.345,1.61,101.4,38.62812975,41,13.0333333333333,25.475,8.8925,30.27084375,0.6135,4.64,29.7175,-2.05
Richmond_Eucalyptus_dunnii,21.589408986117597,7.116425377991157,0.4445,4.64,30.729646522132963,28.663216685018757,-1.9362468880465056,False,-0.15,1801.0,28.57,1.7575,101.4,39.10917019,41,13.166666666666698,16.275,7.2675,31.6640625,0.4445,4.64,30.0475,-2.2
Richmond_Eucalyptus_dunnii,20.791435888218547,6.294236745165377,0.3655,4.64,29.43441558615105,28.700854572016716,-1.7232082683712342,False,-0.15,1800.5,28.5975,1.86,101.4,39.11423644,41,13.3,13.975,6.43,31.43608125,0.3655,4.64,30.485,-2.05
Richmond_Eucalyptus_dunnii,22.653924675689854,8.660278467138063,0.62725,4.64,32.30899477087504,28.423451601394955,-2.597517483750899,False,-0.35,1800.0,28.35,1.5725,101.4,38.73680081,41,13.4666666666667,21.25,8.8725,31.68939375,0.62725,4.64,29.575,-2.25
Richmond_Eucalyptus_dunnii,22.402067138627554,8.226524419946083,0.575,4.64,31.85770028225853,28.4489219921253,-2.4851416095633545,False,-0.35,1799.75,28.37,1.6125,101.4,38.73097463,41,13.566666666666698,23.225,8.405,30.60015,0.575,4.64,29.355,-2.15
Richmond_Eucalyptus_dunnii,16.026926289395565,7.858249895686272,0.3985,4.64,31.973930945467156,33.313087498635866,-2.205405981997556,True,-0.2,1799.75,33.22,2.14,101.2,38.84572519,41,15.6333333333333,19.875,8.1225,28.97895,0.3985,4.64,34.335,-2.4
Richmond_Eucalyptus_dunnii,18.98145790304338,8.280928748592745,0.4285,4.64,31.398412287961268,31.263852594866385,-2.319534777720994,False,-0.2,1800.25,31.1825,2.115,101.2,39.00556537,41,15.733333333333302,17.3,8.545,30.7521375,0.4285,4.64,33.4775,-2.05
Richmond_Eucalyptus_dunnii,17.2756344179255,5.1648883663002,0.24325,4.64,27.983260820804304,30.92762449419301,-1.4282317180516275,True,-0.15,1799.25,30.805,2.23,101.2,39.78602119,41,15.8666666666667,5.555,5.29,34.551825,0.24325,4.64,32.715,-2.05
Richmond_Eucalyptus_dunnii,12.634623431424355,2.804929109893888,0.114,4.64,21.938037823274808,30.820016427554688,-0.838278617412415,True,-0.15,1801.0,30.6675,2.5125,101.2,39.92584969,41,15.95,1.55,2.865,36.1223625,0.114,4.64,33.015,-2.25
Richmond_Eucalyptus_dunnii,21.16199252501149,10.525912583868807,0.633,4.64,32.98776148366704,30.24939576374156,-3.1754505510011306,False,-0.35,1799.0,30.2,1.9,101.2,38.93185144,41,16.1,19.75,10.85,32.19601875,0.633,4.64,31.82,-2.5
Richmond_Eucalyptus_dunnii,20.56447808776047,8.277920753869152,0.443,4.64,31.085102001388314,29.880441540860076,-2.5011953058758607,False,-0.35,1799.0,29.8025,2.0525,101.2,39.07623956,41,16.216666666666697,17.725,8.52,30.87879375,0.4429999999999999,4.64,31.68,-2.0
Richmond_Eucalyptus_dunnii,13.25984747905902,1.9012679221410465,0.344,4.64,32.62024993583534,15.300394662287086,-0.7679778942313005,False,-0.3,399.0,15.2975,0.607,102.3,39.20720213,57,8.06666666666667,17.25,1.93,30.2455125,0.344,4.64,16.1525,-0.75
Richmond_Eucalyptus_dunnii,13.101199779393184,1.5243407362399142,0.29375,4.64,31.717359721571384,17.26774023710627,-0.6711548816317212,False,-0.3,401.0,17.26,0.5635,102.3,39.27205013,57,8.18333333333333,16.025,1.545,29.66289375,0.29375,4.64,16.105,-0.6
Richmond_Eucalyptus_dunnii,13.392629516180389,1.9501238704858843,0.46775,4.64,34.25108761501836,16.52382168239784,-0.5300814000743723,False,-0.05,399.0,16.52,0.4695,102.4,39.25457156,57,8.33333333333333,12.975,1.9775,34.0958625,0.46775,4.64,15.8125,-1.2
Richmond_Eucalyptus_dunnii,13.412248229698346,2.566604146689877,0.4695,4.64,34.20673613329458,16.514833989153498,-0.6790721794077983,False,-0.05,400.0,16.5175,0.61675,102.4,39.20036269,57,8.46666666666667,14.575,2.6075,33.3865875,0.4695,4.64,16.0775,-1.0
Richmond_Eucalyptus_dunnii,13.495998960885416,2.724241179747356,0.59075,4.64,35.115712306187824,16.12383032496778,-0.9150462900481556,False,-0.25,399.0,16.1275,0.53225,102.3,39.18795038,57,8.61666666666667,16.15,2.765,33.96920625,0.59075,4.64,16.0825,-1.6
Richmond_Eucalyptus_dunnii,11.902591078464724,1.28634945626197,0.1955,4.64,29.14431929170496,22.321022132215443,-0.5581921831930478,False,-0.25,401.0,22.3075,0.69925,102.3,39.27888956,57,8.73333333333333,14.6,1.305,26.36983125,0.1955,4.64,18.79,-1.15
Richmond_Eucalyptus_dunnii,21.16922260722077,6.153511188611582,0.59675,4.64,32.0514311928467,21.49337220449373,-1.8491682015932709,False,-0.3,1000.25,21.4825,1.19,102.4,38.390016,57,10.9666666666667,28.775,6.285,29.080275,0.59675,4.64,23.0575,-2.15
Richmond_Eucalyptus_dunnii,21.154718025973317,5.479219525330109,0.56275,4.64,32.0696906566025,21.31376796307421,-1.671659345160709,False,-0.3,1000.0,21.295,1.115,102.4,38.74819988,57,11.066666666666698,24.675,5.585,30.27084375,0.56275,4.64,22.63,-2.18
Richmond_Eucalyptus_dunnii,21.30971049418053,5.604961708835347,0.60475,4.64,32.685354758098995,21.31512799881781,-1.4405806071119749,False,-0.05,999.0,21.2975,1.07,102.4,38.98986,57,11.2,20.175,5.715,32.3733375,0.60475,4.64,22.445,-1.82
Richmond_Eucalyptus_dunnii,21.183386446425047,5.595037242743088,0.56075,4.64,32.20753288671574,21.349712790615985,-1.4405806071119749,False,-0.05,999.0,21.3325,1.1425,102.4,38.91665269,57,11.2833333333333,21.525,5.715,31.43608125,0.56075,4.64,22.88,-1.8
Richmond_Eucalyptus_dunnii,21.11423307638073,5.4158121044927565,0.54925,4.64,31.879729855772148,21.53469774247533,-1.596313221316998,False,-0.25,1000.25,21.515,1.125,102.3,38.68715156,57,11.45,22.075,5.525,30.87879375,0.54925,4.64,23.2075,-2.15
Richmond_Eucalyptus_dunnii,21.15308161862507,5.193791384082621,0.5555,4.64,32.07267765899389,21.30480148884738,-1.547651297654938,False,-0.25,1000.0,21.2825,1.0675,102.3,38.82292706,57,11.516666666666698,22.15,5.285,31.08144375,0.5555,4.64,22.78,-2.18
Richmond_Eucalyptus_dunnii,24.10760606195689,7.423656688896235,0.64925,4.64,31.54742843147281,24.239614748984643,-2.1880487456917987,False,-0.3,1801.0,24.16,1.3175,102.2,38.23042913,57,13.416666666666698,32.3,7.56,28.49765625,0.64925,4.64,25.8175,-2.55
Richmond_Eucalyptus_dunnii,23.87527768787266,6.851747112646716,0.58125,4.64,31.02322593819566,24.12849988865614,-2.0428142267924296,False,-0.3,1801.0,24.0425,1.34,102.2,38.33226075,57,13.5,32.125,6.96,27.73771875,0.58125,4.64,25.54,-2.1
Richmond_Eucalyptus_dunnii,22.36539446837912,5.139164628319167,0.3595,4.64,28.179397029282068,24.235285832899315,-1.3246988898526435,False,-0.05,1801.0,24.13,1.555,102.2,38.83559269,57,13.6333333333333,22.0,5.215,27.43374375,0.3595,4.64,26.44,-2.05
Richmond_Eucalyptus_dunnii,23.65349052147864,6.202787765534667,0.49125,4.64,30.66529061136637,24.230905891394286,-1.5895713864454009,False,-0.05,1799.0,24.1375,1.41,102.2,39.10283738,57,13.7,17.9,6.31,31.89204375,0.49125,4.64,25.955,-1.9
Richmond_Eucalyptus_dunnii,24.17831027287968,7.066016021126798,0.64425,4.64,31.71897034592828,24.143925947279264,-2.03427053427554,False,-0.25,1799.0,24.06,1.26,102.1,38.46119681,57,13.85,30.075,7.1575,29.3335875,0.64425,4.64,25.425,-2.35
Richmond_Eucalyptus_dunnii,23.835828181733984,6.614631896344145,0.5625,4.64,30.96440006498251,24.151368679287007,-1.9207260457307325,False,-0.25,1799.5,24.0625,1.33,102.1,38.47335581,57,13.916666666666698,30.125,6.705,28.19368125,0.5625,4.64,25.675,-2.35
Richmond_Eucalyptus_dunnii,23.61000569272424,8.15159796438795,0.74975,4.64,32.65998203040707,25.2571844468967,-2.881183867876428,False,-0.7,1499.75,25.215,1.28,102.0,38.41104094,57,15.25,30.075,8.33,30.296175,0.74975,4.64,26.2975,-2.3
Richmond_Eucalyptus_dunnii,23.40675098132066,7.580640600403959,0.648333333,4.64,32.05690478890099,25.06841857143723,-2.2364602519915886,False,-0.3,1501.0,25.02,1.35,102.0,38.5406525,57,15.35,29.0,7.723333332999999,29.7219999966225,0.648333333,4.64,26.0,-2.25
Richmond_Eucalyptus_dunnii,23.455791136740785,7.902601296837527,0.68325,4.64,32.16019661520014,25.046729832561667,-2.333283264591168,False,-0.3,1499.25,25.0025,1.345,102.0,38.36139169,57,15.416666666666698,30.925,8.07,29.38425,0.68325,4.64,25.9075,-2.25
Richmond_Eucalyptus_dunnii,22.448937126504084,6.305468211006581,0.4395,4.64,30.024197265703997,25.202427388533945,-1.6226804485194954,False,-0.05,1500.25,25.14,1.59,102.0,38.87814919,57,15.5333333333333,22.0,6.4425,29.2322625,0.4395,4.64,26.745,-1.7
Richmond_Eucalyptus_dunnii,23.027622932564096,7.170300319540659,0.5615,4.64,31.226579683667204,25.172778875671277,-1.854443883038158,False,-0.05,1500.0,25.12,1.45,102.0,38.4852615,57,15.6166666666667,28.625,7.3225,28.59898125,0.5615,4.64,26.2675,-2.1
Richmond_Eucalyptus_dunnii,22.803984711575957,7.123005026604292,0.52075,4.64,30.84033119137382,25.345363878711154,-2.0504911754962265,False,-0.25,1499.0,25.2925,1.54,101.9,38.53009781,57,15.733333333333302,27.7,7.26,28.269675,0.52075,4.64,26.72,-2.4
Richmond_Eucalyptus_dunnii,23.582298227253357,8.668477954989736,0.69075,4.64,32.68337988529731,25.329191291495302,-2.488448488454768,False,-0.25,1499.25,25.295,1.4625,101.9,38.85180469,57,15.85,19.675,8.865,32.8293,0.69075,4.64,26.69,-2.1
Richmond_Eucalyptus_dunnii,20.45863539643097,4.187492153453831,0.59,4.64,32.743884145130494,16.877671569358636,-1.3934902603129171,False,-0.35,999.0,16.85,0.815,102.3,38.92551863,77,9.21666666666667,19.45,4.235,32.525325,0.59,4.64,17.635,-1.0
