site_spp,A(obs),A(std),A(pmax),E(obs),E(std),E(pmax),gs(obs),gs(std),gs(pmax),gb(obs),gb(std),gb(pmax),Ci(obs),Ci(std),Ci(pmax),Tleaf(obs),Tleaf(std),Tleaf(pmax),Pleaf(obs),Pleaf(std),Pleaf(pmax),Rublim(obs),Rublim(std),Rublim(pmax),Ps,PPFD,Tair,VPD,Patm,CO2,doy,hod,A,E,Ci,gs,gb,Pleaf,Tleaf
Richmond_Eucalyptus_dunnii,10.051718085149883,13.272461265515938,16.661568922859615,2.9786068209739103,4.321926696019573,6.960013401184477,0.08825,0.13285908840967756,0.22601635037503096,4.64,4.64,4.64,21.321109051261075,23.390123576634632,27.425432272541,32.41609638376099,32.17344212408319,31.718315792355213,-2.0020148424193183,-2.354021439050126,-3.1460362814694443,True,True,True,-1.21,2001.0,30.4825,2.9275,100.4,39.59882325,20,13.183333333333302,7.6275,2.6325,23.811375,0.08825,4.64,-2.4,34.9525
Richmond_Eucalyptus_dunnii,11.344520026045377,13.629479232524224,16.612055961138438,3.429283144990719,4.316057096301405,6.541984290310747,0.10725,0.13890399565221356,0.2211014420722172,4.64,4.64,4.64,22.47500406400821,23.57560747846685,27.13099892035941,32.17560169667604,32.01523590061681,31.628245578780547,-2.09001649157702,-2.354021439050126,-3.0140338077328908,True,True,True,-1.21,1999.25,30.315,2.78,100.4,39.514723499999995,20,13.266666666666698,9.0075,3.0225,24.1660125,0.10725,4.64,-1.95,34.255
Richmond_Eucalyptus_dunnii,7.489084861422245,8.227914092506683,12.258177446711807,3.1803659900004093,3.388797943127667,7.7993049006191635,0.081125,0.08782658518902285,0.22047949644201376,4.64,4.64,4.64,24.95404069021131,24.74250295372952,30.569349023640328,36.01474284931439,35.97611513509933,35.21643251599837,-1.6745776564896695,-1.7203875262946513,-2.957254011029156,True,True,True,-0.85,2001.5,34.105,3.38,100.3,39.74878425,20,15.033333333333301,3.37,2.8425,30.87879375,0.081125,4.64,-1.9,39.31
Richmond_Eucalyptus_dunnii,5.786964786397271,9.532934219846108,12.29250595231982,2.0609275540433933,4.130370302818814,7.0443668196165845,0.0496,0.10471779020287224,0.1876586866789192,4.64,4.64,4.64,21.3362372902942,25.205773938459192,29.171616327295308,35.705983661891985,35.33115646763919,34.831670741084764,-1.3539085678547977,-1.9036270055145776,-2.728204662004248,True,True,True,-0.85,1999.75,33.62,3.5575,100.3,39.90077175,20,15.15,1.375,1.8325,33.15860625,0.0496,4.64,-1.35,38.2125
Richmond_Eucalyptus_dunnii,5.61886519462356,7.08505517608691,11.545160383767564,2.1769360055036047,2.7793715085620603,6.682404733176035,0.04735,0.061500221631704995,0.15775716199753712,4.64,4.64,4.64,21.082020654701047,21.59215699742044,28.031090530283212,35.70952926754801,35.60036681082255,34.92453703673407,-1.7820107195250634,-1.914013193261616,-3.0580346323117418,True,True,True,-1.21,1999.5,33.6925,4.025,100.3,39.95371406,20,15.533333333333301,2.5675,1.9775,28.75096875,0.04735,4.64,-1.9,38.7075
Richmond_Eucalyptus_dunnii,5.3760189033490136,7.143209584425856,11.824158220172587,1.9625057902983176,2.7003456735202325,6.821750531917263,0.04485,0.06300815717635455,0.17120215366570868,4.64,4.64,4.64,20.83025092557081,21.807064528092884,28.59841552570056,35.78211595910051,35.647193105961634,34.930660013497715,-1.6940090703673607,-1.914013193261616,-3.1020354568905932,True,True,True,-1.21,1999.0,33.7,3.7725,100.2,39.86404144,20,15.6333333333333,3.8125,1.7525,23.9633625,0.04485,4.64,-1.5,37.8525
Richmond_Eucalyptus_dunnii,7.2976659172630995,5.741081680563183,10.09832289086232,4.1812585583086594,2.661797988568141,6.821750531917263,0.075175,0.04712491619930242,0.1276976971759999,4.64,4.64,4.64,24.27218547550091,20.442619221760754,26.99291395927286,35.89942935585883,36.16377263518363,35.45462657099092,-2.310020614471275,-1.914013193261616,-3.1020354568905932,True,True,True,-1.21,1999.0,34.3425,5.1575,100.2,39.7862745,20,17.75,2.435,3.9875,31.41075,0.075175,4.64,-1.85,38.9025
Richmond_Eucalyptus_dunnii,4.423952258538208,6.8916279606334925,10.348815461659164,2.0926891803639482,3.5888124561100447,7.498413379397339,0.0358,0.0629856069781521,0.1380050231267652,4.64,4.64,4.64,20.473779637537145,22.60104720540617,27.89735498167045,36.40032367073599,36.146524803094074,35.513656996013104,-1.4936882869060109,-1.8561471448433515,-2.988831075897541,True,True,True,-0.95,1501.0,35.185,5.5025,100.2,40.05275925,20,18.0833333333333,0.7390000000000001,2.0325,33.335925,0.0358,4.64,-1.5,38.5925
Richmond_Eucalyptus_dunnii,5.519660652492648,6.821896815139171,10.492393144522001,2.8439906088911626,3.5613347240065787,7.7876859442825035,0.049175,0.06253851480335243,0.1440175966878131,4.64,4.64,4.64,22.107448666217216,22.54255023587893,28.133694353440585,36.29773193934379,36.17669002330952,35.494218435279095,-1.6749177158746809,-1.8561471448433515,-3.079445790381876,True,True,True,-0.95,1498.75,35.2125,5.4975,100.2,39.93978188,20,18.1666666666667,2.5025,2.785,28.49765625,0.049175,4.64,-1.4,38.5075
Richmond_Eucalyptus_dunnii,7.082790017209352,5.892969822328481,10.384600932363194,3.8953604339237913,2.6721337709699715,7.233258728461366,0.073275,0.049719383485358204,0.14301531686003005,4.64,4.64,4.64,24.42196677164475,20.993807653577804,28.0746139808129,36.08286127719102,36.28938672199385,35.541649482239954,-2.2220189653135733,-1.914013193261616,-3.2340379306271463,True,True,True,-1.21,1499.0,35.1325,5.095,100.2,39.85340231,20,18.3166666666667,3.0,3.8175,30.16951875,0.073275,4.64,-1.7,37.4275
Richmond_Eucalyptus_dunnii,7.517141916121801,5.760088321236938,9.906593605762096,4.4623140871221265,2.6897154400445458,6.821750531917263,0.081125,0.04802637915216302,0.12834836491983295,4.64,4.64,4.64,25.031619148128986,20.77019255978593,27.363816519222862,36.008725663803276,36.305868056240726,35.6270591177479,-2.3980222636289765,-1.914013193261616,-3.1020354568905932,True,True,True,-1.21,1500.25,35.175,5.33,100.2,39.84630956,20,18.45,3.97,4.42,28.75096875,0.081125,4.64,-1.85,38.19
Richmond_Eucalyptus_dunnii,15.096783263882411,15.014570020871062,14.95194017782164,4.272614663873071,3.768523833953784,3.5881559201174094,0.439,0.3778567623985157,0.3566174541307336,4.64,4.64,4.64,33.03479636560531,32.18336531616358,31.807570094478184,20.66967183040083,20.74478948438539,20.77210873628145,-1.2796764321920082,-1.132447827802189,-1.083371626338916,False,False,False,-0.2,499.25,20.875,1.1175,101.7,38.973648,41,8.15,18.725,4.495,30.87879375,0.439,4.64,-0.5,21.5325
Richmond_Eucalyptus_dunnii,15.286702334321987,15.066486351489676,14.952055366199984,4.636310376319401,3.5253849080648574,3.195505840539367,0.55775,0.3990773013996537,0.35570302387522834,4.64,4.64,4.64,34.16963017358512,32.52377551969887,31.828542843515876,20.687437674589614,20.85040829963473,20.900709088112496,-1.3287526336552815,-1.083371626338916,-0.9852192234123698,False,False,False,-0.2,500.0,20.9275,0.98775,101.7,38.99923256,41,8.23333333333333,19.35,4.9375,32.24668125,0.55775,4.64,-0.5,21.4525
Richmond_Eucalyptus_dunnii,14.526374369529238,15.1858575850146,15.176939499953448,2.561516735226812,3.8172411027195534,3.8088636737534616,0.2455,0.3872221841612562,0.3858557041163058,4.64,4.64,4.64,29.940106228536767,33.10772192108876,33.053888816197464,20.960643195493557,20.76608825162368,20.767339110005665,-0.7912569506808418,-1.0872216971489226,-1.0872216971489226,False,False,False,-0.15,501.0,20.9,1.1075,101.7,39.82021838,41,8.36666666666667,4.9525,2.595,35.767725,0.2455,4.64,-0.6,22.07
Richmond_Eucalyptus_dunnii,14.921691073118401,15.149334481895378,15.288630460391207,3.1338455215456222,3.60558176823694,4.201227454600129,0.348,0.4100256836995512,0.4919907139891385,4.64,4.64,4.64,32.091243094423454,33.03208691587042,33.93127537966427,20.831836671258305,20.759919002457604,20.67160824909312,-0.9392393239148822,-1.0378942394042423,-1.1858766126382827,False,False,False,-0.15,499.75,20.85,0.9875,101.7,39.38122781,41,8.43333333333333,12.475,3.21,32.62665,0.348,4.64,-0.5,21.705
Richmond_Eucalyptus_dunnii,15.236240171971472,15.079005647803402,15.278285453361995,3.707999582550682,3.030285644755568,3.705774029534993,0.485,0.3804402669594539,0.4837343431403673,4.64,4.64,4.64,33.797673195945414,32.489450596498735,33.75332166178463,20.761860402461977,20.864270446028023,20.762174830727684,-1.2681262197619878,-1.0748364892857798,-1.2681262197619878,False,False,False,-0.35,501.0,20.8525,0.8740000000000001,101.7,39.26622394,41,8.56666666666667,15.475,3.8575,33.133275,0.485,4.64,-1.25,21.54
Richmond_Eucalyptus_dunnii,15.293117344353492,15.098783852697773,15.27344767992249,3.7547898942429883,2.9370901442623523,3.5148832171501136,0.526,0.39040446426303227,0.4842333218081684,4.64,4.64,4.64,34.181886868253066,32.654371979488296,33.763985925583356,20.775927481475435,20.899072850907405,20.811398104142558,-1.2681262197619878,-1.0748364892857798,-1.219803787142936,False,False,False,-0.35,501.0,20.8675,0.82375,101.7,39.27838294,41,8.65,15.05,3.91,33.6905625,0.526,4.64,-1.05,21.5025
Richmond_Eucalyptus_dunnii,24.345589848021856,24.17569621143425,23.454126420526148,7.928448209239561,6.855404149728366,5.703283697789191,0.67,0.5594652126225537,0.43948853567907054,4.64,4.64,4.64,32.0954459349928,30.99812692608324,29.361818168987867,24.038269131471672,24.213480893209105,24.41175315607403,-2.212124259994197,-1.9176670512145584,-1.6232098424349202,False,False,False,-0.2,1799.75,23.1775,1.23,101.7,38.61774394,41,9.98333333333333,26.325,7.2575,30.77746875,0.67,4.64,-1.9,25.025
Richmond_Eucalyptus_dunnii,23.635899650420235,24.092078710833444,23.59762711733553,6.8609946264718555,7.088900763181843,6.264368529743517,0.5185,0.5455262130586409,0.4626124773889149,4.64,4.64,4.64,30.62690627529993,30.83594556443482,29.72970142926832,24.419117845670023,24.380132289788094,24.519972740492438,-1.9176670512145584,-1.9667432526778317,-1.7704384468247394,False,False,False,-0.2,1798.75,23.385,1.315,101.7,38.60457169,41,10.0666666666667,26.4,6.19,28.85229375,0.5185,4.64,-1.3,25.48
Richmond_Eucalyptus_dunnii,18.267212849276103,24.37567221125523,23.814358533142187,3.329936193428249,8.126956721602909,7.053134472803746,0.17725,0.5085177159020734,0.4244253483484397,4.64,4.64,4.64,22.894369251876935,31.52930619934776,30.198223473784317,25.07482544544545,24.248546982677897,24.42419422824306,-0.9885667816595624,-2.221753225276565,-1.9257884788084847,True,False,False,-0.15,1799.25,23.435,1.67,101.7,39.90735788,41,10.2333333333333,2.0575,2.8825,36.9329625,0.17725,4.64,-1.95,26.8025
Richmond_Eucalyptus_dunnii,23.06149946449575,24.446591488400337,24.024435630643147,5.644222436164731,7.265548011375352,6.497592118295883,0.4025,0.5565979421243938,0.4789090184303699,4.64,4.64,4.64,29.63018451637836,31.72024433686509,30.70608332714055,24.59093127052475,24.31484532019395,24.44421794819189,-1.5311688168510438,-1.975115936553165,-1.7778061055744443,False,False,False,-0.15,1800.25,23.3475,1.33,101.7,39.46051463,41,10.3166666666667,11.675,4.97,33.6399,0.4025,4.64,-1.45,25.555
Richmond_Eucalyptus_dunnii,24.097290738790413,23.88039638408884,23.86043838512109,7.280128654015162,6.240929840024482,6.302570174008838,0.6095,0.5052161567117767,0.5061533180915792,4.64,4.64,4.64,31.608437992221084,30.374565121676326,30.357633740275613,24.42975435383695,24.603423882049693,24.594114193094644,-2.2345748721430283,-1.944640276428716,-1.944640276428716,False,False,False,-0.35,1801.5,23.46,1.205,101.7,38.63395594,41,10.45,25.575,6.5525,30.3975,0.6095,4.64,-2.0,25.435
Richmond_Eucalyptus_dunnii,24.30620427492218,23.924147571998624,23.355058106301108,7.770401191061229,6.344139401760099,5.5766818345051625,0.6385,0.4964029315238238,0.4189598853451189,4.64,4.64,4.64,32.092409795139915,30.48238991079619,29.263312952648484,24.355055042768946,24.591180936372034,24.725041141870168,-2.331219737381132,-1.944640276428716,-1.751350545952508,False,False,False,-0.35,1800.25,23.4675,1.2525,101.625,38.88473531,41,10.5666666666667,21.6,7.1,32.04403125,0.6385,4.64,-1.7,25.4275
Richmond_Eucalyptus_dunnii,20.38614768712504,21.32044234101885,21.3643111137425,7.0542197517039416,8.006305257422781,7.897674024350081,0.384,0.4434619607183819,0.441761368390512,4.64,4.64,4.64,29.99413804899979,30.727797419271564,30.664426172170486,29.482706457197622,29.32920226951571,29.34525075311886,-1.9667432526778317,-2.2612004614574706,-2.212124259994197,False,False,False,-0.2,1801.5,28.465,1.7875,101.5,39.0526815,41,12.933333333333302,14.075,6.47,31.68939375,0.384,4.64,-1.9,30.21
Richmond_Eucalyptus_dunnii,22.1426828953303,21.278852505827533,21.26220450405196,9.373187801055954,7.229598937640848,7.362137410506722,0.6135,0.44121260377636623,0.4474587728626321,4.64,4.64,4.64,32.23206967261504,30.31967900646265,30.403727904476586,28.999935849774214,29.338226602942715,29.31749142809228,-2.653810073163656,-2.015819454141105,-2.0648956556043783,False,False,False,-0.2,1801.0,28.345,1.61,101.4,38.62812975,41,13.033333333333301,25.475,8.8925,30.27084375,0.6135,4.64,-2.05,29.7175
Richmond_Eucalyptus_dunnii,20.981740551875745,21.38695016883059,21.15211665452895,7.839171639213518,8.152066391755833,7.600032469488841,0.4445,0.4602746848686996,0.427250243081238,4.64,4.64,4.64,30.979037923875488,31.047253289469282,30.559739210901913,29.461147766704087,29.412574389200223,29.499872826271552,-2.1230983097872054,-2.221753225276565,-2.0737708520425246,False,False,False,-0.15,1801.0,28.57,1.7575,101.4,39.10917019,41,13.166666666666698,16.275,7.2675,31.6640625,0.4445,4.64,-2.2,30.0475
Richmond_Eucalyptus_dunnii,20.09652123883343,21.321687942631293,21.190136555701944,6.998529871290921,8.334795855078509,7.959547287371444,0.3655,0.4484205782414253,0.4283325705941836,4.64,4.64,4.64,29.771481276784822,30.882941652823693,30.563018603413386,29.620800471670066,29.40567468595756,29.464279440555078,-1.9257884788084847,-2.2710806830212458,-2.1724257675318857,False,False,False,-0.15,1800.5,28.5975,1.86,101.4,39.11423644,41,13.3,13.975,6.43,31.43608125,0.3655,4.64,-2.05,30.485
Richmond_Eucalyptus_dunnii,22.235266085218164,20.850099372878606,21.126407590909523,9.356380253750713,6.506435504562307,7.0135873716941886,0.62725,0.3956724570370547,0.4306000700140724,4.64,4.64,4.64,32.440545112818235,29.728471140055905,30.263482543565573,29.007632448770966,29.463811141125923,29.379937808149318,-2.8144440635716514,-1.9929627090477682,-2.137930006904924,False,False,False,-0.35,1800.0,28.35,1.5725,101.4,38.73680081,41,13.466666666666699,21.25,8.8725,31.68939375,0.62725,4.64,-2.25,29.575
Richmond_Eucalyptus_dunnii,21.936990848935384,20.805365544452567,21.027605182352048,8.939462434907172,6.581785406035527,7.0135873716941886,0.575,0.3918379204873184,0.420397094662616,4.64,4.64,4.64,32.01342361438631,29.660121878114392,30.107393217481466,29.089976226588014,29.46965930866474,29.398494666063613,-2.669476765714496,-2.04128514166682,-2.137930006904924,False,False,False,-0.35,1799.75,28.37,1.6125,101.4,38.73097463,41,13.566666666666698,23.225,8.405,30.60015,0.575,4.64,-2.15,29.355
Richmond_Eucalyptus_dunnii,15.02275034593715,13.462230178753373,14.67601500225466,8.584706565175209,6.0690137209471535,7.720204741699476,0.3985,0.26001603098662196,0.3485700565330968,4.64,4.64,4.64,32.42012800912177,30.1535947091783,31.664372357194658,34.0228264708091,34.434390209089074,34.16021616342375,-2.40842906584729,-1.7213622453614663,-2.1630480585309244,True,True,True,-0.2,1799.75,33.22,2.14,101.2,38.84572519,41,15.6333333333333,19.875,8.1225,28.97895,0.3985,4.64,-2.4,34.335
Richmond_Eucalyptus_dunnii,18.229639539349467,17.400130878962667,17.582485900002876,8.920750987841393,7.395160567264528,7.541685969844496,0.4285,0.33708804140797816,0.3474012207272359,4.64,4.64,4.64,31.714073735448967,30.240089748556823,30.40395563413359,31.909828814118573,32.15307962821504,32.12859511266418,-2.5065814687738364,-2.0648956556043783,-2.113971857067652,False,True,True,-0.2,1800.25,31.1825,2.115,101.2,39.00556537,41,15.733333333333302,17.3,8.545,30.7521375,0.4285,4.64,-2.05,33.4775
Richmond_Eucalyptus_dunnii,16.20617603945827,18.49473084548588,18.267166240343133,5.814687709003368,8.010605330387557,7.600032469488841,0.24325,0.35430407999833763,0.3342719577984901,4.64,4.64,4.64,28.727503184132104,30.90303098364247,30.532526555848236,32.02641161961912,31.663951064155125,31.729410762355126,-1.5804962745957238,-2.1724257675318857,-2.0737708520425246,True,False,False,-0.15,1799.25,30.805,2.23,101.2,39.78602119,41,15.8666666666667,5.555,5.29,34.551825,0.24325,4.64,-2.05,32.715
Richmond_Eucalyptus_dunnii,11.689516630354685,18.71723356118352,18.35425566841223,3.26192911860197,8.521742733786526,7.959547287371444,0.114,0.3409933735997463,0.31528717388424604,4.64,4.64,4.64,23.25525141082879,30.61430007980159,30.083990567005294,32.318519080250645,31.426927609702823,31.515897782417127,-0.9392393239148822,-2.3204081407659256,-2.1724257675318857,True,False,False,-0.15,1801.0,30.6675,2.5125,101.2,39.92584969,41,15.95,1.55,2.865,36.1223625,0.114,4.64,-2.25,33.015
Richmond_Eucalyptus_dunnii,20.67822414909198,18.48806411920213,18.964631165878565,11.12860882108965,6.891344137035048,7.3631264874869515,0.633,0.3434138842284026,0.37616397685678815,4.64,4.64,4.64,33.10918811026988,29.78298486385962,30.313593120957197,30.59936009431607,31.253083587925627,31.17426541831568,-3.3943132550002764,-2.089607574285872,-2.2345748721430283,False,False,False,-0.35,1799.0,30.2,1.9,101.2,38.93185144,41,16.1,19.75,10.85,32.19601875,0.633,4.64,-2.5,31.82
Richmond_Eucalyptus_dunnii,19.957467207522768,19.06481333780395,19.48888430102807,8.890406593062666,7.275025446144213,7.708487200033027,0.443,0.3425200835008197,0.3706108485483616,4.64,4.64,4.64,31.334374470655852,29.62622847269895,30.105852241695533,30.521559268338144,30.780140970595852,30.708836769177328,-2.669476765714496,-2.186252439523976,-2.331219737381132,False,False,False,-0.35,1799.0,29.8025,2.0525,101.2,39.07623956,41,16.216666666666697,17.725,8.52,30.87879375,0.443,4.64,-2.0,31.68
Richmond_Eucalyptus_dunnii,13.258831788948116,13.39454448599735,13.462900521878993,1.9191685572972677,2.2355878879655124,2.5691941645306144,0.344,0.4097910094102674,0.4825907121526047,4.64,4.64,4.64,32.620724153871386,33.55755134889981,34.29702911267048,15.348526012842386,15.298144118313932,15.246085567561257,-0.7857368890045902,-0.8343105779050493,-0.9314579557059672,False,False,False,-0.3,399.0,15.2975,0.607,102.3,39.20720213,57,8.06666666666667,17.25,1.93,30.2455125,0.344,4.64,-0.75,16.1525
Richmond_Eucalyptus_dunnii,13.09184993169474,13.37987607161027,13.566649581279798,1.5658361471706963,2.1475433642730613,3.1530560019824283,0.29375,0.42204252706625456,0.6736178091404472,4.64,4.64,4.64,31.7224718522563,33.780649925137354,35.59642446000575,17.383618597497414,17.29039787672765,17.138413880242492,-0.6885895112036722,-0.8343105779050493,-1.0771790224073443,False,False,False,-0.3,401.0,17.26,0.5635,102.3,39.27205013,57,8.18333333333333,16.025,1.545,29.66289375,0.29375,4.64,-0.6,16.105
Richmond_Eucalyptus_dunnii,13.389825493316193,13.480164094499537,13.647618074568046,1.9807012483644584,2.244094742135926,3.658052237531213,0.46775,0.5435043239717952,1.0221441401785485,4.64,4.64,4.64,34.25205137161446,34.86426788585454,36.66771473147254,16.580308543183722,16.53918269212187,16.333756303379115,-0.548299703074942,-0.5981296733824363,-0.9469394655348956,False,False,False,-0.05,399.0,16.52,0.4695,102.4,39.25457156,57,8.33333333333333,12.975,1.9775,34.0958625,0.46775,4.64,-1.2,15.8125
Richmond_Eucalyptus_dunnii,13.414114688071349,13.454104314775677,13.46067421274907,2.5452762709484777,2.5990074525163083,2.6512311278649983,0.4695,0.4810474517919683,0.4924708870319988,4.64,4.64,4.64,34.20609701342299,34.301923078393514,34.36771828809752,16.47543298260165,16.46717631011909,16.45917982449076,-0.6479596436899305,-0.6977896139974247,-0.6977896139974247,False,False,False,-0.05,400.0,16.5175,0.61675,102.4,39.20036269,57,8.46666666666667,14.575,2.6075,33.3865875,0.4695,4.64,-1.0,16.0775
Richmond_Eucalyptus_dunnii,13.497743360799468,13.41312461544693,13.500386290673234,2.6887120344936033,2.144340488922293,2.5861737068395283,0.59075,0.4489574293407905,0.562494684920313,4.64,4.64,4.64,35.11523804496972,33.989016596861376,34.90011565404702,16.070174203711268,16.153964809944977,16.085692939672207,-0.9335492325461248,-0.7870743970005267,-0.8847242873642589,False,False,False,-0.25,399.0,16.1275,0.53225,102.3,39.18795038,57,8.61666666666667,16.15,2.765,33.96920625,0.59075,4.64,-1.6,16.0825
Richmond_Eucalyptus_dunnii,11.866221233187678,12.639172293085982,12.95243053576574,1.3387786547865852,2.378406497129836,3.758090014086513,0.1955,0.37467014311711255,0.6565148493362283,4.64,4.64,4.64,29.174198561371412,33.48304538036277,35.69522420240139,22.485700977025076,22.31991247389688,22.119650090343903,-0.5917746162730624,-0.8358993421823928,-1.1776739584554552,False,False,False,-0.25,401.0,22.3075,0.69925,102.3,39.27888956,57,8.73333333333333,14.6,1.305,26.36983125,0.1955,4.64,-1.15,18.79
Richmond_Eucalyptus_dunnii,21.17361191551221,21.05041205850512,20.97891764542637,6.261638430037078,5.436110380411264,5.247905538669516,0.59675,0.4988066464751876,0.4804306793302778,4.64,4.64,4.64,32.050248687081464,30.97407227013455,30.70425020935812,21.609279977425583,21.735273839410905,21.76445222423081,-1.9029317337151483,-1.6600632892128526,-1.6114896003123935,False,False,False,-0.3,1000.25,21.4825,1.19,102.4,38.390015999999996,57,10.966666666666699,28.775,6.285,29.080275,0.59675,4.64,-2.15,23.0575
Richmond_Eucalyptus_dunnii,21.164309624472967,21.167511129833127,20.849475982470477,5.65772541045505,5.239287039210509,4.495617242725111,0.56275,0.5103958800079212,0.4265959815866069,4.64,4.64,4.64,32.06695050181336,31.446232456509943,30.233390976014828,21.518304757782673,21.58309162776296,21.700819673973623,-1.7086369781133115,-1.6114896003123935,-1.4171948447105576,False,False,False,-0.3,1000.0,21.295,1.115,102.4,38.74819988,57,11.066666666666698,24.675,5.585,30.27084375,0.56275,4.64,-2.18,22.63
Richmond_Eucalyptus_dunnii,21.320271366770363,21.463341918691217,21.286461093749217,5.7822810567081655,5.836983921622831,5.2420433466384,0.60475,0.6111604691070154,0.5370929791747163,4.64,4.64,4.64,32.682547233726076,32.70064973352452,31.956188257599567,21.504240975074573,21.495966144117368,21.587242014207206,-1.4950691389173316,-1.4950691389173316,-1.3455792279948493,False,False,False,-0.05,999.0,21.2975,1.07,102.4,38.98986,57,11.2,20.175,5.715,32.3733375,0.60475,4.64,-1.82,22.445
Richmond_Eucalyptus_dunnii,21.192058798273912,21.410817270435746,21.233567415841332,5.75824676671989,6.03204590465962,5.437159554964427,0.56075,0.5940103177222469,0.5242059704359029,4.64,4.64,4.64,32.205046508361676,32.480098311819354,31.742610560458683,21.537096395940818,21.49551909779669,21.586398509499563,-1.4950691389173316,-1.5448991092248259,-1.3954091983023436,False,False,False,-0.05,999.0,21.3325,1.1425,102.4,38.91665269,57,11.283333333333301,21.525,5.715,31.43608125,0.56075,4.64,-1.8,22.88
Richmond_Eucalyptus_dunnii,21.120082055101353,21.20553100329884,21.161550803497764,5.6001974359056375,5.412974840978441,5.286757414226192,0.54925,0.5255862334161765,0.5137246729480194,4.64,4.64,4.64,31.878019504709247,31.571888257571803,31.401032443122453,21.748024430018376,21.77694779230327,21.796380927715106,-1.6659234102741158,-1.6170984650922495,-1.5682735199103837,False,False,False,-0.25,1000.25,21.515,1.125,102.3,38.68715156,57,11.45,22.075,5.525,30.87879375,0.54925,4.64,-2.15,23.2075
Richmond_Eucalyptus_dunnii,21.16423967320113,21.26193204265836,20.968174852279027,5.4042057508947,5.2643014618108275,4.527913185655397,0.5555,0.5367102433492844,0.4494218565897999,4.64,4.64,4.64,32.06945154503617,31.823690831423267,30.674166718212213,21.548592024544945,21.570344204857715,21.686594218844238,-1.6170984650922495,-1.5682735199103837,-1.3729737391829195,False,False,False,-0.25,1000.0,21.2825,1.0675,102.3,38.82292706,57,11.516666666666698,22.15,5.285,31.08144375,0.5555,4.64,-2.18,22.78
Richmond_Eucalyptus_dunnii,24.012505121132325,23.624449207108274,23.223968011968065,8.169691699989787,6.716289002394407,6.170281101548059,0.64925,0.5082679791766582,0.4526522912888422,4.64,4.64,4.64,31.582510763281746,30.06523613796065,29.28674225254085,24.98571387060731,25.22287303495696,25.316711803317013,-2.388668622719738,-2.0000791115160657,-1.8543580448146888,False,False,False,-0.3,1801.0,24.16,1.3175,102.2,38.23042913,57,13.416666666666698,32.3,7.56,28.49765625,0.64925,4.64,-2.55,25.8175
Richmond_Eucalyptus_dunnii,23.769109537987145,23.672467068354273,23.108857096450834,7.605352893748507,6.770674620940433,5.987522394405423,0.58125,0.5053871331511207,0.4296550022362783,4.64,4.64,4.64,31.06454058230506,30.10794429053713,28.99021486493977,24.95831456644352,25.095360524550678,25.22962864533756,-2.2429475560183607,-2.0000791115160657,-1.8057843559142297,False,False,False,-0.3,1801.0,24.0425,1.34,102.2,38.33226075,57,13.5,32.125,6.96,27.73771875,0.58125,4.64,-2.1,25.54
Richmond_Eucalyptus_dunnii,22.15129980017578,24.1970187688874,23.22480745495959,5.805186399493955,8.362067389383338,6.5917298293761375,0.3595,0.5685894758167513,0.419218796186793,4.64,4.64,4.64,28.291011966243246,31.284997084924477,29.22331558402268,25.341069395867834,24.91684130920031,25.207106217731233,-1.4950691389173316,-2.1926887232222505,-1.6943890201473089,False,False,False,-0.05,1801.0,24.13,1.555,102.2,38.83559269,57,13.6333333333333,22.0,5.215,27.43374375,0.3595,4.64,-2.05,26.44
Richmond_Eucalyptus_dunnii,23.51307097432231,24.35291281087182,23.51260343877603,6.937960269251075,7.925719576274228,6.401344736004193,0.49125,0.5872264347763086,0.4443390658944009,4.64,4.64,4.64,30.724370327814388,31.72137899379575,29.88647994215444,25.15942393673869,24.99670694964012,25.249671642567467,-1.7940489607622971,-2.043198812299768,-1.6445590498398146,False,False,False,-0.05,1799.0,24.1375,1.41,102.2,39.10283738,57,13.7,17.9,6.31,31.89204375,0.49125,4.64,-1.9,25.955
Richmond_Eucalyptus_dunnii,24.0859443899274,23.868078625377464,23.61228771731545,7.849923212526402,6.742962846599134,6.401173808159827,0.64425,0.5338404555169389,0.4945211510700849,4.64,4.64,4.64,31.753314022355234,30.580619998233303,30.06831800056344,24.935108526026173,25.116353457077548,25.17541998466661,-2.2518227524565093,-1.9588730813653124,-1.86122319100158,False,False,False,-0.25,1799.0,24.06,1.26,102.1,38.46119681,57,13.85,30.075,7.1575,29.3335875,0.64425,4.64,-2.35,25.425
Richmond_Eucalyptus_dunnii,23.72060230936112,23.826119457102852,23.338307476862568,7.378552954425023,6.927190561141535,6.21759414942742,0.5625,0.5236275746326602,0.4528758559957458,4.64,4.64,4.64,31.009557397248734,30.467324211856173,29.475430265329194,25.013851309816047,25.087552603392922,25.208529021286754,-2.1053479169109104,-2.007698026547178,-1.812398245819714,False,False,False,-0.25,1799.5,24.0625,1.33,102.1,38.47335581,57,13.916666666666698,30.125,6.705,28.19368125,0.5625,4.64,-2.35,25.675
