site_spp,A(std),A(therm),A(pmax),E(std),E(therm),E(pmax),gs(std),gs(therm),gs(pmax),gb(std),gb(therm),gb(pmax),Ci(std),Ci(therm),Ci(pmax),Tleaf(std),Tleaf(therm),Tleaf(pmax),Pleaf(std),Pleaf(therm),Pleaf(pmax),k(therm),k(pmax),Rublim(std),Rublim(therm),Rublim(pmax),VPD,Ps,Tair,hod,gs,gb,Pleaf
E_crebra_VarEnv,-0.049145922760289576,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7329372517082882,9999.0,9999.0,43.55830072814531,9999.0,9999.0,65.56802167118408,9999.0,9999.0,-5.0,9999.0,9999.0,9999.0,9999.0,0.0,9999.0,9999.0,3,-5.0,54,12,0.1,0,-2
E_crebra_VarEnv,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,9999.0,9999.0,3,-5.0,56,12,0.1,0,-2
E_crebra_VarEnv,-0.19217249411566573,1.0618671004414093,1.0618671004414093,1e-17,0.206473147687228,0.206473147687228,1e-17,0.0045791051167607495,0.0045791051167607495,0.6946405470591043,0.4571233003324946,0.4571233003324946,8.679827076010495,10.623943402427095,10.623943402427095,33.33220804636214,34.260844389205324,34.260844389205324,-5.5,-6.037430724913527,-6.037430724913527,0.28734673817873085,0.28734673817873085,True,True,True,3,-5.5,28,12,0.1,0,-2
E_crebra_VarEnv,-0.17233841974954098,0.9639971236214722,0.9639971236214722,1e-17,0.206473147687228,0.206473147687228,1e-17,0.0043373138360040964,0.0043373138360040964,0.6937690406937681,0.4520324799500064,0.4520324799500064,9.869421037015202,12.281166920660976,12.281166920660976,35.5485703541485,36.546630310912725,36.546630310912725,-5.5,-6.037430724913527,-6.037430724913527,0.28734673817873085,0.28734673817873085,True,True,True,3,-5.5,30,12,0.1,0,-2
E_crebra_VarEnv,-0.143069863160741,0.8552922199012156,0.8552922199012156,1e-17,0.206473147687228,0.206473147687228,1e-17,0.0040804232349581256,0.0040804232349581256,0.6936702817791335,0.4470322223795812,0.4470322223795812,11.245162074584107,14.400247852421286,14.400247852421286,37.797717384773115,38.879152598699044,38.879152598699044,-5.5,-6.037430724913527,-6.037430724913527,0.28734673817873085,0.28734673817873085,True,True,True,3,-5.5,32,12,0.1,0,-2
E_crebra_VarEnv,-0.11104162845638,0.7424848500794567,0.7424848500794567,1e-17,0.20857975501717751,0.20857975501717751,1e-17,0.0038517154467074335,0.0038517154467074335,0.6943208316825628,0.4421203256974248,0.4421203256974248,12.8425136938654,17.157143693231482,17.157143693231482,40.08245433615413,41.25771428451657,41.25771428451657,-5.5,-6.044792789638372,-6.044792789638372,0.28494218361117485,0.28494218361117485,True,True,True,3,-5.5,34,12,0.1,0,-2
E_crebra_VarEnv,-0.08183759014784264,0.6047258512519238,0.6047258512519238,1e-17,0.206473147687228,0.206473147687228,1e-17,0.0035313111173135405,0.0035313111173135405,0.6956893762409079,0.4372946556296847,0.4372946556296847,14.704970101689186,20.623631051723443,20.623631051723443,42.40567361899342,43.702324527798815,43.702324527798815,-5.5,-6.037430724913527,-6.037430724913527,0.28734673817873085,0.28734673817873085,True,True,True,3,-5.5,36,12,0.1,0,-2
E_crebra_VarEnv,-0.05816867343518072,0.4418973535961788,0.4418973535961788,1e-17,0.19122562788985156,0.19122562788985156,1e-17,0.002992685680379553,0.002992685680379553,0.6977379164152082,0.4325531430475559,0.4325531430475559,16.886113581542887,24.67851337399224,24.67851337399224,44.77035447794279,46.24090338789553,46.24090338789553,-5.5,-5.9858962718396285,-5.9858962718396285,0.3044820802134736,0.3044820802134736,True,True,True,3,-5.5,38,12,0.1,0,-2
E_crebra_VarEnv,-0.04036668709992347,0.33738560184823885,0.3123046285569256,1e-17,0.206473147687228,0.18670569430254227,1e-17,0.002959270636870513,0.002659120566360867,0.7004231467332758,0.4278937815706803,0.4278937815706803,19.452250717643594,30.08902787556623,29.59628166139327,47.17956378794671,48.76852729262746,48.81913281029135,-5.5,-6.037430724913527,-5.971172142389943,0.28734673817873085,0.3094741487506639,True,True,True,3,-5.5,40,12,0.1,0,-2
E_crebra_VarEnv,-0.02758134440765936,0.2814197697264748,0.1832547660125288,1e-17,0.3080292149188483,0.16051021066892746,1e-17,0.004130553380989989,0.0020474574125855897,0.7036979142457604,0.4233146252735007,0.4233146252735007,22.485802743525085,37.45496328134543,34.28645643983923,49.6364578982029,51.14147924067718,51.525174597451546,-5.5,-6.501240802578628,-5.890189430416672,0.15829915392244182,0.33767285128277474,True,True,True,3,-5.5,42,12,0.1,0,-2
E_crebra_VarEnv,-0.018653717765002104,0.10300568363960184,0.09873561661219536,1e-17,0.15296519453363014,0.142631807474475,1e-17,0.001743003212385074,0.001619043121508483,0.7075126585971958,0.4188137864895168,0.4188137864895168,26.08968146177608,39.441099538758294,39.142340830434634,52.14428533595066,54.26049983980424,54.2877024102697,-5.5,-5.868103236242143,-5.838654977342771,0.34557567748412155,0.3562496628686711,True,True,True,3,-5.5,44,12,0.1,0,-2
E_crebra_VarEnv,-0.012526480880568708,0.04640957016038208,0.04640957016038208,1e-17,0.1373466725616062,0.1373466725616062,1e-17,0.0013819317071662887,0.0013819317071662887,0.7118167515100099,0.4143894337086749,0.4143894337086749,30.392957201600726,43.774333735600884,43.774333735600884,54.7063901495384,57.09988494942605,57.09988494942605,-5.5,-5.823930847893085,-5.823930847893085,0.3616442623987227,0.3616442623987227,True,True,True,3,-5.5,46,12,0.1,0,-2
E_crebra_VarEnv,-0.00836688661257408,0.013808831657811141,0.013808831657811141,1e-17,0.11256925613554586,0.11256925613554586,1e-17,0.0009877300821365751,0.0009877300821365751,0.7165596770446886,0.4100397895633818,0.4100397895633818,35.558225705266096,47.19203401723954,47.19203401723954,57.32621566299111,60.052364443037995,60.052364443037995,-5.5,-5.7576722653695,-5.7576722653695,0.3863798974993552,0.3863798974993552,True,True,True,3,-5.5,48,12,0.1,0,-2
E_crebra_VarEnv,-0.005563731339834829,0.0003725502632031808,0.0003725502632031808,1e-17,0.26393619509289057,0.26393619509289057,1e-17,0.002169062577541741,0.002169062577541741,0.7216920181203597,0.405763128898876,0.405763128898876,41.79121554448438,49.598183972128325,49.598183972128325,60.007308427483046,62.620702207108174,62.620702207108174,-5.5,-6.265654731383656,-6.265654731383656,0.21804911118287612,0.21804911118287612,True,True,True,3,-5.5,50,12,0.1,0,-2
E_crebra_VarEnv,-0.0036848654615784585,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7271662365993664,9999.0,9999.0,49.35335869028504,9999.0,9999.0,62.753322182164716,9999.0,9999.0,-5.5,9999.0,9999.0,9999.0,9999.0,True,9999.0,9999.0,3,-5.5,52,12,0.1,0,-2
E_crebra_VarEnv,-0.04915483506240022,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7329372517082882,9999.0,9999.0,43.55830072638663,9999.0,9999.0,65.56802167118408,9999.0,9999.0,-5.5,9999.0,9999.0,9999.0,9999.0,0.0,9999.0,9999.0,3,-5.5,54,12,0.1,0,-2
E_crebra_VarEnv,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,9999.0,9999.0,3,-5.5,56,12,0.1,0,-2
E_crebra_VarEnv,-0.1921724950284089,0.4694168667274967,0.4694168667274967,1e-17,0.09488292402580534,0.09488292402580534,1e-17,0.0020540876177611985,0.0020540876177611985,0.6946405470591043,0.4571233003324946,0.4571233003324946,8.679827074987983,10.002767734283424,10.002767734283424,33.33220804636214,34.51982349325216,34.51982349325216,-6.0,-6.3976591566833445,-6.3976591566833445,0.18307487818830034,0.18307487818830034,True,True,True,3,-6.0,28,12,0.1,0,-2
E_crebra_VarEnv,-0.17233842043455885,0.4114494713771102,0.4114494713771102,1e-17,0.09036965010300334,0.09036965010300334,1e-17,0.0018481574910387945,0.0018481574910387945,0.6937690406937681,0.4520324799500064,0.4520324799500064,9.869421036012435,11.472927156858974,11.472927156858974,35.5485703541485,36.820497543957856,36.820497543957856,-6.0,-6.373411647129482,-6.373411647129482,0.1892135884182888,0.1892135884182888,True,True,True,3,-6.0,30,12,0.1,0,-2
E_crebra_VarEnv,-0.14306986367080587,0.3660204458675345,0.3660204458675345,1e-17,0.08944904609637036,0.08944904609637036,1e-17,0.0017174782986507284,0.0017174782986507284,0.6936702817791335,0.4470322223795812,0.4470322223795812,11.245162073535461,13.29892368919008,13.29892368919008,37.797717384773115,39.159821474846275,39.159821474846275,-6.0,-6.36856214521871,-6.36856214521871,0.19045677956872797,0.19045677956872797,True,True,True,3,-6.0,32,12,0.1,0,-2
E_crebra_VarEnv,-0.11104162883029267,0.3374902984999484,0.3374902984999484,1e-17,0.09309546378205773,0.09309546378205773,1e-17,0.0016676707569539466,0.0016676707569539466,0.6943208316825628,0.4421203256974248,0.4421203256974248,12.842513692711586,15.65110579128417,15.65110579128417,40.08245433615413,41.53934968653062,41.53934968653062,-6.0,-6.3879601528618,-6.3879601528618,0.18551491237498952,0.18551491237498952,True,True,True,3,-6.0,34,12,0.1,0,-2
E_crebra_VarEnv,-0.08183759041601224,0.27959738263691325,0.27959738263691325,1e-17,0.09036965010300334,0.09036965010300334,1e-17,0.0014958999440173476,0.0014958999440173476,0.6956893762409079,0.4372946556296847,0.4372946556296847,14.704970100380294,18.505848878157963,18.505848878157963,42.40567361899342,43.990322116592225,43.990322116592225,-6.0,-6.373411647129482,-6.373411647129482,0.1892135884182888,0.1892135884182888,True,True,True,3,-6.0,36,12,0.1,0,-2
E_crebra_VarEnv,-0.05816867362242295,0.21293613557303556,0.21293613557303556,1e-17,0.08475490663695735,0.08475490663695735,1e-17,0.0012844833599955099,0.0012844833599955099,0.6977379164152082,0.4325531430475559,0.4325531430475559,16.886113580045432,21.938398506016718,21.938398506016718,44.77035447794279,46.509464667578754,46.509464667578754,-6.0,-6.344314635664848,-6.344314635664848,0.19674995071637014,0.19674995071637014,True,True,True,3,-6.0,38,12,0.1,0,-2
E_crebra_VarEnv,-0.04036668722649989,0.17249172212588315,0.1599984771651819,1e-17,0.09036965010300334,0.08283426258870988,1e-17,0.0012476255179900849,0.001140781609789749,0.7004231467332758,0.4278937815706803,0.4278937815706803,19.452250715953035,26.533587470242143,26.23667851985138,47.17956378794671,49.06589499127803,49.08519959234383,-6.0,-6.373411647129482,-6.334615631843303,0.1892135884182888,0.19930323339302625,True,True,True,3,-6.0,40,12,0.1,0,-2
E_crebra_VarEnv,-0.027581344489840898,0.14121889618027328,0.10710253298995832,1e-17,0.11149433246069193,0.07792343628962717,1e-17,0.0013982584088054087,0.0009658269474379373,0.7036979142457604,0.4233146252735007,0.4233146252735007,22.485802741684626,32.597832393099196,31.106207672701515,49.6364578982029,51.65251870174711,51.739644879712316,-6.0,-6.494649194898795,-6.31036812228944,0.15980608038345093,0.2057763665064664,True,True,True,3,-6.0,42,12,0.1,0,-2
E_crebra_VarEnv,-0.01865371781560815,0.06433949397077388,0.06433949397077388,1e-17,0.07388079523317523,0.07388079523317523,1e-17,0.0008173092173366183,0.0008173092173366183,0.7075126585971958,0.4188137864895168,0.4188137864895168,26.089681459900174,36.45110875634747,36.45110875634747,52.14428533595066,54.46829274195021,54.46829274195021,-6.0,-6.29097011464635,-6.29097011464635,0.211047224463776,0.211047224463776,True,True,True,3,-6.0,44,12,0.1,0,-2
E_crebra_VarEnv,-0.012526480909526516,0.030840699675557536,0.030840699675557536,1e-17,0.06548481016646569,0.06548481016646569,1e-17,0.0006400495710960093,0.0006400495710960093,0.7118167515100099,0.4143894337086749,0.4143894337086749,30.392957199894617,41.57850442375239,41.57850442375239,54.7063901495384,57.290376566753814,57.290376566753814,-6.0,-6.25217409936017,-6.25217409936017,0.22183441258618786,0.22183441258618786,True,True,True,3,-6.0,46,12,0.1,0,-2
E_crebra_VarEnv,-0.00836688662744195,0.010347151268166738,0.010347151268166738,1e-17,0.06331992849658882,0.06331992849658882,1e-17,0.0005437852853256894,0.0005437852853256894,0.7165596770446886,0.4100397895633818,0.4100397895633818,35.55822570401438,46.3931824141831,46.3931824141831,57.32621566299111,60.183649376667645,60.183649376667645,-6.0,-6.242475095538625,-6.242475095538625,0.22458217758861776,0.22458217758861776,True,True,True,3,-6.0,48,12,0.1,0,-2
E_crebra_VarEnv,-0.005563731346267052,-0.0009987462594224783,-0.0009987462594224783,1e-17,0.12594821296587672,0.12594821296587672,1e-17,0.000972476379302518,0.000972476379302518,0.7216920181203597,0.405763128898876,0.405763128898876,41.79121554393833,49.799610098259954,49.799610098259954,60.007308427483046,62.99664997462278,62.99664997462278,-6.0,-6.591639233114245,-6.591639233114245,0.1385808442388427,0.1385808442388427,True,True,True,3,-6.0,50,12,0.1,0,-2
E_crebra_VarEnv,-0.003684865463718247,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7271662365993664,9999.0,9999.0,49.3533586902805,9999.0,9999.0,62.753322182164716,9999.0,9999.0,-6.0,9999.0,9999.0,9999.0,9999.0,True,9999.0,9999.0,3,-6.0,52,12,0.1,0,-2
E_crebra_VarEnv,-0.049158423542165916,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7329372517082882,9999.0,9999.0,43.558300725678755,9999.0,9999.0,65.56802167118408,9999.0,9999.0,-6.0,9999.0,9999.0,9999.0,9999.0,0.0,9999.0,9999.0,3,-6.0,54,12,0.1,0,-2
E_crebra_VarEnv,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,9999.0,9999.0,3,-6.0,56,12,0.1,0,-2
E_crebra_VarEnv,-0.1921724953955948,0.14026723564134191,0.14026723564134191,1e-17,0.029710790535139645,0.029710790535139645,1e-17,0.0006341256724488497,0.0006341256724488497,0.6946405470591043,0.4571233003324946,0.4571233003324946,8.679827074576625,9.647439145151504,9.647439145151504,33.33220804636214,34.67231320392571,34.67231320392571,-6.5,-6.7196722750900015,-6.7196722750900015,0.1136253385612962,0.1136253385612962,True,True,True,3,-6.5,28,12,0.1,0,-2
E_crebra_VarEnv,-0.17233842071015926,0.1219724973140639,0.1219724973140639,1e-17,0.029710790535139645,0.029710790535139645,1e-17,0.0005990931508235883,0.0005990931508235883,0.6937690406937681,0.4520324799500064,0.4520324799500064,9.869421035608989,11.021677694580033,11.021677694580033,35.5485703541485,36.96466525878371,36.96466525878371,-6.5,-6.7196722750900015,-6.7196722750900015,0.1136253385612962,0.1136253385612962,True,True,True,3,-6.5,30,12,0.1,0,-2
E_crebra_VarEnv,-0.1430698638760306,0.10183152670357808,0.10183152670357808,1e-17,0.027280486079140284,0.027280486079140284,1e-17,0.000515752833417576,0.000515752833417576,0.6936702817791335,0.4470322223795812,0.4470322223795812,11.24516207311352,12.652265227969234,12.652265227969234,37.797717384773115,39.30993845993812,39.30993845993812,-6.5,-6.6986398232196835,-6.6986398232196835,0.11749026331778327,0.11749026331778327,True,True,True,3,-6.5,32,12,0.1,0,-2
E_crebra_VarEnv,-0.11104162898074743,0.1069864361254913,0.1069864361254913,1e-17,0.030765026192440162,0.030765026192440162,1e-17,0.0005420326250342263,0.0005420326250342263,0.6943208316825628,0.4421203256974248,0.4421203256974248,12.842513692247307,14.7033573497535,14.7033573497535,40.08245433615413,41.69220757853117,41.69220757853117,-6.5,-6.729020031476812,-6.729020031476812,0.11193671647476973,0.11193671647476973,True,True,True,3,-6.5,34,12,0.1,0,-2
E_crebra_VarEnv,-0.08183759052392381,0.08080916532942906,0.08080916532942906,1e-17,0.026452202182806462,0.026452202182806462,1e-17,0.0004299454969371088,0.0004299454969371088,0.6956893762409079,0.4372946556296847,0.4372946556296847,14.70497009985358,17.053442931540626,17.053442931540626,42.40567361899342,44.149523743299284,44.149523743299284,-6.5,-6.691629005929576,-6.691629005929576,0.11879883062227332,0.11879883062227332,True,True,True,3,-6.5,36,12,0.1,0,-2
E_crebra_VarEnv,-0.05816867369777245,0.07325437022107606,0.07325437022107606,1e-17,0.028099631435975096,0.028099631435975096,1e-17,0.00041852938365236915,0.00041852938365236915,0.6977379164152082,0.4325531430475559,0.4325531430475559,16.886113579442807,20.072159896009644,20.072159896009644,44.77035447794279,46.65265412526147,46.65265412526147,-6.5,-6.705650640509789,-6.705650640509789,0.11619184354089265,0.11619184354089265,True,True,True,3,-6.5,38,12,0.1,0,-2
E_crebra_VarEnv,-0.04036668727743925,0.064417886274796,0.05674384620839595,1e-17,0.030765026192440162,0.02700541035428765,1e-17,0.0004164988689313097,0.00036514646496371055,0.7004231467332758,0.4278937815706803,0.4278937815706803,19.452250715272672,23.85910876709143,23.660820003863467,47.17956378794671,49.21857091555115,49.228198388931204,-6.5,-6.729020031476812,-6.696302884122981,0.11193671647476973,0.11792532360362462,True,True,True,3,-6.5,40,12,0.1,0,-2
E_crebra_VarEnv,-0.02758134452291477,0.047848243813853525,0.04172635196177907,1e-17,0.030502945800462433,0.026174064457193183,1e-17,0.0003717849972883791,0.000318531408457972,0.7036979142457604,0.4233146252735007,0.4233146252735007,22.485802740943903,28.319270404193787,28.02053724115018,49.6364578982029,51.86254813778246,51.8737563715454,-6.5,-6.7266830923801075,-6.6892920668328735,0.1123571980986108,0.11923727930188227,True,True,True,3,-6.5,42,12,0.1,0,-2
E_crebra_VarEnv,-0.018653717835975303,0.0297923729496605,0.027644819180472516,1e-17,0.027827593987382302,0.025333484999493682,1e-17,0.0003024941387904168,0.0002751193207196348,0.7075126585971958,0.4188137864895168,0.4188137864895168,26.089681459145158,33.358094097507355,33.15849511093726,52.14428533595066,54.588818652239006,54.5953345792285,-6.5,-6.703313701413088,-6.682281249542768,0.11662352427871428,0.12055941756930108,True,True,True,3,-6.5,44,12,0.1,0,-2
E_crebra_VarEnv,-0.012526480921181388,0.015598146341202976,0.015598146341202976,1e-17,0.025051227595438867,0.025051227595438867,1e-17,0.00024081904458501426,0.00024081904458501426,0.7118167515100099,0.4143894337086749,0.4143894337086749,30.39295719920793,38.98129894070226,38.98129894070226,54.7063901495384,57.3969546808722,57.3969546808722,-6.5,-6.679944310446066,-6.679944310446066,0.12100239757169705,0.12100239757169705,True,True,True,3,-6.5,46,12,0.1,0,-2
E_crebra_VarEnv,-0.008366886633426301,0.005416942675061695,0.005416942675061695,1e-17,0.022463947571767715,0.022463947571767715,1e-17,0.0001894567864087488,0.0001894567864087488,0.7165596770446886,0.4100397895633818,0.4100397895633818,35.55822570351056,44.894176599543535,44.894176599543535,57.32621566299111,60.29186849542389,60.29186849542389,-6.5,-6.658911858575745,-6.658911858575745,0.12504041170896374,0.12504041170896374,True,True,True,3,-6.5,48,12,0.1,0,-2
E_crebra_VarEnv,-0.005563731348856064,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7216920181203597,9999.0,9999.0,41.791215543718536,9999.0,9999.0,60.007308427483046,9999.0,9999.0,-6.5,9999.0,9999.0,9999.0,9999.0,True,9999.0,9999.0,3,-6.5,50,12,0.1,0,-2
E_crebra_VarEnv,-0.0036848654645795648,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7271662365993664,9999.0,9999.0,49.35335869027865,9999.0,9999.0,62.753322182164716,9999.0,9999.0,-6.5,9999.0,9999.0,9999.0,9999.0,True,9999.0,9999.0,3,-6.5,52,12,0.1,0,-2
E_crebra_VarEnv,-0.04915986816437157,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7329372517082882,9999.0,9999.0,43.55830072539382,9999.0,9999.0,65.56802167118408,9999.0,9999.0,-6.5,9999.0,9999.0,9999.0,9999.0,0.0,9999.0,9999.0,3,-6.5,54,12,0.1,0,-2
E_crebra_VarEnv,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,9999.0,9999.0,3,-6.5,56,12,0.1,0,-2
E_moluccana_VarEnv,16.720736344894032,16.3048467600843,16.3048467600843,4.984948397886451,4.54693913825803,4.54693913825803,0.23741468532446974,0.20530548986219307,0.20530548986219307,0.7605209414052968,0.7580670552382288,0.7580670552382288,35.94473004493052,34.42033417108405,34.42033417108405,26.92791684007998,27.284113702929254,27.284113702929254,-3.3839040953395667,-3.08022039447576,-3.08022039447576,1.3924889087844858,1.3924889087844858,False,False,False,3,0.0,28,12,0.1,0,-2
E_moluccana_VarEnv,15.535541463170862,15.617066840212662,15.617066840212662,4.64819025399845,4.727116954864863,4.727116954864863,0.21876464398015186,0.2171685457752186,0.2171685457752186,0.6671070732170843,0.7496247307859583,0.7496247307859583,35.44980240731892,35.71749296855607,35.71749296855607,29.360240334680658,29.325168991237092,29.325168991237092,-3.1669871661511326,-3.2103705519888197,-3.2103705519888197,1.3760183884444288,1.3760183884444288,False,False,False,3,0.0,30,12,0.1,0,-2
E_moluccana_VarEnv,13.576467957891051,14.468470234439067,14.468470234439067,4.071818110667379,4.786687222519019,4.786687222519019,0.19151059683706434,0.21893783304349232,0.21893783304349232,0.4606435287237233,0.7413325905054524,0.7413325905054524,34.988969490173986,36.810977430666426,36.810977430666426,32.10116683967592,31.48261730315201,31.48261730315201,-2.7331533077742654,-3.2537539378265063,-3.2537539378265063,1.370176879321791,1.370176879321791,False,False,False,3,0.0,32,12,0.1,0,-2
E_moluccana_VarEnv,11.500237080307715,12.784149357999166,12.784149357999166,3.910666022127273,4.727116954864863,4.727116954864863,0.15463615160809654,0.2099783045546578,0.2099783045546578,0.6385557319454773,0.7331869828526191,0.7331869828526191,35.56416280234927,37.91480841584061,37.91480841584061,34.47843224547764,33.74746612021495,33.74746612021495,-2.646386536098892,-3.2103705519888197,-3.2103705519888197,1.3760183884444288,1.3760183884444288,False,False,False,3,0.0,34,12,0.1,0,-2
E_moluccana_VarEnv,8.527370516506176,11.27985440733134,11.27985440733134,3.1938819604352977,5.196033481601653,5.196033481601653,0.10637212530669003,0.2434782010193106,0.2434782010193106,0.7785425881221327,0.7251843684701491,0.7251843684701491,35.941685727158635,40.48262136626436,40.48262136626436,37.38578251711829,35.63241199656229,35.63241199656229,-2.12578590604665,-3.5574376386903133,-3.5574376386903133,1.3241913538104664,1.3241913538104664,False,False,False,3,0.0,36,12,0.1,0,-2
E_moluccana_VarEnv,4.7105791071397,9.00296109179563,9.00296109179563,2.0826630822049874,5.310291985652545,5.310291985652545,0.05504655647489325,0.24602420591246785,0.24602420591246785,0.9233856278047724,0.7173213160335419,0.7173213160335419,35.7607033650599,42.43581138408885,42.43581138408885,40.755871655090324,37.79953343389504,37.79953343389504,-1.3882683468059758,-3.644204410365687,-3.644204410365687,1.3093752060269814,1.3093752060269814,False,False,False,3,0.0,38,12,0.1,0,-2
E_moluccana_VarEnv,2.0364475354426683,6.483180481898912,6.483180481898912,1.0545231242590636,5.253323425936309,5.253323425936309,0.02258402133191832,0.23154362778750395,0.23154362778750395,1.0160038949885992,0.7095944982767209,0.7095944982767209,35.398224224322995,44.26674014563882,44.26674014563882,44.1910044226832,40.10023094362384,40.10023094362384,-0.6941341734029879,-3.6008210245280003,-3.6008210245280003,1.3168778425084529,1.3168778425084529,True,False,False,3,0.0,40,12,0.1,0,-2
E_moluccana_VarEnv,0.8398845439733309,4.5886466253999165,4.5886466253999165,0.479093740429232,5.644892498423936,5.644892498423936,0.008828864019498657,0.2551753445456615,0.2551753445456615,1.0604993527113296,0.7020006881883848,0.7020006881883848,34.794355813894356,46.20500318766428,46.20500318766428,47.212877576524804,42.108410721618064,42.108410721618064,-0.30368370086380725,-3.9045047253918073,-3.9045047253918073,1.2603607671390908,1.2603607671390908,True,False,False,3,0.0,42,12,0.1,0,-2
E_moluccana_VarEnv,0.3293151378841881,2.7880626485061697,2.7880626485061697,0.2021054211757301,5.479187032851088,5.479187032851088,0.00330534250646441,0.2269335275781554,0.2269335275781554,1.0839100102576025,0.6945367553707072,0.6945367553707072,34.15602793413695,47.443197013455546,47.443197013455546,49.93634786658685,44.513765245771424,44.513765245771424,-0.13015015751306025,-3.7743545678787473,-3.7743545678787473,1.285726553998801,1.285726553998801,True,False,False,3,0.0,44,12,0.1,0,-2
E_moluccana_VarEnv,0.11752252141084953,1.712799807427597,1.712799807427597,0.08007174398035803,5.7534804561906565,5.7534804561906565,0.0011763391848715265,0.2355114657641212,0.2355114657641212,1.098286952281604,0.6871996625524932,0.6871996625524932,34.124022808099,48.4521220242679,48.4521220242679,52.517510035462294,46.63354189265184,46.63354189265184,-0.04338338583768675,-3.991271497067181,-3.991271497067181,1.2424973812311253,1.2424973812311253,True,True,True,3,0.0,46,12,0.1,0,-2
E_moluccana_VarEnv,0.014618576873905748,1.0179140770087023,1.0179140770087023,0.010226320944171792,6.120645917144923,6.120645917144923,0.0001354135356367323,0.2503939014588367,0.2503939014588367,1.1084100469850573,0.6799864622492967,0.6799864622492967,32.87944584074665,49.09047881966453,49.09047881966453,55.087551464949314,48.7105394995016,48.7105394995016,0.0,-4.294955197930988,-4.294955197930988,1.1740658623476643,1.1740658623476643,True,True,True,3,0.0,48,12,0.1,0,-2
E_moluccana_VarEnv,0.006815291671559197,0.6325739894814156,0.5811088729039022,0.00740059245549744,6.998574367121153,6.513013602892211,8.825112821367563e-05,0.3151274819741889,0.26578966491317296,1.116789316096962,0.6728942935634368,0.6728942935634368,37.754434231584355,49.569569293677596,49.47874279953896,57.617243390179,50.50358551062037,50.7932434169897,0.0,-5.119239528847037,-4.642022284632481,0.9471075042666752,1.0851738703002989,True,True,True,3,0.0,50,12,0.1,0,-2
E_moluccana_VarEnv,-0.0014528534964180356,0.20391606970269047,0.20391606970269047,1e-17,5.138430340228917,5.138430340228917,1e-17,0.1469455150147386,0.1469455150147386,1.1268195381234314,0.6659203791172206,0.6659203791172206,42.276500711643905,49.65183051775049,49.65183051775049,60.19838391445751,54.30814910447687,54.30814910447687,0.0,-3.514054252852626,-3.514054252852626,1.3313165620745853,1.3313165620745853,True,True,True,3,0.0,52,12,0.1,0,-2
E_moluccana_VarEnv,-0.003380317270731091,0.13874086468195426,0.13874086468195426,1e-17,6.559835604809624,6.559835604809624,1e-17,0.2253114216641073,0.2253114216641073,1.1360253025786209,0.6590620221130384,0.6590620221130384,49.576749169697116,49.86868140369614,49.86868140369614,62.82768589685186,55.5146385951999,55.5146385951999,0.0,-4.685405670470169,-4.685405670470169,1.0733225590992348,1.0733225590992348,True,True,True,3,0.0,54,12,0.1,0,-2
E_moluccana_VarEnv,-0.017234990883340434,0.061843903639934236,0.061843903639934236,1e-17,6.829677382805138,6.829677382805138,1e-17,0.22388493733755965,0.22388493733755965,1.1456208113394752,0.6523166035143428,0.6523166035143428,37.75416871048646,49.88517974677311,49.88517974677311,65.51327051662264,57.73886825823637,57.73886825823637,0.0,-4.945705985496289,-4.945705985496289,0.9991459619049043,0.9991459619049043,True,True,True,3,0.0,56,12,0.1,0,-2
