doy,hod,A(std),A(therm),A(pmax),E(std),E(therm),E(pmax),gs(std),gs(therm),gs(pmax),gb(std),gb(therm),gb(pmax),gmin(std),gmin(therm),gmin(pmax),Ci(std),Ci(therm),Ci(pmax),Tleaf(std),Tleaf(therm),Tleaf(pmax),Pleaf(std),Pleaf(therm),Pleaf(pmax),k(std),k(therm),k(pmax),Rublim(std),Rublim(therm),Rublim(pmax),Ps(std),Ps(therm),Ps(pmax)
13,12,-0.0014528534964180356,0.20391606970269052,0.20391606970269052,1e-17,5.138430340228917,5.138430340228917,1e-17,0.1469455150147386,0.1469455150147386,1.1268195381234314,0.6659203791172206,0.6659203791172206,,,,42.27650071164391,49.65183051775049,49.65183051775049,60.19838391445751,54.30814910447687,54.30814910447687,0.0,-3.5140542528526266,-3.5140542528526266,,1.3313165620745853,1.3313165620745853,True,True,True,0.0,0.0,0.0
14,12,-0.003380317270731091,0.13874086468195426,0.13874086468195426,1e-17,6.559835604809624,6.559835604809624,1e-17,0.2253114216641073,0.2253114216641073,1.136025302578621,0.6590620221130384,0.6590620221130384,,,,49.57674916969712,49.86868140369614,49.86868140369614,62.827685896851854,55.5146385951999,55.5146385951999,0.0,-4.685405670470169,-4.685405670470169,,1.0733225590992348,1.0733225590992348,True,True,True,0.0,0.0,0.0
15,12,-0.017234990883340434,0.061843903639934236,0.061843903639934236,1e-17,6.829677382805137,6.829677382805137,1e-17,0.22388493733755963,0.22388493733755963,1.1456208113394752,0.6523166035143428,0.6523166035143428,,,,37.75416871048646,49.88517974677311,49.88517974677311,65.51327051662264,57.73886825823637,57.73886825823637,0.0,-4.945705985496289,-4.945705985496289,,0.9991459619049043,0.9991459619049043,True,True,True,0.0,0.0,0.0
16,12,7.034270591898865,15.290024299246003,15.290024299246003,1.1632580064609652,3.763679065542738,3.763679065542738,0.033165583591898806,0.15217422149756757,0.15217422149756757,0.9808016174570487,0.7580670552382288,0.7580670552382288,,,,15.358128457074477,31.279501226532446,31.279501226532446,30.725544293733154,27.99750542860879,27.99750542860879,-1.767165204190921,-3.608361694249131,-3.608361694249131,,1.3155873744440747,1.3155873744440747,False,False,False,-1.0,-1.0,-1.0
17,12,5.069448657880345,14.407813565860343,14.407813565860343,0.8791355979810443,3.81401558300138,3.81401558300138,0.02357324675760938,0.1530279899097511,0.1530279899097511,1.0056718448752748,0.7496247307859583,0.7496247307859583,,,,15.181666976944287,32.40665394701195,32.40665394701195,33.192972318530735,30.128043199748188,30.128043199748188,-1.5753739031431908,-3.646719954458677,-3.646719954458677,,1.3089343568302594,1.3089343568302594,True,False,False,-1.0,-1.0,-1.0
18,12,4.082982336586279,12.873446162785601,12.873446162785601,0.7595381171498287,3.662254618648904,3.662254618648904,0.019417121889056158,0.14073607930889903,0.14073607930889903,1.0142799826082336,0.7413325905054524,0.7413325905054524,,,,16.656311629542063,33.06035406144792,33.06035406144792,35.514660418687036,32.47385121208365,32.47385121208365,-1.4986573827240985,-3.531645173830039,-3.531645173830039,,1.3284500992669717,1.3284500992669717,True,False,False,-1.0,-1.0,-1.0
19,12,1.1866127166285374,11.877354247586764,11.877354247586764,0.232679634800852,4.061713366127103,4.061713366127103,0.005343732578207932,0.1619980054238373,0.1619980054238373,1.056872685730498,0.7331869828526191,0.7331869828526191,,,,14.612947289111942,36.10449956070407,36.10449956070407,38.32118739145838,34.3110752036405,34.3110752036405,-1.153433040838184,-3.838511255506407,-3.838511255506407,,1.2734373607771763,1.2734373607771763,True,False,False,-1.0,-1.0,-1.0
20,12,0.30153393229258296,9.837678534255222,9.837678534255222,0.0630612134696172,4.061713366127103,4.061713366127103,0.0013548937269761664,0.15709450742549896,0.15709450742549896,1.0667271092608688,0.7251843684701491,0.7251843684701491,,,,14.557775234888275,38.171504055975,38.171504055975,40.77940594526676,36.54765480035813,36.54765480035813,-1.038358260209546,-3.838511255506407,-3.838511255506407,,1.2734373607771763,1.2734373607771763,True,False,False,-1.0,-1.0,-1.0
21,12,0.18735881825945977,7.966623893174455,7.966623893174455,0.0446432564459271,4.39629250117318,4.39629250117318,0.0008910077759912874,0.17346219967035142,0.17346219967035142,1.0785268797075571,0.7173213160335419,0.7173213160335419,,,,16.656362956708893,41.136720952946376,41.136720952946376,43.061326634121286,38.505051775070335,38.505051775070335,-1.038358260209546,-4.10701907697323,-4.10701907697323,,1.2174894020988194,1.2174894020988194,True,False,False,-1.0,-1.0,-1.0
22,12,-0.012093655907111645,5.548264784541644,5.548264784541644,1e-17,4.302245656052485,4.302245656052485,1e-17,0.15978537101224816,0.15978537101224816,1.0836013451221673,0.709594498276721,0.709594498276721,,,,17.560325335906406,43.33906662609701,43.33906662609701,45.437974709269966,40.86494271407771,40.86494271407771,-1.0,-4.030302556554138,-4.030302556554138,,1.2342143484391481,1.2342143484391481,True,False,False,-1.0,-1.0,-1.0
23,12,-0.03668661422276959,3.684535991961311,3.684535991961311,1e-17,4.39629250117318,4.39629250117318,1e-17,0.15767185320414873,0.15767185320414873,1.0890058141297414,0.7020006881883848,0.7020006881883848,,,,20.16564623556083,45.46980568086517,45.46980568086517,47.79122771746666,43.0817471776535,43.0817471776535,-1.0,-4.10701907697323,-4.10701907697323,,1.2174894020988194,1.2174894020988194,True,False,False,-1.0,-1.0,-1.0
24,12,-0.02532462924158191,2.3317625293037096,2.3317625293037096,1e-17,4.580425093499505,4.580425093499505,1e-17,0.16017142789040592,0.16017142789040592,1.0952307061228697,0.6945367553707072,0.6945367553707072,,,,23.225568012257202,47.124431861130205,47.124431861130205,50.18360172529118,45.24050396478162,45.24050396478162,-1.0,-4.260452117811414,-4.260452117811414,,1.1822951277869556,1.1822951277869556,True,True,True,-1.0,-1.0,-1.0
25,12,-0.01732650442737796,1.345670188494039,1.345670188494039,1e-17,4.625600727528182,4.625600727528182,1e-17,0.15258712848375688,0.15258712848375688,1.1021997646242683,0.6871996625524932,0.6871996625524932,,,,26.834576759909176,48.21676038173959,48.21676038173959,52.617737029743026,47.5531864995103,47.5531864995103,-1.0,-4.29881037802096,-4.29881037802096,,1.173139292296638,1.173139292296638,True,True,True,-1.0,-1.0,-1.0
26,12,-0.011792690503581352,0.7417691612111206,0.7417691612111206,1e-17,4.714884947670348,4.714884947670348,1e-17,0.14690112338389716,0.14690112338389716,1.1098368314406313,0.6799864622492967,0.6799864622492967,,,,31.109733972272277,48.938533784588756,48.938533784588756,55.09635719415405,49.85540330178767,49.85540330178767,-1.0,-4.375526898440052,-4.375526898440052,,1.154408140714782,1.154408140714782,True,True,True,-1.0,-1.0,-1.0
27,12,-0.00799605876027186,0.6155333469879278,0.4304476371824165,1e-17,6.827498552917462,5.178799550225716,1e-17,0.2968582377027204,0.16278852417668754,1.1180673468702653,0.6728942935634368,0.6728942935634368,,,,36.19653181176694,49.57268570492038,49.40464290285913,57.6222725735773,50.60112790504269,51.82593884197421,-1.0,-7.329112934575098,-4.797467760745059,,0.2837517284868327,1.0420113627972585,True,True,True,-1.0,-1.0,-1.0
28,12,-0.005405369956593346,0.20392862640254167,0.20392862640254167,1e-17,5.138621768991787,5.138621768991787,1e-17,0.14695644808914585,0.14695644808914585,1.1268195381234314,0.6659203791172206,0.6659203791172206,,,,42.27646190043833,49.6518283858045,49.6518283858045,60.19838391445751,54.307956167666674,54.307956167666674,-1.0,-4.759109500535512,-4.759109500535512,,1.0528396702743854,1.0528396702743854,True,True,True,-1.0,-1.0,-1.0
29,12,-0.0036442745182261316,0.028946115598887337,0.028946115598887337,1e-17,3.2473599203529186,3.2473599203529186,1e-17,0.057703583987913885,0.057703583987913885,1.136025302578621,0.6590620221130384,0.6590620221130384,,,,49.576749106259825,49.78858885550203,49.78858885550203,62.827685896851854,59.44262422995141,59.44262422995141,-1.0,-3.2247790921536708,-3.2247790921536708,,1.3740980205166629,1.3740980205166629,True,True,True,-1.0,-1.0,-1.0
30,12,-0.03511855700546358,0.03744113386023214,0.03744113386023214,1e-17,5.521132822225349,5.521132822225349,1e-17,0.14072920115840992,0.14072920115840992,1.1456208113394752,0.6523166035143428,0.6523166035143428,,,,43.42779293763282,49.889231425263624,49.889231425263624,65.51327051662264,58.92372187003455,58.92372187003455,-1.0,-5.142692102630973,-5.142692102630973,,0.9399378595855576,0.9399378595855576,0.0,True,True,-1.0,-1.0,-1.0
31,12,-0.19767791789043354,13.668049002285514,13.668049002285514,1e-17,2.9381014290453247,2.9381014290453247,1e-17,0.10593590899400174,0.10593590899400174,1.0721966959130456,0.7580670552382288,0.7580670552382288,,,,8.036089498610078,27.022073161187638,27.022073161187638,32.001910446613124,28.86835820429024,28.86835820429024,-2.0,-4.133320613209942,-4.133320613209942,,1.2116206220371128,1.2116206220371128,True,False,False,-2.0,-2.0,-2.0
32,12,-0.18609657836830418,13.045263659883847,13.045263659883847,1e-17,3.09761610285188,3.09761610285188,1e-17,0.11195041658286986,0.11195041658286986,1.0713188948103582,0.7496247307859583,0.7496247307859583,,,,9.112357241706093,29.085295532965,29.085295532965,34.171569033703506,30.86711969065236,30.86711969065236,-2.0,-4.266653151535563,-4.266653151535563,,1.1808245542387938,1.1808245542387938,True,False,False,-2.0,-2.0,-2.0
33,12,-0.16240485928794746,11.683784713840488,11.683784713840488,1e-17,3.0581241998824935,3.0581241998824935,1e-17,0.10716119824607447,0.10716119824607447,1.0716099857462829,0.7413325905054524,0.7413325905054524,,,,10.348606655000134,30.48658725447495,30.48658725447495,36.366109621998866,33.11040480932556,33.11040480932556,-2.0,-4.233320016954158,-4.233320016954158,,1.1886858716981081,1.1886858716981081,True,False,False,-2.0,-2.0,-2.0
34,12,-0.13191140072916951,9.981512726730854,9.981512726730854,1e-17,3.018372047195116,3.018372047195116,1e-17,0.10189603378968337,0.10189603378968337,1.0730353019074212,0.7331869828526191,0.7331869828526191,,,,11.77325418748369,32.456830880041814,32.456830880041814,38.58772161854491,35.379678335962865,35.379678335962865,-2.0,-4.199986882372753,-4.199986882372753,,1.1964394953466555,1.1964394953466555,True,False,False,-2.0,-2.0,-2.0
35,12,-0.10097656792304943,8.27877845245515,8.27877845245515,1e-17,3.1368441802163365,3.1368441802163365,1e-17,0.10402206984944713,0.10402206984944713,1.0755482026746896,0.7251843684701491,0.7251843684701491,,,,13.420689316656627,35.650409747638655,35.650409747638655,40.83866748963632,37.49566152424786,37.49566152424786,-2.0,-4.299986286116969,-4.299986286116969,,1.1728563874400595,1.1728563874400595,True,False,False,-2.0,-2.0,-2.0
36,12,-0.07399220282546681,6.286641076149362,6.286641076149362,1e-17,3.214494703294361,3.214494703294361,1e-17,0.10342327995432286,0.10342327995432286,1.0790918618521506,0.7173213160335419,0.7173213160335419,,,,15.332690138541691,38.93215294743193,38.93215294743193,43.12128237731813,39.68527717103993,39.68527717103993,-2.0,-4.36665255527978,-4.36665255527978,,1.1566032255167213,1.1566032255167213,True,False,False,-2.0,-2.0,-2.0
37,12,-0.05263511334528659,4.437459512607585,4.437459512607585,1e-17,3.328904205075988,3.328904205075988,1e-17,0.10394693280651748,0.10394693280651748,1.0836013451221673,0.709594498276721,0.709594498276721,,,,17.560205829403305,42.13068108806025,42.13068108806025,45.437974709269966,41.86156456138803,41.86156456138803,-2.0,-4.466651959023995,-4.466651959023995,,1.131447169692536,1.131447169692536,True,False,False,-2.0,-2.0,-2.0
38,12,-0.03673289954801817,2.960020434573846,2.960020434573846,1e-17,3.513851744571187,3.513851744571187,1e-17,0.10721806714310389,0.10721806714310389,1.0890058141297414,0.7020006881883848,0.7020006881883848,,,,20.165608069877084,44.79474478101598,44.79474478101598,47.79122771746666,43.98661913153703,43.98661913153703,-2.0,-4.633317631931022,-4.633317631931022,,1.087533005460807,1.087533005460807,True,False,False,-2.0,-2.0,-2.0
39,12,-0.025326502895317404,1.728188647061625,1.728188647061625,1e-17,3.477451016686964,3.477451016686964,1e-17,0.0988701453583724,0.0988701453583724,1.0952307061228697,0.6945367553707072,0.6945367553707072,,,,23.22554355157051,46.62907133304807,46.62907133304807,50.18360172529118,46.40146513698979,46.40146513698979,-2.0,-4.599984497349617,-4.599984497349617,,1.0965080543390333,1.0965080543390333,True,True,True,-2.0,-2.0,-2.0
40,12,-0.017327161174833433,1.0136082398235087,1.0136082398235087,1e-17,3.656417010831913,3.656417010831913,1e-17,0.10022307988534976,0.10022307988534976,1.1021997646242683,0.6871996625524932,0.6871996625524932,,,,26.834558962122827,47.97453301873815,47.97453301873815,52.617737029743026,48.596675495656186,48.596675495656186,-2.0,-4.766650170256643,-4.766650170256643,,1.050719919418154,1.050719919418154,True,True,True,-2.0,-2.0,-2.0
41,12,-0.011792963376364707,0.6188613985821552,0.505700511546175,1e-17,4.114911492086818,3.5499517514114824,1e-17,0.11418397376468532,0.08816696844858826,1.1098368314406313,0.6799864622492967,0.6799864622492967,,,,31.109721325960116,48.85979836287956,48.77997912293399,55.09635719415405,50.49305857227715,51.18957203134889,-2.0,-5.233314054396319,-4.6666507665124275,,0.9119621123194722,1.0784649576415954,True,True,True,-2.0,-2.0,-2.0
42,12,-0.007996172062986251,0.2914021106082571,0.2914021106082571,1e-17,3.990572932317151,3.990572932317151,1e-17,0.09949425654334956,0.09949425654334956,1.1180673468702653,0.6728942935634368,0.6728942935634368,,,,36.196524191350434,49.32872919198042,49.32872919198042,57.6222725735773,53.11927603025488,53.11927603025488,-2.0,-5.099981516070697,-5.099981516070697,,0.9529719108013797,0.9529719108013797,True,True,True,-2.0,-2.0,-2.0
43,12,-0.005405412406021014,0.16603045851801565,0.16603045851801565,1e-17,4.556122616487998,4.556122616487998,1e-17,0.1163047568659739,0.1163047568659739,1.1268195381234314,0.6659203791172206,0.6659203791172206,,,,42.27645911267061,49.65836383993784,49.65836383993784,60.19838391445751,54.94288357323971,54.94288357323971,-2.0,-5.766644207698803,-5.766644207698803,,0.7413447514135639,0.7413447514135639,True,True,True,-2.0,-2.0,-2.0
44,12,-0.003644287420763795,0.030039939452111572,0.030039939452111572,1e-17,3.2910477889069485,3.2910477889069485,1e-17,0.059035059064062714,0.059035059064062714,1.136025302578621,0.6590620221130384,0.6590620221130384,,,,49.57674909624497,49.78833216369999,49.78833216369999,62.827685896851854,59.3676892845482,59.3676892845482,-2.0,-4.4333188244425905,-4.4333188244425905,,1.1399345139141261,1.1399345139141261,True,True,True,-2.0,-2.0,-2.0
45,12,-0.046326035697785005,0.015204956907636194,0.015204956907636194,1e-17,4.2045447188056695,4.2045447188056695,1e-17,0.08269776464677214,0.08269776464677214,1.1456208113394752,0.6523166035143428,0.6523166035143428,,,,43.427788884888855,49.89340392387894,49.89340392387894,65.51327051662264,60.60635009919385,60.60635009919385,-2.0,-5.333313458140534,-5.333313458140534,,0.8806400369339853,0.8806400369339853,0.0,True,True,-2.0,-2.0,-2.0
46,12,-0.1976796171063362,11.471589500692822,11.471589500692822,1e-17,2.199111217045294,2.199111217045294,1e-17,0.0715742810055664,0.0715742810055664,1.0721966959130456,0.7580670552382288,0.7580670552382288,,,,8.036087871902643,22.384598049326428,22.384598049326428,32.001910446613124,29.75978442849273,29.75978442849273,-3.0,-4.755096555102408,-4.755096555102408,,1.0539659460919284,1.0539659460919284,True,False,False,-3.0,-3.0,-3.0
47,12,-0.18609773121638784,10.93168411162359,10.93168411162359,1e-17,2.316637193137348,2.316637193137348,1e-17,0.07471240634637939,0.07471240634637939,1.0713188948103582,0.7496247307859583,0.7496247307859583,,,,9.112355866759996,24.64184713294164,24.64184713294164,34.171569033703506,31.792576243333603,31.792576243333603,-3.0,-4.868328590915466,-4.868328590915466,,1.021717198843238,1.021717198843238,True,False,False,-3.0,-3.0,-3.0
48,12,-0.16240565543156538,9.929427550431358,9.929427550431358,1e-17,2.3740174546015855,2.3740174546015855,1e-17,0.07490840108313546,0.07490840108313546,1.0716099857462829,0.7413325905054524,0.7413325905054524,,,,10.348605390454654,26.977829609261786,26.977829609261786,36.366109621998866,33.927708087104314,33.927708087104314,-3.0,-4.9249446088219955,-4.9249446088219955,,1.0052427690242425,1.0052427690242425,True,False,False,-3.0,-3.0,-3.0
49,12,-0.13191195295982494,8.44005714886946,8.44005714886946,1e-17,2.3740174546015855,2.3740174546015855,1e-17,0.07225453921699672,0.07225453921699672,1.0730353019074212,0.7331869828526191,0.7331869828526191,,,,11.77325293616294,29.607239890942044,29.607239890942044,38.58772161854491,36.16427248624461,36.16427248624461,-3.0,-4.9249446088219955,-4.9249446088219955,,1.0052427690242425,1.0052427690242425,True,False,False,-3.0,-3.0,-3.0
50,12,-0.10097694845550897,6.754947225787859,6.754947225787859,1e-17,2.4023562400383836,2.4023562400383836,1e-17,0.07041660764311486,0.07041660764311486,1.0755482026746896,0.7251843684701491,0.7251843684701491,,,,13.420688009716214,33.09818377752454,33.09818377752454,40.83866748963632,38.395552077228196,38.395552077228196,-3.0,-4.95325261777526,-4.95325261777526,,0.9969226041546022,0.9969226041546022,True,False,False,-3.0,-3.0,-3.0
51,12,-0.07399246144737703,5.069631906761493,5.069631906761493,1e-17,2.4859489369516687,2.4859489369516687,1e-17,0.07041482950024534,0.07041482950024534,1.0790918618521506,0.7173213160335419,0.7173213160335419,,,,15.332688729974446,37.13221184743814,37.13221184743814,43.12128237731813,40.58659259181457,40.58659259181457,-3.0,-5.038176644635055,-5.038176644635055,,0.9716469538566972,0.9716469538566972,True,False,False,-3.0,-3.0,-3.0
52,12,-0.052635285762909656,3.322209289800914,3.322209289800914,1e-17,2.4304587380349054,2.4304587380349054,1e-17,0.06445557098468778,0.06445557098468778,1.0836013451221673,0.709594498276721,0.709594498276721,,,,17.560204297481405,40.61848607776439,40.61848607776439,45.437974709269966,43.002958983334494,43.002958983334494,-3.0,-4.981560626728525,-4.981560626728525,,0.9885489669941695,0.9885489669941695,True,True,True,-3.0,-3.0,-3.0
53,12,-0.03673301161508602,2.091639849426072,2.091639849426072,1e-17,2.4859489369516687,2.4859489369516687,1e-17,0.06254519956262608,0.06254519956262608,1.0890058141297414,0.7020006881883848,0.7020006881883848,,,,20.165606424222947,43.745672469017904,43.745672469017904,47.79122771746666,45.30907197456738,45.30907197456738,-3.0,-5.038176644635055,-5.038176644635055,,0.9716469538566972,0.9716469538566972,True,True,True,-3.0,-3.0,-3.0
54,12,-0.025326573301449162,1.26579477282271,1.26579477282271,1e-17,2.6204399010373476,2.6204399010373476,1e-17,0.06312216099123005,0.06312216099123005,1.0952307061228697,0.6945367553707072,0.6945367553707072,,,,23.225541844793046,46.112118696365606,46.112118696365606,50.18360172529118,47.5421003459154,47.5421003459154,-3.0,-5.179716689401378,-5.179716689401378,,0.9285588169301462,0.9285588169301462,True,True,True,-3.0,-3.0,-3.0
55,12,-0.017327203378876832,0.6769923850590007,0.6769923850590007,1e-17,2.6204399010373476,2.6204399010373476,1e-17,0.05847529482704583,0.05847529482704583,1.1021997646242683,0.6871996625524932,0.6871996625524932,,,,26.834557303178972,47.636737750590335,47.636737750590335,52.617737029743026,50.0189729147551,50.0189729147551,-3.0,-5.179716689401378,-5.179716689401378,,0.9285588169301462,0.9285588169301462,True,True,True,-3.0,-3.0,-3.0
56,12,-0.011792987027506793,0.5375807511161417,0.33110496530038036,1e-17,3.704366989767528,2.594030916164708,1e-17,0.09485775657018229,0.05296205175642858,1.1098368314406313,0.6799864622492967,0.6799864622492967,,,,31.109719886989076,48.87427572858833,48.613774745765426,55.09635719415405,50.98947257199731,52.59845885196701,-3.0,-6.793273199737461,-5.151408680448112,,0.42198422051650697,0.9372654823224374,True,True,True,-3.0,-3.0,-3.0
57,12,-0.007996184039646581,0.1782530731895781,0.1782530731895781,1e-17,2.917784093025899,2.917784093025899,1e-17,0.05840570069142356,0.05840570069142356,1.1180673468702653,0.6728942935634368,0.6728942935634368,,,,36.19652318682759,49.25049070445574,49.25049070445574,57.6222725735773,54.662843536274636,54.662843536274636,-3.0,-5.5194127968405535,-5.5194127968405535,,0.8213469904461248,0.8213469904461248,True,True,True,-3.0,-3.0,-3.0
58,12,-0.005405417571283648,0.04152136615461041,0.04152136615461041,1e-17,2.199111217045294,2.199111217045294,1e-17,0.03403469164481944,0.03403469164481944,1.1268195381234314,0.6659203791172206,0.6659203791172206,,,,42.27645870121572,49.58432583757786,49.58432583757786,60.19838391445751,58.63138135797123,58.63138135797123,-3.0,-4.755096555102408,-4.755096555102408,,1.0539659460919284,1.0539659460919284,True,True,True,-3.0,-3.0,-3.0
59,12,-0.0036442891711508107,0.029650376685155633,0.029650376685155633,1e-17,3.2755620226001105,3.2755620226001105,1e-17,0.058561084260534566,0.058561084260534566,1.136025302578621,0.6590620221130384,0.6590620221130384,,,,49.57674909462904,49.788423242435904,49.788423242435904,62.827685896851854,59.394172931799176,59.394172931799176,-3.0,-6.000648949046052,-6.000648949046052,,0.6654172558762212,0.6654172558762212,True,True,True,-3.0,-3.0,-3.0
60,12,-0.049037852388237865,0.0018798425244076974,0.0020840010730017386,1e-17,3.1373426393908312,3.1578686814625674,1e-17,0.04917706335617895,0.049726737660927854,1.1456208113394752,0.6523166035143428,0.6523166035143428,,,,43.42778827667302,49.89665234172871,49.89659277416817,65.51327051662264,62.41329391411521,62.37459544269542,-3.0,-5.8024928863732,-5.830800895326464,,0.729696071522724,0.7204973555705692,0.0,True,True,-3.0,-3.0,-3.0
