doy,hod,A(std),A(therm),A(pmax),E(std),E(therm),E(pmax),gs(std),gs(therm),gs(pmax),gb(std),gb(therm),gb(pmax),gmin(std),gmin(therm),gmin(pmax),Ci(std),Ci(therm),Ci(pmax),Tleaf(std),Tleaf(therm),Tleaf(pmax),Pleaf(std),Pleaf(therm),Pleaf(pmax),k(std),k(therm),k(pmax),Rublim(std),Rublim(therm),Rublim(pmax),Ps(std),Ps(therm),Ps(pmax)
61,12,-0.19217247199288856,5.3358357827411576,5.3358357827411576,1e-17,0.9881424390952125,0.9881424390952125,1e-17,0.025825882125985487,0.025825882125985487,0.6946405470591043,0.45712330033249465,0.45712330033249465,,,,8.679827100783658,14.763387953918818,14.763387953918818,33.33220804636214,32.536532348788484,32.536532348788484,-4.0,-5.102581734361989,-5.102581734361989,,0.6603481008427555,0.6603481008427555,True,False,False,-4.0,-4.0,-4.0
62,12,-0.17233840316892945,4.765186627136834,4.765186627136834,1e-17,0.9881424390952125,0.9881424390952125,1e-17,0.024703272680086458,0.024703272680086458,0.6937690406937681,0.4520324799500064,0.4520324799500064,,,,9.869421061274796,16.785480793917156,16.785480793917156,35.5485703541485,34.79195693941629,34.79195693941629,-4.0,-5.102581734361989,-5.102581734361989,,0.6603481008427555,0.6603481008427555,True,True,True,-4.0,-4.0,-4.0
63,12,-0.14306985082976942,4.165176409760453,4.165176409760453,1e-17,1.0076243711158477,1.0076243711158477,1e-17,0.024052722411498546,0.024052722411498546,0.6936702817791335,0.4470322223795812,0.4470322223795812,,,,11.245162099920988,19.66597687454385,19.66597687454385,37.79771738477312,37.04814316543807,37.04814316543807,-4.0,-5.1323812406960965,-5.1323812406960965,,0.6471895355869647,0.6471895355869647,True,True,True,-4.0,-4.0,-4.0
64,12,-0.11104161942674673,3.2545920524584275,3.2545920524584275,1e-17,0.9682680832274511,0.9682680832274511,1e-17,0.02162350188583004,0.02162350188583004,0.6943208316825628,0.4421203256974248,0.4421203256974248,,,,12.84251372171098,23.174559365590657,23.174559365590657,40.082454336154136,39.48069246198196,39.48069246198196,-4.0,-5.072782228027881,-5.072782228027881,,0.6735261026395275,0.6735261026395275,True,True,True,-4.0,-4.0,-4.0
65,12,-0.0818375836782419,2.4187553568642857,2.4187553568642857,1e-17,0.9480008172093255,0.9480008172093255,1e-17,0.01974171772415932,0.01974171772415932,0.695689376240908,0.4372946556296847,0.4372946556296847,,,,14.70497013324503,27.63126391227157,27.63126391227157,42.40567361899342,41.92668254240205,41.92668254240205,-4.0,-5.0429827216937735,-5.0429827216937735,,0.6867173097560029,0.6867173097560029,True,True,True,-4.0,-4.0,-4.0
66,12,-0.05816866892205308,1.6056659168434606,1.6056659168434606,1e-17,0.8956121487958083,0.8956121487958083,1e-17,0.017105775906078494,0.017105775906078494,0.6977379164152082,0.43255314304755593,0.43255314304755593,,,,16.88611361761188,32.41937502135555,32.41937502135555,44.77035447794279,44.50932956259211,44.50932956259211,-4.0,-4.968483955858504,-4.968483955858504,,0.7197124584206606,0.7197124584206606,True,True,True,-4.0,-4.0,-4.0
67,12,-0.04036668405151611,1.0331415037279525,1.0331415037279525,1e-17,0.9062865352917558,0.9062865352917558,1e-17,0.016016542776247773,0.016016542776247773,0.7004231467332758,0.4278937815706803,0.4278937815706803,,,,19.45225075833082,37.446760156163684,37.446760156163684,47.17956378794671,47.0091398637603,47.0091398637603,-4.0,-4.983383709025558,-4.983383709025558,,0.7131145495212333,0.7131145495212333,True,True,True,-4.0,-4.0,-4.0
68,12,-0.027581342429896294,0.6883072041858076,0.6004283514710487,1e-17,1.0727321828731748,0.9168626037408262,1e-17,0.01823182853065937,0.014884812631743098,0.7036979142457604,0.42331462527350067,0.42331462527350067,,,,22.485802787788206,42.190302710743914,41.72597314821763,49.6364578982029,49.1888567059299,49.57741066262667,-4.0,-5.236679512865474,-4.998283462192612,,0.6013778797197629,0.7065153137793204,True,True,True,-4.0,-4.0,-4.0
69,12,-0.018653716547915866,0.49422951178644137,0.2863949874457003,1e-17,1.4766089385910133,0.8295033660774118,1e-17,0.025769705574876067,0.011911232880148065,0.7075126585971958,0.4188137864895168,0.4188137864895168,,,,26.089681506862824,45.66988111613464,44.76149490362115,52.144285335950656,50.83801998348573,52.47469775887973,-4.0,-6.24986272822514,-4.8790854368561805,,0.22248738686357478,0.7592296236919487,True,True,True,-4.0,-4.0,-4.0
70,12,-0.012526480184526956,0.19737005456549114,0.13735398724420922,1e-17,1.2736567160665284,0.8848394697030555,1e-17,0.019014912741140567,0.011668664073387408,0.7118167515100099,0.41438943370867487,0.41438943370867487,,,,30.392957242583126,47.396914322819214,47.127583778956016,54.7063901495384,54.05725542065061,55.085317209008046,-4.0,-5.6240730952088756,-4.9535842026914505,,0.4383826823100472,0.7263082785216978,True,True,True,-4.0,-4.0,-4.0
71,12,-0.008366886255375891,0.05541752201173428,0.05541752201173428,1e-17,0.9480008172093255,0.9480008172093255,1e-17,0.011456625708897921,0.011456625708897921,0.7165596770446886,0.4100397895633818,0.4100397895633818,,,,35.558225735318636,48.56552215695196,48.56552215695196,57.32621566299112,57.75432247476678,57.75432247476678,-4.0,-5.0429827216937735,-5.0429827216937735,,0.6867173097560029,0.6867173097560029,True,True,True,-4.0,-4.0,-4.0
72,12,-0.005563731185366939,0.01990024711297745,0.020156071819898952,1e-17,1.1733347197593222,1.181100369249222,1e-17,0.013695753993805501,0.013823072708219801,0.7216920181203597,0.40576312889887595,0.40576312889887595,,,,41.79121555758925,49.38242331247332,49.38224515479679,60.00730842748304,60.04713086115288,60.025165571643726,-4.0,-5.415476550870121,-5.430376304037175,,0.5243452020602279,0.5180446959806403,True,True,True,-4.0,-4.0,-4.0
73,12,-0.0036848654102101877,-0.0008956974313679422,-0.0008956974313679422,1e-17,1.2038363621808656,1.2038363621808656,1e-17,0.012658514714714424,0.012658514714714424,0.7271662365993664,0.40155777692392564,0.40155777692392564,,,,49.353358690394565,49.79484985239297,49.79484985239297,62.75332218216472,62.97034888731813,62.97034888731813,-4.0,-5.475075563538336,-5.475075563538336,,0.4992768721172135,0.4992768721172135,True,True,True,-4.0,-4.0,-4.0
74.0,12.0,-0.049068933204954916,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7329372517082882,9999.0,9999.0,,,,43.558300743373216,9999.0,9999.0,65.56802167118408,9999.0,9999.0,-4.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-4.0,-4.0,-4.0
75.0,12.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-4.0,-4.0,-4.0
76,12,-0.19217248618336447,3.4311490369069784,3.4311490369069784,1e-17,0.6437343234335542,0.6437343234335542,1e-17,0.015664110748832498,0.015664110748832498,0.6946405470591043,0.45712330033249465,0.45712330033249465,,,,8.679827084895361,12.917374143222052,12.917374143222052,33.33220804636214,33.27530484845002,33.27530484845002,-4.5,-5.379490515061832,-5.379490515061832,,0.5396476340229068,0.5396476340229068,True,True,True,-4.5,-4.5,-4.5
77,12,-0.17233841379941395,3.10099284631559,3.10099284631559,1e-17,0.6503863212708973,0.6503863212708973,1e-17,0.015099293815243137,0.015099293815243137,0.6937690406937681,0.4520324799500064,0.4520324799500064,,,,9.869421045723653,14.942204869979232,14.942204869979232,35.5485703541485,35.529094999660686,35.529094999660686,-4.5,-5.3918777054148155,-5.3918777054148155,,0.5343669899973995,0.5343669899973995,True,True,True,-4.5,-4.5,-4.5
78,12,-0.14306985873234535,2.6238391433395742,2.6238391433395742,1e-17,0.6370168304004917,0.6370168304004917,1e-17,0.013956249831304692,0.013956249831304692,0.6936702817791335,0.4470322223795812,0.4470322223795812,,,,11.245162083686518,17.553162897248384,17.553162897248384,37.79771738477312,37.87299112311249,37.87299112311249,-4.5,-5.367103324708848,-5.367103324708848,,0.5449415831909064,0.5449415831909064,True,True,True,-4.5,-4.5,-4.5
79,12,-0.1110416252114097,2.1345549077275408,2.1345549077275408,1e-17,0.630233680040295,0.630233680040295,1e-17,0.01295684832986527,0.01295684832986527,0.6943208316825628,0.4421203256974248,0.4421203256974248,,,,12.842513703876165,21.029401841217055,21.029401841217055,40.082454336154136,40.25246596894528,40.25246596894528,-4.5,-5.354716134355865,-5.354716134355865,,0.5502484041689726,0.5502484041689726,True,True,True,-4.5,-4.5,-4.5
80,12,-0.0818375878214479,1.5909515936890108,1.5909515936890108,1e-17,0.6024414514338716,0.6024414514338716,1e-17,0.011471403884616595,0.011471403884616595,0.695689376240908,0.4372946556296847,0.4372946556296847,,,,14.704970113040984,25.256819848880983,25.256819848880983,42.40567361899342,42.737427526630086,42.737427526630086,-4.5,-5.305167372943931,-5.305167372943931,,0.5715956771434305,0.5715956771434305,True,True,True,-4.5,-4.5,-4.5
81,12,-0.05816867181140928,1.1290693088239623,1.1290693088239623,1e-17,0.5953277714923169,0.5953277714923169,1e-17,0.01047089205022166,0.01047089205022166,0.6977379164152082,0.43255314304755593,0.43255314304755593,,,,16.886113594525515,30.270896396281163,30.270896396281163,44.77035447794279,45.23472540337809,45.23472540337809,-4.5,-5.292780182590947,-5.292780182590947,,0.5769602963745997,0.5769602963745997,True,True,True,-4.5,-4.5,-4.5
82,12,-0.04036668600259108,0.7181147633680165,0.659442184301846,1e-17,0.573587142417184,0.5126626494040782,1e-17,0.009204074306628606,0.008077812710627854,0.7004231467332758,0.4278937815706803,0.4278937815706803,,,,19.452250732295806,35.36188632215804,34.782852202112394,47.17956378794671,47.83497602627966,47.98869891909182,-4.5,-5.255618611531997,-5.1565210887081285,,0.5931137987914574,0.6365486454756277,True,True,True,-4.5,-4.5,-4.5
83,12,-0.02758134369540599,0.5437604632419315,0.37906428153687366,1e-17,0.810872720048961,0.48870312722497117,1e-17,0.012752155423754515,0.006952031800491019,0.7036979142457604,0.42331462527350067,0.42331462527350067,,,,22.485802759472087,41.349470303700144,39.51776745151616,49.6364578982029,49.84517576112455,50.672327749986756,-4.5,-5.738719035298356,-5.119359517649178,,0.3935895749496221,0.6529367454989262,True,True,True,-4.5,-4.5,-4.5
84,12,-0.018653717326516828,0.34253200625975755,0.18846067185506843,1e-17,1.0256500541434161,0.4474151203919,1e-17,0.01565819834505415,0.005662740463935871,0.7075126585971958,0.4188137864895168,0.4188137864895168,,,,26.089681478026176,45.13537389434614,43.30789667997192,52.144285335950656,51.966477818760694,53.48168880363252,-4.5,-6.581047979301237,-5.05742356588426,,0.14080019067737715,0.6803235923456066,True,True,True,-4.5,-4.5,-4.5
85,12,-0.012526480629714343,0.08811900465586435,0.08811900465586435,1e-17,0.48058119274372546,0.48058119274372546,1e-17,0.005509709786841694,0.005509709786841694,0.7118167515100099,0.41438943370867487,0.41438943370867487,,,,30.392957216376637,46.454814488997755,46.454814488997755,54.7063901495384,56.17721454581224,56.17721454581224,-4.5,-5.106972327296194,-5.106972327296194,,0.6584079762744902,0.6584079762744902,True,True,True,-4.5,-4.5,-4.5
86,12,-0.008366886483800198,0.03858759961885262,0.03858759961885262,1e-17,0.6569729913996674,0.6569729913996674,1e-17,0.007159482367117281,0.007159482367117281,0.7165596770446886,0.4100397895633818,0.4100397895633818,,,,35.55822571610462,48.476416562344305,48.476416562344305,57.32621566299112,58.5610624217704,58.5610624217704,-4.5,-5.4042648957678,-5.4042648957678,,0.5291000824839174,0.5291000824839174,True,True,True,-4.5,-4.5,-4.5
87,12,-0.005563731284133233,0.011076343184698315,0.011076343184698315,1e-17,0.8652500081021535,0.8652500081021535,1e-17,0.009053713944538442,0.009053713944538442,0.7216920181203597,0.40576312889887595,0.40576312889887595,,,,41.79121554921195,49.38893864831638,49.38893864831638,60.00730842748304,60.92399691787911,60.92399691787911,-4.5,-5.887365319534158,-5.887365319534158,,0.33867839759080176,0.33867839759080176,True,True,True,-4.5,-4.5,-4.5
88,12,-0.0036848654430507582,-0.002731775779117658,-0.002731775779117658,1e-17,1.0400869465708276,1.0400869465708276,1e-17,0.010306772304737146,0.010306772304737146,0.7271662365993664,0.40155777692392564,0.40155777692392564,,,,49.35335869032456,49.796585449066825,49.796585449066825,62.75332218216472,63.45199775851883,63.45199775851883,-4.5,-6.692532692478089,-6.692532692478089,,0.1186295871220005,0.1186295871220005,True,True,True,-4.5,-4.5,-4.5
89.0,12.0,-0.04912379800173717,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7329372517082882,9999.0,9999.0,,,,43.55830073251489,9999.0,9999.0,65.56802167118408,9999.0,9999.0,-4.5,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-4.5,-4.5,-4.5
90.0,12.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-4.5,-4.5,-4.5
91,12,-0.1921724918448744,2.0398890142737693,2.0398890142737693,1e-17,0.38817561347519014,0.38817561347519014,1e-17,0.00895009986008428,0.00895009986008428,0.6946405470591043,0.45712330033249465,0.45712330033249465,,,,8.679827078554236,11.596479433510384,11.596479433510384,33.33220804636214,33.84534629191184,33.84534629191184,-5.0,-5.7010985552628375,-5.7010985552628375,,0.4080694036349013,0.4080694036349013,True,True,True,-5.0,-5.0,-5.0
92,12,-0.17233841804561512,1.9074317384206203,1.9074317384206203,1e-17,0.40399281510603186,0.40399281510603186,1e-17,0.008876636820459442,0.008876636820459442,0.6937690406937681,0.4520324799500064,0.4520324799500064,,,,9.869421039509325,13.528692084768538,13.528692084768538,35.5485703541485,36.08767756715682,36.08767756715682,-5.0,-5.74059706541849,-5.74059706541849,,0.3928725982072898,0.3928725982072898,True,True,True,-5.0,-5.0,-5.0
93,12,-0.1430698618922117,1.6458746310860557,1.6458746310860557,1e-17,0.40009471328956386,0.40009471328956386,1e-17,0.008286591547313968,0.008286591547313968,0.6936702817791335,0.4470322223795812,0.4470322223795812,,,,11.245162077191893,15.94243263115354,15.94243263115354,37.79771738477312,38.42105545692188,38.42105545692188,-5.0,-5.730722437879577,-5.730722437879577,,0.3966487500517898,0.3966487500517898,True,True,True,-5.0,-5.0,-5.0
94,12,-0.1110416275265993,1.3317388560664907,1.3317388560664907,1e-17,0.3841271476536248,0.3841271476536248,1e-17,0.007422410062175197,0.007422410062175197,0.6943208316825628,0.4421203256974248,0.4421203256974248,,,,12.842513696734235,19.018204658187905,19.018204658187905,40.082454336154136,40.83430531633484,40.83430531633484,-5.0,-5.691223927723924,-5.691223927723924,,0.4119064481517433,0.4119064481517433,True,True,True,-5.0,-5.0,-5.0
95,12,-0.08183758948109732,0.987820763759995,0.987820763759995,1e-17,0.3547169309449756,0.3547169309449756,1e-17,0.006319934727332514,0.006319934727332514,0.695689376240908,0.4372946556296847,0.4372946556296847,,,,14.70497010494315,22.721998911908106,22.721998911908106,42.40567361899342,43.337488105835426,43.337488105835426,-5.0,-5.622101534951532,-5.622101534951532,,0.4391697812214991,0.4391697812214991,True,True,True,-5.0,-5.0,-5.0
96,12,-0.058168672969703406,0.7312863006864588,0.7312863006864588,1e-17,0.35036080017157645,0.35036080017157645,1e-17,0.005746421849050676,0.005746421849050676,0.6977379164152082,0.43255314304755593,0.43255314304755593,,,,16.88611358526516,27.494906733860393,27.494906733860393,44.77035447794279,45.84161235050309,45.84161235050309,-5.0,-5.6122269074126185,-5.6122269074126185,,0.44312006611708626,0.44312006611708626,True,True,True,-5.0,-5.0,-5.0
97,12,-0.04036668678529476,0.5214007054622849,0.4807067823635998,1e-17,0.3717533960245154,0.3325442456805374,1e-17,0.00561146343720723,0.0049590413172395575,0.7004231467332758,0.4278937815706803,0.4278937815706803,,,,19.452250721845402,33.13091175731635,32.54443837057997,47.17956378794671,48.34636085576346,48.44630848341377,-5.0,-5.661600045107185,-5.572728397256966,,0.423505603010546,0.4590524774632927,True,True,True,-5.0,-5.0,-5.0
98,12,-0.02758134420340408,0.4191460371444145,0.2739390415518411,1e-17,0.5679927877194582,0.2950035268929705,1e-17,0.008286539665682876,0.003938727582000025,0.7036979142457604,0.42331462527350067,0.42331462527350067,,,,22.485802748099022,40.101380088252796,37.25763096849061,49.6364578982029,50.467308238983364,51.17536085029046,-5.0,-6.29357620759763,-5.49373137694566,,0.21033432599485785,0.49150658852263995,True,True,True,-5.0,-5.0,-5.0
99,12,-0.01865371763923615,0.1474730418202675,0.13883149432108996,1e-17,0.29012980839606073,0.2600309046753571,1e-17,0.0034750386470348248,0.003081085852885599,0.7075126585971958,0.4188137864895168,0.4188137864895168,,,,26.089681466437668,41.92556290825383,41.528919426321465,52.144285335950656,53.89831890457831,53.977936836240154,-5.0,-5.483856749406747,-5.424608984173267,,0.4956146742702692,0.5204809186505897,True,True,True,-5.0,-5.0,-5.0
100,12,-0.012526480808608798,0.05814338574454368,0.05814338574454368,1e-17,0.21758793423880177,0.21758793423880177,1e-17,0.002259695196607436,0.002259695196607436,0.7118167515100099,0.41438943370867487,0.41438943370867487,,,,30.39295720584001,44.96993518884078,44.96993518884078,54.7063901495384,56.88578317801242,56.88578317801242,-5.0,-5.345611963861962,-5.345611963861962,,0.5541566938625816,0.5541566938625816,True,True,True,-5.0,-5.0,-5.0
101,12,-0.008366886575629479,0.02023816953984761,0.02023816953984761,1e-17,0.24966923796480237,0.24966923796480237,1e-17,0.0023214897406328787,0.0023214897406328787,0.7165596770446886,0.4100397895633818,0.4100397895633818,,,,35.5582257083761,47.98868632784901,47.98868632784901,57.32621566299112,59.68268576851408,59.68268576851408,-5.0,-5.404859729095441,-5.404859729095441,,0.5288475184299042,0.5288475184299042,True,True,True,-5.0,-5.0,-5.0
102,12,-0.005563731323852704,0.0029821816651173436,0.003036434825504558,1e-17,0.4547319267119182,0.4580888866010357,1e-17,0.004054357421140664,0.00408996511239206,0.7216920181203597,0.40576312889887595,0.40576312889887595,,,,41.79121554584107,49.49577665742613,49.49572970254282,60.00730842748304,62.08993883054209,62.08050969854297,-5.0,-5.878841850963275,-5.888716478502189,,0.34172210480849596,0.33819712430598853,True,True,True,-5.0,-5.0,-5.0
103,12,-0.003684865456261968,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7271662365993664,9999.0,9999.0,,,,49.3533586902964,9999.0,9999.0,62.75332218216472,9999.0,9999.0,-5.0,9999.0,9999.0,,9999.0,9999.0,True,9999.0,9999.0,-5.0,-5.0,-5.0
104.0,12.0,-0.049145922760289576,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7329372517082882,9999.0,9999.0,,,,43.55830072814531,9999.0,9999.0,65.56802167118408,9999.0,9999.0,-5.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-5.0,-5.0,-5.0
105.0,12.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-5.0,-5.0,-5.0
106,12,-0.19217249411566573,1.0618671004414093,1.0618671004414093,1e-17,0.206473147687228,0.206473147687228,1e-17,0.004579105116760749,0.004579105116760749,0.6946405470591043,0.45712330033249465,0.45712330033249465,,,,8.679827076010495,10.623943402427097,10.623943402427097,33.33220804636214,34.260844389205324,34.260844389205324,-5.5,-6.037430724913528,-6.037430724913528,,0.28734673817873085,0.28734673817873085,True,True,True,-5.5,-5.5,-5.5
107,12,-0.172338419749541,0.9639971236214722,0.9639971236214722,1e-17,0.206473147687228,0.206473147687228,1e-17,0.004337313836004096,0.004337313836004096,0.6937690406937681,0.4520324799500064,0.4520324799500064,,,,9.869421037015204,12.281166920660974,12.281166920660974,35.5485703541485,36.54663031091273,36.54663031091273,-5.5,-6.037430724913528,-6.037430724913528,,0.28734673817873085,0.28734673817873085,True,True,True,-5.5,-5.5,-5.5
108,12,-0.143069863160741,0.8552922199012156,0.8552922199012156,1e-17,0.206473147687228,0.206473147687228,1e-17,0.004080423234958126,0.004080423234958126,0.6936702817791335,0.4470322223795812,0.4470322223795812,,,,11.245162074584108,14.400247852421284,14.400247852421284,37.79771738477312,38.879152598699044,38.879152598699044,-5.5,-6.037430724913528,-6.037430724913528,,0.28734673817873085,0.28734673817873085,True,True,True,-5.5,-5.5,-5.5
109,12,-0.11104162845637999,0.7424848500794567,0.7424848500794567,1e-17,0.20857975501717751,0.20857975501717751,1e-17,0.0038517154467074344,0.0038517154467074344,0.6943208316825628,0.4421203256974248,0.4421203256974248,,,,12.8425136938654,17.157143693231482,17.157143693231482,40.082454336154136,41.25771428451657,41.25771428451657,-5.5,-6.044792789638371,-6.044792789638371,,0.28494218361117485,0.28494218361117485,True,True,True,-5.5,-5.5,-5.5
110,12,-0.08183759014784264,0.6047258512519238,0.6047258512519238,1e-17,0.206473147687228,0.206473147687228,1e-17,0.0035313111173135413,0.0035313111173135413,0.695689376240908,0.4372946556296847,0.4372946556296847,,,,14.704970101689185,20.623631051723436,20.623631051723436,42.40567361899342,43.702324527798815,43.702324527798815,-5.5,-6.037430724913528,-6.037430724913528,,0.28734673817873085,0.28734673817873085,True,True,True,-5.5,-5.5,-5.5
111,12,-0.05816867343518073,0.44189735359617877,0.44189735359617877,1e-17,0.19122562788985153,0.19122562788985153,1e-17,0.002992685680379553,0.002992685680379553,0.6977379164152082,0.43255314304755593,0.43255314304755593,,,,16.886113581542887,24.678513373992242,24.678513373992242,44.77035447794279,46.240903387895514,46.240903387895514,-5.5,-5.9858962718396285,-5.9858962718396285,,0.30448208021347356,0.30448208021347356,True,True,True,-5.5,-5.5,-5.5
112,12,-0.04036668709992347,0.33738560184823885,0.3123046285569256,1e-17,0.206473147687228,0.18670569430254227,1e-17,0.0029592706368705133,0.0026591205663608667,0.7004231467332758,0.4278937815706803,0.4278937815706803,,,,19.452250717643594,30.089027875566227,29.59628166139327,47.17956378794671,48.76852729262746,48.81913281029134,-5.5,-6.037430724913528,-5.971172142389943,,0.28734673817873085,0.30947414875066387,True,True,True,-5.5,-5.5,-5.5
113,12,-0.02758134440765936,0.28141976972647476,0.18325476601252877,1e-17,0.30802921491884827,0.16051021066892743,1e-17,0.004130553380989989,0.00204745741258559,0.7036979142457604,0.42331462527350067,0.42331462527350067,,,,22.485802743525092,37.45496328134543,34.28645643983923,49.6364578982029,51.14147924067717,51.52517459745154,-5.5,-6.501240802578628,-5.8901894304166715,,0.15829915392244182,0.33767285128277474,True,True,True,-5.5,-5.5,-5.5
114,12,-0.018653717765002104,0.10300568363960183,0.09873561661219535,1e-17,0.15296519453363017,0.142631807474475,1e-17,0.0017430032123850739,0.001619043121508483,0.7075126585971958,0.4188137864895168,0.4188137864895168,,,,26.08968146177608,39.4410995387583,39.14234083043463,52.144285335950656,54.26049983980424,54.2877024102697,-5.5,-5.868103236242143,-5.838654977342771,,0.34557567748412155,0.3562496628686711,True,True,True,-5.5,-5.5,-5.5
115,12,-0.012526480880568708,0.04640957016038208,0.04640957016038208,1e-17,0.1373466725616062,0.1373466725616062,1e-17,0.0013819317071662887,0.0013819317071662887,0.7118167515100099,0.41438943370867487,0.41438943370867487,,,,30.392957201600723,43.774333735600884,43.774333735600884,54.7063901495384,57.09988494942605,57.09988494942605,-5.5,-5.823930847893085,-5.823930847893085,,0.3616442623987227,0.3616442623987227,True,True,True,-5.5,-5.5,-5.5
116,12,-0.008366886612574079,0.01380883165781114,0.01380883165781114,1e-17,0.11256925613554586,0.11256925613554586,1e-17,0.0009877300821365751,0.0009877300821365751,0.7165596770446886,0.4100397895633818,0.4100397895633818,,,,35.558225705266096,47.19203401723954,47.19203401723954,57.32621566299112,60.052364443038,60.052364443038,-5.5,-5.7576722653695,-5.7576722653695,,0.38637989749935514,0.38637989749935514,True,True,True,-5.5,-5.5,-5.5
117,12,-0.005563731339834829,0.00037255026320318074,0.00037255026320318074,1e-17,0.26393619509289057,0.26393619509289057,1e-17,0.0021690625775417404,0.0021690625775417404,0.7216920181203597,0.40576312889887595,0.40576312889887595,,,,41.79121554448438,49.598183972128325,49.598183972128325,60.00730842748304,62.62070220710817,62.62070220710817,-5.5,-6.265654731383656,-6.265654731383656,,0.21804911118287615,0.21804911118287615,True,True,True,-5.5,-5.5,-5.5
118,12,-0.0036848654615784585,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7271662365993664,9999.0,9999.0,,,,49.35335869028505,9999.0,9999.0,62.75332218216472,9999.0,9999.0,-5.5,9999.0,9999.0,,9999.0,9999.0,True,9999.0,9999.0,-5.5,-5.5,-5.5
119.0,12.0,-0.04915483506240022,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7329372517082882,9999.0,9999.0,,,,43.55830072638663,9999.0,9999.0,65.56802167118408,9999.0,9999.0,-5.5,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-5.5,-5.5,-5.5
120.0,12.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-5.5,-5.5,-5.5
121,12,-0.19217249502840894,0.4694168667274967,0.4694168667274967,1e-17,0.09488292402580534,0.09488292402580534,1e-17,0.0020540876177611985,0.0020540876177611985,0.6946405470591043,0.45712330033249465,0.45712330033249465,,,,8.679827074987983,10.002767734283424,10.002767734283424,33.33220804636214,34.51982349325216,34.51982349325216,-6.0,-6.397659156683345,-6.397659156683345,,0.18307487818830034,0.18307487818830034,True,True,True,-6.0,-6.0,-6.0
122,12,-0.17233842043455883,0.4114494713771102,0.4114494713771102,1e-17,0.09036965010300334,0.09036965010300334,1e-17,0.0018481574910387943,0.0018481574910387943,0.6937690406937681,0.4520324799500064,0.4520324799500064,,,,9.869421036012437,11.472927156858976,11.472927156858976,35.5485703541485,36.820497543957856,36.820497543957856,-6.0,-6.373411647129482,-6.373411647129482,,0.18921358841828878,0.18921358841828878,True,True,True,-6.0,-6.0,-6.0
123,12,-0.14306986367080587,0.36602044586753446,0.36602044586753446,1e-17,0.08944904609637036,0.08944904609637036,1e-17,0.0017174782986507286,0.0017174782986507286,0.6936702817791335,0.4470322223795812,0.4470322223795812,,,,11.24516207353546,13.298923689190081,13.298923689190081,37.79771738477312,39.15982147484627,39.15982147484627,-6.0,-6.36856214521871,-6.36856214521871,,0.190456779568728,0.190456779568728,True,True,True,-6.0,-6.0,-6.0
124,12,-0.11104162883029267,0.3374902984999484,0.3374902984999484,1e-17,0.09309546378205771,0.09309546378205771,1e-17,0.0016676707569539464,0.0016676707569539464,0.6943208316825628,0.4421203256974248,0.4421203256974248,,,,12.842513692711588,15.65110579128417,15.65110579128417,40.082454336154136,41.53934968653062,41.53934968653062,-6.0,-6.3879601528618,-6.3879601528618,,0.18551491237498952,0.18551491237498952,True,True,True,-6.0,-6.0,-6.0
125,12,-0.08183759041601224,0.27959738263691325,0.27959738263691325,1e-17,0.09036965010300334,0.09036965010300334,1e-17,0.0014958999440173476,0.0014958999440173476,0.695689376240908,0.4372946556296847,0.4372946556296847,,,,14.704970100380296,18.50584887815796,18.50584887815796,42.40567361899342,43.990322116592225,43.990322116592225,-6.0,-6.373411647129482,-6.373411647129482,,0.18921358841828878,0.18921358841828878,True,True,True,-6.0,-6.0,-6.0
