site_spp,A(driv),A(std),A(std_gmin),A(pmax),A(pmax_gmin),E(driv),E(std),E(std_gmin),E(pmax),E(pmax_gmin),gs(driv),gs(std),gs(std_gmin),gs(pmax),gs(pmax_gmin),gb(driv),gb(std),gb(std_gmin),gb(pmax),gb(pmax_gmin),gmin(std_gmin),gmin(pmax_gmin),Ci(driv),Ci(std),Ci(std_gmin),Ci(pmax),Ci(pmax_gmin),Tleaf(driv),Tleaf(std),Tleaf(std_gmin),Tleaf(pmax),Tleaf(pmax_gmin),Pleaf(driv),Pleaf(std),Pleaf(std_gmin),Pleaf(pmax),Pleaf(pmax_gmin),k(pmax),k(pmax_gmin),Rublim(driv),Rublim(std),Rublim(std_gmin),Rublim(pmax),Rublim(pmax_gmin),PPFD,VPD,Patm,Tref,Ps,Tair,CO2,doy,hod,E,gs,gb,Pleaf,Tleaf
E_tereticornis_HW2,18.728186041232327,16.977510232158462,21.02522650457747,21.95210153230753,21.95210153230753,4.594560299743204,3.335916845756046,6.083732940875219,7.579812795299853,7.579812795299853,0.1382465,0.09909050268797967,0.1859056436967277,0.2353045908078096,0.2353045908078096,2.9216195,2.9216195,2.9216195,2.9216195,2.9216195,0.001899320519960863,0.001899320519960863,26.09949926018324,20.455959191261517,29.566324245518608,32.64809302531212,32.64809302531212,36.73,36.73,36.73,36.73,36.73,-1.5858347314891346,-1.3459749632578155,-1.8789966704385248,-2.1721586093879144,-2.1721586093879144,5.029670074893658,5.029670074893658,False,False,False,False,False,1289.5,3.54128025,101.74,37.1075,-0.733,36.77,48.63172,312,12.50402778,4.84075125,0.1382465,2.9216195,-2.086,36.73
E_tereticornis_HW2,9.752603822842543,16.816861643065515,19.34080103414864,21.045142782221472,21.045142782221472,1.3813600803532915,2.9924291322589016,4.630606075152164,7.5751950557976615,7.5751950557976615,0.05356275,0.11856768816691575,0.1876451936635916,0.3200387181433139,0.3200387181433139,2.9216955,2.9216955,2.9216955,2.9216955,2.9216955,0.0016769397884062788,0.0016769397884062788,16.302126780032726,22.30597963507489,28.290046039720874,34.058508400214144,34.058508400214144,29.9,29.9,29.9,29.9,29.9,-0.9254304515803042,-1.222903948318639,-1.5203774450569738,-2.0882813933756124,-2.0882813933756124,5.075952813280918,5.075952813280918,True,False,False,False,False,1271.0,2.6333925,100.2725,29.5425,-0.655,24.6,45.4234425,306,11.82965278,1.4074965,0.05356275,2.9216955000000002,-1.645,29.9
E_tereticornis_HW2,5.655809532233653,15.593848685606119,18.142932638193813,18.833553786776818,18.833553786776818,0.8717732333809418,3.26715491657166,5.66531632432736,7.244785317031312,7.244785317031312,0.02345125,0.08987051131831766,0.15943703631635028,0.2070371912256652,0.2070371912256652,2.92182725,2.92182725,2.92182725,2.92182725,2.92182725,0.0019181560911537368,0.0019181560911537368,15.05670717847692,25.41060268267302,34.84609675827894,38.42681675072809,38.42681675072809,37.27125,37.27125,37.27125,37.27125,37.27125,-0.7648864116517001,-1.2019168427229006,-1.6662616757360509,-1.9667200970975012,-1.9667200970975012,5.135248109545519,5.135248109545519,True,False,False,False,False,949.625,3.8192150000000002,101.92125,36.48875,-0.601,40.09,53.91634125,311,11.86666667,0.833411375,0.02345125,2.92182725,-2.282,37.27125
E_tereticornis_HW2,9.097879963575418,11.288509411700414,16.30446038084328,17.541516947991234,17.541516947991234,1.4157220195110036,1.7144934070643578,3.9706228596525897,5.856890578086951,5.856890578086951,0.0418966,0.05089240556652607,0.1206277180260954,0.18149258651735256,0.18149258651735256,2.921496,2.921496,2.921496,2.921496,2.921496,0.0018276415271021144,0.0018276415271021144,17.388436341471493,16.539694307254134,30.148842496616076,36.22117025158431,36.22117025158431,34.62,34.62,34.62,34.62,34.62,-1.2492947731883444,-1.3252832051448478,-1.755884319565033,-2.1104970020287155,-2.1104970020287155,5.0641328737289335,5.0641328737289335,False,False,False,False,False,699.0,3.488829,101.788,34.802,-0.996,36.56,52.522608,312,11.81905556,1.4203073999999998,0.0418966,2.921496,-2.13,34.62
E_tereticornis_HW2,11.516405121458506,14.418792220357597,15.931902776303527,17.256694582611456,17.256694582611456,1.8344811975341189,2.731875673793459,3.9897304091184806,7.0088192165128,7.0088192165128,0.0729085,0.10991589342281437,0.16335507096311674,0.29964731008237466,0.29964731008237466,2.9213935,2.9213935,2.9213935,2.9213935,2.9213935,0.0016676405287431204,0.0016676405287431204,20.223206134861336,24.305688684192344,29.533983599661752,35.72728184504436,35.72728184504436,29.595,29.595,29.595,29.595,29.595,-0.8996421700370686,-1.0919334358920252,-1.3116948825834045,-1.8885686801482744,-1.8885686801482744,5.168777088132999,5.168777088132999,False,False,False,False,False,717.25,2.58673775,100.3025,29.145,-0.57,25.87,45.6376375,306,12.19722222,1.85010975,0.0729085,2.9213935,-1.949,29.595
E_tereticornis_HW2,3.4320414313694365,3.0961295584439994,3.2390539088360564,3.5916838351675424,3.5916838351675424,1.8461357997683685,0.7237761575672691,0.9500714052622544,6.95831405629301,6.95831405629301,0.085016,0.03275113443334441,0.04314226812244863,0.34851546406512995,0.34851546406512995,2.921954,2.921954,2.921954,2.921954,2.921954,0.001745092980181872,0.001745092980181872,40.442580909141896,31.796011502216533,34.90084769894525,45.201233423266494,45.201233423266494,32.085,32.085,32.085,32.085,32.085,-0.6327677981777722,-0.4304865825740718,-0.4593838990888861,-1.5863792431666457,-1.5863792431666457,5.268395204247769,5.268395204247769,False,False,False,False,False,123.0,2.2763185,101.8625,35.7325,-0.28600000000000003,40.44,47.060475,311,12.18201389,1.85808925,0.085016,2.921954,-1.9,32.085
E_tereticornis_HW2,13.970367108758134,12.855740624936175,16.17408980951485,17.373991079841716,17.373991079841716,3.0696648071255828,2.3562957292051854,4.442191347428153,6.669494931819568,6.669494931819568,0.0924305,0.07043251064735834,0.13567759784100222,0.2085617231190459,0.2085617231190459,2.92194075,2.92194075,2.92194075,2.92194075,2.92194075,0.0018421101957003879,0.0018421101957003879,24.440290481096827,19.480983229040792,29.439157254457157,35.09730131359444,35.09730131359444,35.0525,35.0525,35.0525,35.0525,35.0525,-1.3780273954867197,-1.2464302601488289,-1.6412216661625014,-2.062332499243752,-2.062332499243752,5.089367000062409,5.089367000062409,False,False,False,False,False,690.25,3.486407,101.76,35.36,-0.799,36.55,49.25184,312,12.12833333,3.3023165,0.0924305,2.92194075,-1.86,35.0525
E_tereticornis_HW2,8.219097306645294,9.185262556411605,9.733608507348238,10.601604792531711,10.601604792531711,0.9967534086113209,1.3538013731043,1.8447627897472536,5.216384164028869,5.216384164028869,0.0548645,0.07502236149300907,0.10319073210702806,0.3119311658699063,0.3119311658699063,2.9208105,2.9208105,2.9208105,2.9208105,2.9208105,0.0015475266272922824,0.0015475266272922824,26.367688134136852,30.63240184275851,35.0313853541606,44.44194317731645,44.44194317731645,25.495,25.495,25.495,25.495,25.495,-0.6908942809303336,-0.7465783611961432,-0.8301044815948575,-1.470471404651668,-1.470471404651668,5.295579763023788,5.295579763023788,False,False,False,False,False,327.5,1.8557854999999999,100.265,25.125,-0.496,25.0,50.33303,306,11.27027778,1.000173,0.0548645,2.9208105,-1.767,25.495
E_tereticornis_HW2,12.036610419558025,15.516663845681126,16.37605664167667,16.781706148588626,16.781706148588626,2.693754958776151,5.023014721814703,6.9414429972243425,8.611263024081664,8.611263024081664,0.07350075,0.14010443059913452,0.1972271965013624,0.248711511740861,0.248711511740861,2.92099525,2.92099525,2.92099525,2.92099525,2.92099525,0.001915404012832016,0.001915404012832016,25.409496879269305,33.73006763319616,38.1254280434804,40.54972837044584,40.54972837044584,37.1925,37.1925,37.1925,37.1925,37.1925,-0.6967719686915423,-1.1368648822429033,-1.488939213083992,-1.81167401635499,-1.81167401635499,5.198471644739236,5.198471644739236,False,False,False,False,False,1109.5,3.82985675,101.935,34.54,-0.198,35.53,52.19072,311,11.44180556,2.84385075,0.07350075,2.92099525,-2.199,37.1925
E_tereticornis_HW2,13.776001277819375,14.726152235039846,16.502327329163414,17.364278722994534,17.364278722994534,2.829148954624189,3.0757986132591677,4.834979333323197,6.907803214142692,6.907803214142692,0.089362,0.0974124571689664,0.1561034149971356,0.228255245127026,0.228255245127026,2.92184825,2.92184825,2.92184825,2.92184825,2.92184825,0.001804793471894252,0.001804793471894252,26.01292489479061,26.44698965540153,33.62815245164946,38.311059517340034,38.311059517340034,33.93,33.93,33.93,33.93,33.93,-1.0657022801131308,-1.1209340990724077,-1.4523250128280694,-1.838947745543008,-1.838947745543008,5.188301934715498,5.188301934715498,False,False,False,False,False,755.75,3.3214175000000004,101.7975,32.9225,-0.541,35.24,51.30594,312,11.38680556,2.726049,0.089362,2.92184825,-2.128,33.93
